,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Lance Kendricks, Stl",@TB,21.00,0,0,0,0,0,0,0,0,0,0,4,119,1,0,0,0
1,"Delanie Walker, SF",@Sea,15.00,0,0,0,0,0,0,0,0,0,0,4,54,1,0,0,0
2,"Jimmy Graham, NO",@Dal,15.00,0,0,0,0,0,0,0,0,0,0,7,88,0,0,0,0
3,"Jason Witten, Dal",NO,12.00,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0
4,"Kyle Rudolph, Min",@Hou,12.00,0,0,0,0,0,0,0,0,0,0,3,39,1,0,0,0
5,"Antonio Gates, SD",@NYJ,12.00,0,0,0,0,0,0,0,0,0,0,2,44,1,0,0,0
6,"Jermichael Finley, GB",Ten,12.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0
7,"Greg Olsen, Car",Oak,11.00,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0
8,"Dennis Pitta, Bal",NYG,9.00,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0
9,"Jacob Tamme, Den",Cle,8.00,0,0,0,0,0,0,0,0,0,0,2,69,0,0,0,0
10,"Tony Scheffler, Det",Atl,8.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
11,"Dorin Dickerson, Buf",@Mia,8.00,0,0,0,0,0,0,0,0,0,0,4,54,0,0,1,0
12,"Benjamin Watson, Cle",@Den,7.00,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0
13,"David Thomas, NO",@Dal,7.00,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
14,"Michael Palmer, Atl",@Det,7.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
15,"Heath Miller, Pit",Cin,7.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
16,"Anthony McCoy, Sea",SF,7.00,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0
17,"Will Heller, Det",Atl,7.00,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0
18,"Dallas Clark, TB",Stl,7.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
19,"Marcedes Lewis, Jax",NE,6.00,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0
20,"Michael Hoomanawanui, NE",@Jax,6.00,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0
21,"Jermaine Gresham, Cin",@Pit,6.00,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
22,"Garrett Celek, SF",@Sea,6.00,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0
23,"Brent Celek, Phi",Was,6.00,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0
24,"Martellus Bennett, NYG",@Bal,6.00,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0
25,"D.J. Williams, GB",Ten,5.00,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
26,"Joel Dreessen, Den",Cle,5.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
27,"Owen Daniels, Hou",Min,5.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
28,"Brandon Myers, Oak",@Car,4.00,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0
29,"Dwayne Allen, Ind",@KC,4.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
30,"Luke Stocker, TB",Stl,3.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
31,"Zach Miller, Sea",SF,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
32,"Garrett Graham, Hou",Min,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
33,"Anthony Fasano, Mia",Buf,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
34,"Vernon Davis, SF",@Sea,3.00,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0
35,"Kellen Davis, Chi",@Ari,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
36,"Scott Chandler, Buf",@Mia,3.00,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0
37,"Ryan Taylor, GB",Ten,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
38,"Hayden Smith, NYJ",SD,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
39,"Aaron Hernandez, NE",@Jax,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
40,"Craig Stevens, Ten",@GB,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
41,"Alex Smith, Cle",@Den,1.00,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0
42,"Logan Paulsen, Was",@Phi,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
43,"Jeff King, Ari",Chi,1.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
44,"James Hanna, Dal",NO,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
45,"Tony Gonzalez, Atl",@Det,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
46,"Coby Fleener, Ind",@KC,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
47,"Daniel Fells, NE",@Jax,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
48,"Jim Dray, Ari",Chi,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
49,"Ed Dickson, Bal",NYG,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
50,"Chris Cooley, Was",@Phi,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
51,"James Casey, Hou",Min,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
