,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Nick Foles, Phi",@Oak,59.00,28,22,406,7,0,0,4,10,0,0,0,0,0,0,0,0
1,"Tom Brady, NE",Pit,41.00,33,23,432,4,0,0,1,-1,0,0,0,0,0,0,0,0
2,"Ben Roethlisberger, Pit",@NE,35.00,48,28,400,4,2,0,2,-1,0,0,0,0,0,0,1,0
3,"Case Keenum, Hou",Ind,34.00,34,20,350,3,0,0,3,26,0,0,0,0,0,0,0,0
4,"Andrew Luck, Ind",@Hou,30.00,40,18,271,3,0,1,0,0,0,0,0,0,0,0,0,0
5,"Jason Campbell, Cle",Bal,30.00,35,23,262,3,0,0,4,20,0,0,0,0,0,0,0,0
6,"Russell Wilson, Sea",TB,25.00,26,19,217,2,2,0,6,36,1,0,0,0,0,0,0,0
7,"Josh McCown, Chi",@GB,24.00,41,22,272,2,0,0,1,20,0,0,0,0,0,0,0,0
8,"Joe Flacco, Bal",@Cle,24.00,41,24,250,2,1,1,3,25,0,0,0,0,0,0,0,0
9,"Tony Romo, Dal",Min,23.00,51,34,337,2,1,0,1,8,0,0,0,0,0,0,0,0
10,"Drew Brees, NO",@NYJ,23.00,51,30,382,2,2,0,1,-1,0,0,0,0,0,0,0,0
11,"Philip Rivers, SD",@Was,22.00,46,29,341,2,2,0,2,14,0,0,0,0,0,0,0,0
12,"Christian Ponder, Min",@Dal,20.00,37,25,236,1,1,0,4,29,1,0,0,0,0,0,1,0
13,"Cam Newton, Car",Atl,19.00,37,23,249,1,2,0,5,22,1,0,0,0,0,0,0,0
14,"Mike Glennon, TB",@Sea,19.00,23,17,168,2,0,0,4,13,0,0,0,0,0,0,0,0
15,"Terrelle Pryor, Oak",Phi,16.00,41,22,288,0,2,0,10,94,0,0,0,0,0,0,0,0
16,"Ryan Tannehill, Mia",Cin,14.00,28,20,208,0,0,0,1,1,1,0,0,0,0,0,0,0
17,"Kellen Clemens, Stl",Ten,14.00,35,20,210,1,0,0,1,16,0,0,0,0,0,0,1,0
18,"Jeff Tuel, Buf",KC,12.00,39,18,229,1,2,0,3,17,0,0,0,0,0,0,0,0
19,"Geno Smith, NYJ",NO,11.00,19,8,115,0,0,0,6,18,1,0,0,0,0,0,0,0
20,"Jake Locker, Ten",@Stl,10.00,22,13,185,0,2,0,3,10,1,0,0,0,0,0,0,0
21,"Robert Griffin III, Was",SD,10.00,32,23,291,0,1,0,6,17,0,0,0,0,0,0,0,0
22,"Matt Ryan, Atl",@Car,8.00,27,20,219,1,3,0,2,2,0,0,0,0,0,0,0,0
23,"Andy Dalton, Cin",@Mia,7.00,53,32,338,0,3,0,5,12,0,0,0,0,0,0,1,0
24,"Alex Smith, KC",@Buf,4.00,29,19,124,0,0,0,4,7,0,0,0,0,0,0,0,0
25,"Matt McGloin, Oak",Phi,3.00,15,7,87,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Seneca Wallace, GB",Chi,2.00,19,11,114,0,1,0,0,0,0,0,0,0,0,0,0,0
27,"Armanti Edwards, Cle",Bal,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
28,"Aaron Rodgers, GB",Chi,1.00,2,1,27,0,0,0,1,9,0,0,0,0,0,0,0,0
29,"Brandon Weeden, Cle",Bal,0.00,2,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Matt Barkley, Phi",@Oak,0.00,3,2,13,0,0,0,2,-2,0,0,0,0,0,0,0,0
