,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Calvin Johnson, Det",@Oak,42.00,0,0,0,0,0,0,0,0,0,0,9,214,2,0,0,0
1,"Roddy White, Atl",Jax,35.00,0,0,0,0,0,0,0,0,0,0,10,135,2,0,0,0
2,"Darrius Heyward-Bey, Oak",Det,28.00,0,0,0,0,0,0,0,0,0,0,8,155,1,0,1,0
3,"Lance Moore, NO",@Min,26.00,0,0,0,0,0,0,0,0,0,0,5,91,2,0,0,0
4,"Greg Little, Cle",@Ari,24.00,0,0,0,0,0,0,0,0,0,0,5,131,1,0,0,0
5,"Nate Burleson, Det",@Oak,21.00,0,0,0,0,0,0,0,0,0,0,7,81,1,0,0,0
6,"Malcom Floyd, SD",Bal,20.00,0,0,0,0,0,0,0,0,0,0,5,96,1,0,0,0
7,"Nate Washington, Ten",@Ind,19.00,0,0,0,0,0,0,0,0,0,0,7,62,1,0,0,0
8,"Torrey Smith, Bal",@SD,19.00,0,0,0,0,0,0,0,0,0,0,6,77,1,0,0,0
9,"Steve Smith, Car",@Hou,19.00,0,0,0,0,0,0,0,0,0,0,5,82,1,0,0,0
10,"Julio Jones, Atl",Jax,19.00,0,0,0,0,0,0,1,6,0,0,5,85,1,0,0,0
11,"Demaryius Thomas, Den",NE,18.00,1,0,0,0,0,0,0,0,0,0,7,116,0,0,0,0
12,"Andre Roberts, Ari",Cle,18.00,0,0,0,0,0,0,1,7,0,0,6,60,1,0,0,0
13,"A.J. Green, Cin",@Stl,17.00,0,0,0,0,0,0,0,0,0,0,6,115,0,0,0,0
14,"Marques Colston, NO",@Min,17.00,0,0,0,0,0,0,0,0,0,0,8,91,0,0,0,0
15,"Brandon Marshall, Mia",@Buf,16.00,0,0,0,0,0,0,0,0,0,0,3,84,1,0,1,0
16,"Lavelle Hawkins, Ten",@Ind,16.00,0,0,0,0,0,0,0,0,0,0,8,88,0,0,0,0
17,"Miles Austin, Dal",@TB,16.00,0,0,0,0,0,0,0,0,0,0,5,53,1,0,0,0
18,"Jabar Gaffney, Was",@NYG,14.00,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0
19,"Jerricho Cotchery, Pit",@SF,14.00,0,0,0,0,0,0,0,0,0,0,5,93,0,0,0,0
20,"Dez Bryant, Dal",@TB,14.00,0,0,0,0,0,0,0,0,0,0,4,40,1,0,0,0
21,"Danario Alexander, Stl",Cin,14.00,0,0,0,0,0,0,0,0,0,0,3,52,1,0,0,0
22,"Titus Young, Det",@Oak,13.00,0,0,0,0,0,0,1,4,0,0,5,21,1,0,0,0
23,"Stevie Johnson, Buf",Mia,13.00,0,0,0,0,0,0,0,0,0,0,5,82,0,0,0,0
24,"Santonio Holmes, NYJ",@Phi,13.00,0,0,0,0,0,0,0,0,0,0,4,40,1,0,1,0
25,"Chastin West, Jax",@Atl,12.00,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,0
26,"Reggie Wayne, Ind",Ten,12.00,0,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0
27,"Hakeem Nicks, NYG",Was,12.00,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0
28,"David Nelson, Buf",Mia,12.00,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0
29,"Santana Moss, Was",@NYG,12.00,0,0,0,0,0,0,0,0,0,0,2,40,1,0,0,0
30,"Dezmon Briscoe, TB",Dal,12.00,0,0,0,0,0,0,0,0,0,0,3,36,1,0,0,0
31,"Mike Wallace, Pit",@SF,11.00,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0
32,"Laurent Robinson, Dal",@TB,11.00,0,0,0,0,0,0,0,0,0,0,3,29,1,0,0,0
33,"Vincent Jackson, SD",Bal,11.00,0,0,0,0,0,0,1,9,0,0,3,84,0,0,0,0
34,"T.J. Houshmandzadeh, Oak",Det,11.00,0,0,0,0,0,0,0,0,0,0,6,52,0,0,0,0
35,"Steve Breaston, KC",GB,11.00,0,0,0,0,0,0,1,25,0,0,4,50,0,0,0,0
36,"Golden Tate, Sea",@Chi,10.00,0,0,0,0,0,0,1,2,0,0,4,61,0,0,0,0
37,"Chad Johnson, NE",@Den,10.00,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0
38,"Antonio Brown, Pit",@SF,10.00,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0
39,"Brandon Lloyd, Stl",Cin,9.00,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0
40,"Brian Hartline, Mia",@Buf,9.00,0,0,0,0,0,0,0,0,0,0,3,69,0,0,0,0
41,"Derek Hagan, Buf",Mia,9.00,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0
42,"Larry Fitzgerald, Ari",Cle,9.00,0,0,0,0,0,0,0,0,0,0,3,65,0,0,0,0
43,"Victor Cruz, NYG",Was,9.00,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,0
44,"Randall Cobb, GB",@KC,9.00,0,0,0,0,0,0,1,4,0,0,4,53,0,0,0,0
45,"Wes Welker, NE",@Den,8.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
46,"Louis Murphy, Oak",Det,8.00,0,0,0,0,0,0,2,16,1,0,1,8,0,0,0,0
47,"Mario Manningham, NYG",Was,8.00,0,0,0,0,0,0,0,0,0,0,3,57,0,0,0,0
48,"Jeremy Maclin, Phi",NYJ,8.00,0,0,0,0,0,0,0,0,0,0,3,57,0,0,0,0
49,"Donald Driver, GB",@KC,8.00,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0
50,"Dwayne Bowe, KC",GB,8.00,0,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0
51,"Kyle Williams, SF",Pit,7.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
52,"Austin Pettis, Stl",Cin,7.00,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0
53,"Mohamed Massaquoi, Cle",@Ari,7.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
54,"Ruvell Martin, Buf",Mia,7.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0
55,"Michael Crabtree, SF",Pit,7.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
56,"Plaxico Burress, NYJ",@Phi,7.00,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0
57,"Anquan Boldin, Bal",@SD,7.00,0,0,0,0,0,0,0,0,0,0,2,51,0,0,0,0
58,"Marcel Reece, Oak",Det,6.00,0,0,0,0,0,0,1,26,0,0,3,16,0,0,0,0
59,"Early Doucet, Ari",Cle,6.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
60,"Mike Williams, Sea",@Chi,5.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
