,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Aaron Rodgers, GB",@SD,38.00,26,21,247,4,0,0,8,52,0,0,0,0,0,0,0,0
1,"Philip Rivers, SD",GB,33.00,46,26,385,4,3,0,1,-1,0,0,0,0,0,0,0,0
2,"Tim Tebow, Den",@Oak,27.00,21,10,124,2,0,0,13,118,0,0,0,0,0,0,0,0
3,"Matt Ryan, Atl",@Ind,27.00,24,14,275,3,1,0,2,0,0,0,0,0,0,0,0,0
4,"Matt Moore, Mia",@KC,27.00,23,17,244,3,0,0,4,3,0,0,0,0,0,0,0,0
5,"Andy Dalton, Cin",@Ten,26.00,39,22,217,3,0,0,3,4,0,0,0,0,0,0,0,0
6,"Carson Palmer, Oak",Den,25.00,35,19,332,3,3,0,5,3,0,0,0,0,0,0,0,0
7,"Tony Romo, Dal",Sea,24.00,31,19,279,2,0,0,3,13,0,0,0,0,0,0,0,0
8,"Matt Hasselbeck, Ten",Cin,22.00,41,24,272,2,0,0,2,3,0,0,0,0,0,0,0,0
9,"Drew Brees, NO",TB,22.00,36,27,258,2,1,0,1,20,0,0,0,0,0,0,0,0
10,"Eli Manning, NYG",@NE,21.00,39,20,250,2,1,0,3,11,0,0,0,0,0,0,0,0
11,"Jay Cutler, Chi",@Phi,20.00,32,18,208,2,0,0,1,0,0,0,0,0,0,0,0,0
12,"Tom Brady, NE",NYG,20.00,49,28,342,2,2,0,1,5,0,0,0,0,0,0,1,0
13,"Ben Roethlisberger, Pit",Bal,18.00,37,20,330,1,1,0,3,13,0,0,0,0,0,0,0,0
14,"John Skelton, Ari",Stl,17.00,35,20,222,1,0,0,4,38,0,0,0,0,0,0,0,0
15,"Josh Freeman, TB",@NO,17.00,37,27,281,1,0,0,3,8,0,0,0,0,0,0,0,0
16,"Joe Flacco, Bal",@Pit,17.00,47,28,300,1,0,0,0,0,0,0,0,0,0,0,1,0
17,"John Beck, Was",SF,16.00,47,30,254,1,1,1,3,9,0,0,0,0,0,0,0,0
18,"Alex Smith, SF",@Was,14.00,24,17,200,1,0,0,4,9,0,0,0,0,0,0,0,0
19,"Matt Cassel, KC",Mia,13.00,39,20,253,0,0,0,9,38,0,0,0,0,0,0,0,0
20,"Mark Sanchez, NYJ",@Buf,12.00,28,20,230,1,1,0,4,-3,0,0,0,0,0,0,1,0
21,"Ryan Fitzpatrick, Buf",NYJ,11.00,31,15,191,1,2,0,2,9,0,1,0,0,0,0,0,0
22,"Michael Vick, Phi",Chi,9.00,38,21,213,0,1,0,5,34,0,0,0,0,0,0,0,0
23,"Colt McCoy, Cle",@Hou,9.00,22,14,146,1,1,0,3,6,0,0,0,0,0,0,0,0
24,"Matt Schaub, Hou",Cle,8.00,23,14,119,0,1,0,3,0,1,0,0,0,0,0,0,0
25,"Sam Bradford, Stl",@Ari,8.00,36,23,255,0,1,0,1,2,0,0,0,0,0,0,0,0
26,"Tarvaris Jackson, Sea",@Dal,2.00,30,17,221,0,3,0,2,3,0,0,0,0,0,0,0,0
27,"Curtis Painter, Ind",Atl,1.00,27,13,98,0,1,0,1,5,0,0,0,0,0,0,0,0
28,"Dan Orlovsky, Ind",Atl,0.00,6,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Josh Johnson, TB",@NO,0.00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
