,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Andre Johnson, Hou",@Was,33.00,0,0,0,0,0,0,0,0,0,0,12,158,1,0,0,0
1,"Kevin Walter, Hou",@Was,31.00,0,0,0,0,0,0,0,0,0,0,11,144,1,0,0,0
2,"Mike Sims-Walker, Jax",@SD,25.00,0,0,0,0,0,0,0,0,0,0,10,105,1,0,1,0
3,"Miles Austin, Dal",Chi,24.00,0,0,0,0,0,0,0,0,0,0,10,142,0,0,0,0
4,"Demaryius Thomas, Den",Sea,23.00,0,0,0,0,0,0,0,0,0,0,8,97,1,0,0,0
5,"DeSean Jackson, Phi",@Det,23.00,0,0,0,0,0,0,1,5,0,0,4,135,1,0,0,0
6,"Reggie Wayne, Ind",NYG,22.00,0,0,0,0,0,0,0,0,0,0,7,96,1,0,0,0
7,"Louis Murphy, Oak",Stl,21.00,0,0,0,0,0,0,0,0,0,0,6,91,1,0,0,0
8,"Roddy White, Atl",Ari,20.00,0,0,0,0,0,0,0,0,0,0,7,78,1,0,0,0
9,"Santana Moss, Was",Hou,18.00,0,0,0,0,0,0,1,-8,0,0,10,89,0,0,0,0
10,"Malcom Floyd, SD",Jax,18.00,0,0,0,0,0,0,0,0,0,0,3,95,1,0,0,0
11,"Eddie Royal, Den",Sea,17.00,0,0,0,0,0,0,0,0,0,0,5,65,1,0,0,0
12,"Mario Manningham, NYG",@Ind,17.00,0,0,0,0,0,0,1,2,0,0,4,75,1,0,0,0
13,"Jacoby Jones, Hou",@Was,17.00,0,0,0,0,0,0,0,0,0,0,6,53,1,0,0,0
14,"Calvin Johnson, Det",Phi,17.00,0,0,0,0,0,0,0,0,0,0,4,50,1,1,0,0
15,"Braylon Edwards, NYJ",NE,17.00,0,0,0,0,0,0,0,0,0,0,5,45,1,1,0,0
16,"Joshua Cribbs, Cle",KC,16.00,0,0,0,0,0,0,1,1,0,0,3,74,1,0,0,0
17,"Mark Clayton, Stl",@Oak,16.00,0,0,0,0,0,0,0,0,0,0,2,24,2,0,0,0
18,"Wes Welker, NE",@NYJ,15.00,0,0,0,0,0,0,0,0,0,0,6,38,1,0,0,0
19,"Steve Smith, Car",TB,15.00,0,0,0,0,0,0,0,0,0,0,3,66,1,0,0,0
20,"Larry Fitzgerald, Ari",@Atl,15.00,0,0,0,0,0,0,0,0,0,0,7,83,0,0,0,0
21,"Darrius Heyward-Bey, Oak",Stl,14.00,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,0
22,"Mike Williams, TB",@Car,13.00,0,0,0,0,0,0,0,0,0,0,2,54,1,0,0,0
23,"Nate Washington, Ten",Pit,13.00,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0
24,"Josh Morgan, SF",NO,13.00,0,0,0,0,0,0,0,0,0,0,6,70,0,0,0,0
25,"Donald Driver, GB",Buf,13.00,0,0,0,0,0,0,0,0,0,0,4,38,1,0,0,0
26,"Johnny Knox, Chi",@Dal,12.00,0,0,0,0,0,0,0,0,0,0,4,86,0,0,0,0
27,"James Jones, GB",Buf,12.00,0,0,0,0,0,0,0,0,0,0,3,32,1,0,0,0
28,"Brian Finneran, Atl",Ari,12.00,0,0,0,0,0,0,0,0,0,0,3,31,1,0,0,0
29,"Jerricho Cotchery, NYJ",NE,12.00,0,0,0,0,0,0,2,6,0,0,4,26,1,0,0,0
30,"Austin Collie, Ind",NYG,12.00,0,0,0,0,0,0,0,0,0,0,4,25,1,0,0,0
31,"Ben Obomanu, Sea",@Den,11.00,0,0,0,0,0,0,0,0,0,0,2,30,1,0,0,0
32,"Hakeem Nicks, NYG",@Ind,11.00,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,0
33,"Randy Moss, NE",@NYJ,11.00,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,0
34,"Brandon Marshall, Mia",@Min,11.00,0,0,0,0,0,0,0,0,0,0,4,71,0,0,0,0
35,"Jeremy Maclin, Phi",@Det,11.00,0,0,0,0,0,0,0,0,0,0,3,26,1,0,0,0
36,"Brian Hartline, Mia",@Min,11.00,0,0,0,0,0,0,0,0,0,0,3,28,1,0,0,0
37,"Joey Galloway, Was",Hou,11.00,0,0,0,0,0,0,0,0,0,0,3,88,0,0,0,0
38,"Justin Gage, Ten",Pit,11.00,0,0,0,0,0,0,0,0,0,0,4,74,0,0,0,0
39,"Marques Colston, NO",@SF,11.00,0,0,0,0,0,0,0,0,0,0,5,67,0,0,0,0
40,"Kenny Britt, Ten",Pit,11.00,0,0,0,0,0,0,0,0,0,0,5,41,0,1,0,0
41,"Derrick Mason, Bal",@Cin,10.00,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0
42,"Deon Butler, Sea",@Den,10.00,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0
43,"Jordan Shipley, Cin",Bal,9.00,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0
44,"Craig Davis, SD",Jax,9.00,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0
45,"Roy Williams, Dal",Chi,8.00,0,0,0,0,0,0,0,0,0,0,4,53,0,0,1,0
46,"Mike Thomas, Jax",@SD,8.00,0,0,0,0,0,0,1,-1,0,0,4,43,0,0,0,0
47,"Terrell Owens, Cin",Bal,8.00,0,0,0,0,0,0,0,0,0,0,3,57,0,0,0,0
48,"Brandon Lloyd, Den",Sea,8.00,0,0,0,0,0,0,0,0,0,0,3,53,0,0,0,0
49,"Chad Johnson, Cin",Bal,8.00,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0
50,"Percy Harvin, Min",Mia,8.00,0,0,0,0,0,0,0,0,0,0,5,32,0,0,0,0
51,"Dwayne Bowe, KC",@Cle,8.00,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,0
52,"Anquan Boldin, Bal",@Cin,8.00,0,0,0,0,0,0,0,0,0,0,5,35,0,0,0,0
53,"Steve Smith, NYG",@Ind,7.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
54,"Dez Bryant, Dal",Chi,7.00,0,0,0,0,0,0,0,0,0,0,2,52,0,0,0,0
55,"Deion Branch, Sea",@Den,7.00,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0
56,"Earl Bennett, Chi",@Dal,7.00,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0
57,"Danny Amendola, Stl",@Oak,7.00,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0
58,"Golden Tate, Sea",@Den,6.00,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0
59,"Stevie Johnson, Buf",@GB,6.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
60,"Greg Jennings, GB",Buf,6.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
61,"Chris Chambers, KC",@Cle,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
62,"Jason Avant, Phi",@Det,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
63,"Roscoe Parrish, Buf",@GB,5.00,0,0,0,0,0,0,1,4,0,0,2,34,0,0,0,0
64,"Devery Henderson, NO",@SF,5.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
65,"Harry Douglas, Atl",Ari,5.00,0,0,0,0,0,0,1,-5,0,0,2,31,0,0,0,0
66,"Anthony Armstrong, Was",Hou,5.00,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0
67,"Stephen Williams, Ari",@Atl,4.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
68,"Roydell Williams, Was",Hou,4.00,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0
69,"Mike Wallace, Pit",@Ten,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
70,"Marcel Reece, Oak",Stl,4.00,0,0,0,0,0,0,3,9,0,0,2,21,0,0,0,0
71,"Jordy Nelson, GB",Buf,4.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
72,"Michael Crabtree, SF",NO,4.00,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0
73,"Steve Breaston, Ari",@Atl,4.00,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0
74,"Bernard Berrian, Min",Mia,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
75,"David Gettis, Car",TB,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
76,"Jabar Gaffney, Den",Sea,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
77,"Riley Cooper, Phi",@Det,3.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
78,"Brandon Tate, NE",@NYJ,2.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
79,"Chansi Stuckey, Cle",KC,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
80,"Brian Robiskie, Cle",KC,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
81,"Legedu Naanee, SD",Jax,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
82,"Greg Lewis, Min",Mia,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
83,"Pierre Garcon, Ind",NYG,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
84,"Patrick Crayton, SD",Jax,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
85,"Davone Bess, Mia",@Min,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
86,"Dominique Zeigler, SF",NO,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
87,"Mike Williams, Sea",@Den,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
88,"Ernest Wilford, Jax",@SD,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
89,"Hines Ward, Pit",@Ten,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
90,"Laurent Robinson, Stl",@Oak,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
91,"Antwaan Randle El, Pit",@Ten,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,"Mohamed Massaquoi, Cle",KC,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
93,"Bryant Johnson, Det",Phi,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
94,"Julian Edelman, NE",@NYJ,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
95,"Greg Camarillo, Min",Mia,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
96,"Nate Burleson, Det",Phi,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
97,"David Anderson, Hou",@Was,1.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
98,"Micheal Spurlock, TB",@Car,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,"Marc Mariani, Ten",Pit,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
