,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Andrew Luck, Ind",@Jax,39.00,39,31,370,4,0,0,3,15,0,0,0,0,0,0,0,0
1,"Kirk Cousins, Was",@Phi,33.00,48,30,427,3,1,0,3,5,0,0,0,0,0,0,0,0
2,"Nick Foles, Phi",Was,32.00,41,27,325,3,0,0,4,12,0,0,0,0,0,0,0,0
3,"Matt Ryan, Atl",TB,29.00,24,21,286,3,0,0,1,2,0,0,0,0,0,0,0,0
4,"Austin Davis, Stl",Dal,27.00,42,30,327,3,2,0,2,-1,0,0,0,0,0,0,0,0
5,"Russell Wilson, Sea",Den,26.00,34,24,258,2,1,0,9,40,0,0,1,17,0,0,0,0
6,"Alex Smith, KC",@Mia,25.00,25,19,186,3,0,0,2,17,0,0,0,0,0,0,1,0
7,"Peyton Manning, Den",@Sea,24.00,49,31,303,2,1,1,1,-1,0,0,0,0,0,0,0,0
8,"Drew Brees, NO",Min,23.00,35,27,293,2,0,0,3,-2,0,0,0,0,0,0,0,0
9,"Drew Stanton, Ari",SF,22.00,33,18,244,2,0,0,6,16,0,0,0,0,0,0,0,0
10,"Philip Rivers, SD",@Buf,22.00,25,18,256,2,0,0,1,9,0,0,0,0,0,0,0,0
11,"Eli Manning, NYG",Hou,21.00,28,21,234,2,0,0,1,-1,0,0,0,0,0,0,0,0
12,"Jay Cutler, Chi",@NYJ,21.00,38,23,225,2,0,0,5,14,0,0,0,0,0,0,1,0
13,"Colin Kaepernick, SF",@Ari,20.00,37,29,245,1,0,0,12,54,0,0,0,0,0,0,0,0
14,"Ryan Fitzpatrick, Hou",@NYG,20.00,34,20,289,1,3,0,7,34,1,0,0,0,0,0,0,0
15,"Tony Romo, Dal",@Stl,19.00,23,18,217,2,1,0,3,14,0,0,0,0,0,0,0,0
16,"Ben Roethlisberger, Pit",@Car,19.00,30,22,196,2,0,0,1,1,0,0,0,0,0,0,0,0
17,"Blake Bortles, Jax",Ind,19.00,24,14,223,2,2,0,2,30,0,0,0,0,0,0,0,0
18,"E.J. Manuel, Buf",SD,17.00,39,23,238,1,0,0,5,24,0,0,0,0,0,0,0,0
19,"Brian Hoyer, Cle",Bal,17.00,25,19,290,1,0,0,3,-2,0,0,0,0,0,0,0,0
20,"Geno Smith, NYJ",Chi,16.00,43,26,316,1,2,0,3,20,0,0,0,0,0,0,0,0
21,"Cam Newton, Car",Pit,15.00,35,24,250,1,0,0,2,7,0,0,0,0,0,0,1,0
22,"Tom Brady, NE",Oak,15.00,37,24,234,1,0,0,3,-7,0,0,0,0,0,0,0,0
23,"Ryan Tannehill, Mia",KC,14.00,43,21,205,1,0,0,1,9,0,0,0,0,0,0,0,0
24,"Aaron Rodgers, GB",@Det,12.00,27,16,162,1,0,0,0,0,0,0,0,0,0,0,0,0
25,"Joe Flacco, Bal",@Cle,12.00,31,19,217,1,1,0,4,6,0,0,0,0,0,0,0,0
26,"Andy Dalton, Cin",Ten,12.00,23,15,169,0,1,0,3,3,0,0,1,18,1,0,0,0
27,"Mike Glennon, TB",@Atl,11.00,24,17,121,1,0,0,3,19,0,0,0,0,0,0,0,0
28,"Derek Anderson, Car",Pit,9.00,6,5,80,1,0,0,0,0,0,0,0,0,0,0,0,0
29,"Jake Locker, Ten",@Cin,8.00,34,17,185,0,2,0,6,50,0,0,0,0,0,0,0,0
30,"Teddy Bridgewater, Min",@NO,8.00,20,12,150,0,0,0,6,27,0,0,0,0,0,0,0,0
31,"Matthew Stafford, Det",GB,4.00,34,22,246,0,2,0,6,8,0,0,0,0,0,0,1,0
32,"Derek Carr, Oak",@NE,4.00,34,21,174,0,1,0,0,0,0,0,0,0,0,0,0,0
33,"Matt Cassel, Min",@NO,2.00,10,5,53,0,0,0,1,5,0,0,0,0,0,0,0,0
34,"Chad Henne, Jax",Ind,1.00,7,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"T.J. Yates, Atl",TB,0.00,4,3,64,0,1,0,0,0,0,0,0,0,0,0,0,0
36,"Michael Vick, NYJ",Chi,0.00,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
37,"Josh McCown, TB",@Atl,0.00,12,5,58,0,1,0,0,0,0,0,0,0,0,0,0,0
38,"Matt Hasselbeck, Ind",@Jax,0.00,4,2,20,0,0,0,1,-1,0,0,0,0,0,0,0,0
39,"Bruce Gradkowski, Pit",@Car,0.00,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0
40,"Jason Campbell, Cin",Ten,0.00,2,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
