,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Cam Newton, Car",@NO,41.00,33,21,226,3,0,0,12,83,1,0,0,0,0,0,0,0
1,"Matt Ryan, Atl",@GB,39.00,39,24,375,4,1,0,2,23,0,0,0,0,0,0,0,0
2,"Ben Roethlisberger, Pit",@Cin,34.00,39,25,350,3,0,1,1,-1,0,0,0,0,0,0,0,0
3,"Aaron Rodgers, GB",Atl,33.00,36,24,327,3,0,0,5,28,0,0,0,0,0,0,0,0
4,"Russell Wilson, Sea",@Phi,32.00,37,22,263,2,0,0,10,48,1,0,0,0,0,0,0,0
5,"Andy Dalton, Cin",Pit,31.00,29,21,302,2,0,0,4,22,1,0,0,0,0,0,1,0
6,"Matthew Stafford, Det",TB,30.00,34,26,311,3,0,0,3,-2,0,0,0,0,0,0,0,0
7,"Jay Cutler, Chi",Dal,29.00,46,32,341,2,1,0,2,9,1,0,0,0,0,0,0,0
8,"Derek Carr, Oak",SF,28.00,28,22,254,3,0,0,2,2,0,0,0,0,0,0,0,0
9,"Andrew Luck, Ind",@Cle,27.00,53,24,294,2,2,0,5,37,1,0,0,0,0,0,1,0
10,"Joe Flacco, Bal",@Mia,27.00,33,25,269,2,1,0,7,16,1,0,0,0,0,0,0,0
11,"Tony Romo, Dal",@Chi,26.00,26,21,205,3,0,0,2,-2,0,0,0,0,0,0,0,0
12,"Kyle Orton, Buf",@Den,22.00,57,38,355,1,2,0,1,1,1,0,0,0,0,0,0,0
13,"Teddy Bridgewater, Min",NYJ,22.00,27,19,309,2,1,0,3,7,0,0,0,0,0,0,0,0
14,"Tom Brady, NE",@SD,22.00,44,28,317,2,1,0,4,7,0,0,0,0,0,0,0,0
15,"Shaun Hill, Stl",@Was,20.00,22,16,213,2,0,0,2,-1,0,0,0,0,0,0,0,0
16,"Drew Stanton, Ari",KC,18.00,30,15,239,1,0,1,4,17,0,0,0,0,0,0,0,0
17,"Geno Smith, NYJ",@Min,17.00,29,18,254,1,1,0,6,33,0,0,0,0,0,0,0,0
18,"Alex Smith, KC",@Ari,17.00,39,26,293,1,1,0,4,26,0,0,0,0,0,0,0,0
19,"Josh McCown, TB",@Det,17.00,39,20,250,2,2,0,4,8,0,0,0,0,0,0,1,0
20,"Ryan Tannehill, Mia",Bal,15.00,33,23,227,1,0,0,2,6,0,0,0,0,0,0,0,0
21,"Eli Manning, NYG",@Ten,14.00,42,26,260,1,1,0,0,0,0,0,0,0,0,0,0,0
22,"Mark Sanchez, Phi",Sea,13.00,20,10,96,2,1,0,1,7,0,0,0,0,0,0,0,0
23,"Drew Brees, NO",Car,13.00,49,29,235,1,1,0,1,6,0,0,0,0,0,0,0,0
24,"Blake Bortles, Jax",Hou,13.00,39,20,205,1,1,0,3,10,0,0,0,0,0,0,0,0
25,"Ryan Fitzpatrick, Hou",@Jax,12.00,19,13,135,0,0,0,9,15,1,0,0,0,0,0,0,0
26,"Philip Rivers, SD",NE,11.00,33,20,189,1,1,0,3,8,0,0,0,0,0,0,0,0
27,"Colin Kaepernick, SF",@Oak,10.00,33,18,174,1,2,0,3,26,0,0,0,0,0,0,0,0
28,"Colt McCoy, Was",Stl,4.00,32,20,199,0,2,0,2,11,0,0,0,0,0,0,0,0
29,"Jake Locker, Ten",NYG,3.00,11,9,81,0,1,0,2,28,0,0,0,0,0,0,0,0
30,"Zach Mettenberger, Ten",NYG,2.00,24,14,125,0,1,0,1,-1,0,0,0,0,0,0,1,0
31,"Peyton Manning, Den",Buf,2.00,20,14,173,0,2,0,2,-2,0,0,0,0,0,0,0,0
32,"Brian Hoyer, Cle",Ind,1.00,30,13,136,0,2,0,2,3,0,0,0,0,0,0,0,0
33,"Robert Griffin III, Was",Stl,1.00,4,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Ryan Nassib, NYG",@Ten,0.00,0,0,0,0,0,0,2,-3,0,0,0,0,0,0,0,0
35,"Jason Campbell, Cin",Pit,0.00,6,4,25,0,0,0,1,1,0,0,0,0,0,0,1,0
