,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Shonn Greene, NYJ",@Was,31.00,0,0,0,0,0,0,22,88,3,0,3,26,0,0,0,0
1,"Maurice Jones-Drew, Jax",SD,30.00,0,0,0,0,0,0,20,97,0,0,6,91,1,0,0,0
2,"Ray Rice, Bal",@Cle,29.00,0,0,0,0,0,0,29,204,1,0,2,10,0,0,0,0
3,"LeSean McCoy, Phi",@Sea,28.00,0,0,0,0,0,0,17,84,1,0,4,49,1,0,0,0
4,"Chris Johnson, Ten",@Buf,28.00,0,0,0,0,0,0,23,153,2,0,1,4,0,0,0,0
5,"Marshawn Lynch, Sea",Phi,26.00,0,0,0,0,0,0,22,148,2,0,0,0,0,0,0,0
6,"Arian Foster, Hou",Atl,24.00,0,0,0,0,0,0,31,111,1,0,3,41,0,0,0,0
7,"Roy Helu, Was",NYJ,23.00,0,0,0,0,0,0,23,100,1,0,4,42,0,0,1,0
8,"Toby Gerhart, Min",Den,21.00,0,0,0,0,0,0,21,91,0,0,8,42,0,0,0,0
9,"Dexter McCluster, KC",@Chi,20.00,0,0,0,0,0,0,9,61,0,0,4,46,1,0,0,0
10,"Ryan Mathews, SD",@Jax,20.00,0,0,0,0,0,0,13,112,1,0,3,2,0,0,0,0
11,"Kevin Smith, Det",@NO,19.00,0,0,0,0,0,0,6,34,1,0,6,46,0,0,0,0
12,"C.J. Spiller, Buf",Ten,18.00,0,0,0,0,0,0,14,83,1,0,3,19,0,0,0,0
13,"Rashard Mendenhall, Pit",Cin,18.00,0,0,0,0,0,0,16,60,2,0,0,0,0,0,0,0
14,"Jonathan Stewart, Car",@TB,17.00,0,0,0,0,0,0,14,80,1,0,2,19,0,0,0,0
15,"Darren Sproles, NO",Det,17.00,0,0,0,0,0,0,4,28,0,0,5,46,1,0,0,0
16,"Maurice Morris, Det",@NO,17.00,0,0,0,0,0,0,12,28,0,0,5,47,1,0,0,0
17,"Willis McGahee, Den",@Min,16.00,0,0,0,0,0,0,20,111,1,0,0,0,0,0,1,0
18,"Reggie Bush, Mia",Oak,16.00,0,0,0,0,0,0,22,100,1,0,0,0,0,0,0,0
19,"Ricky Williams, Bal",@Cle,13.00,0,0,0,0,0,0,16,76,1,0,0,0,0,0,0,0
20,"Beanie Wells, Ari",Dal,13.00,0,0,0,0,0,0,20,67,1,0,1,6,0,0,0,0
21,"LaRod Stephens-Howling, Ari",Dal,13.00,0,0,0,0,0,0,2,16,0,0,1,52,1,0,0,0
22,"Donald Brown, Ind",@NE,12.00,0,0,0,0,0,0,14,41,1,0,1,15,0,0,0,0
23,"Brandon Jacobs, NYG",GB,11.00,0,0,0,0,0,0,8,59,1,0,0,0,0,0,0,0
24,"Mark Ingram, NO",Det,11.00,0,0,0,0,0,0,16,54,1,0,0,0,0,0,0,0
25,"Peyton Hillis, Cle",Bal,10.00,0,0,0,0,0,0,12,45,0,0,1,52,0,0,0,0
26,"Mike Tolbert, SD",@Jax,8.00,0,0,0,0,0,0,6,24,1,0,0,0,0,0,0,0
27,"Michael Robinson, Sea",Phi,8.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
28,"Daniel Thomas, Mia",Oak,7.00,0,0,0,0,0,0,13,73,0,0,0,0,0,0,0,0
29,"Brandon Saine, GB",@NYG,7.00,0,0,0,0,0,0,6,16,0,0,4,29,0,0,0,0
30,"Chris Ogbonnaya, Cle",Bal,7.00,0,0,0,0,0,0,1,2,0,0,5,28,0,0,0,0
