,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Andrew Luck, Ind",@Det,36.00,54,24,391,4,3,0,3,33,0,0,0,0,0,0,0,0
1,"Cam Newton, Car",@KC,34.00,27,15,232,3,0,0,7,78,0,0,0,0,0,0,0,0
2,"Tony Romo, Dal",Phi,31.00,27,22,303,3,0,0,3,14,0,0,0,0,0,0,0,0
3,"Russell Wilson, Sea",@Chi,30.00,37,23,293,2,0,0,9,71,0,0,0,0,0,0,0,0
4,"Peyton Manning, Den",TB,25.00,38,27,242,3,1,0,2,-5,0,0,0,0,0,0,0,0
5,"Carson Palmer, Oak",Cle,24.00,54,34,351,2,1,0,1,3,0,0,0,0,0,0,0,0
6,"Jay Cutler, Chi",Sea,23.00,26,17,233,2,0,0,5,27,0,0,0,0,0,0,0,0
7,"Matthew Stafford, Det",Ind,22.00,46,27,313,2,1,0,1,0,0,0,0,0,0,0,0,0
8,"Matt Schaub, Hou",@Ten,21.00,35,21,207,2,0,0,4,5,0,0,1,-6,0,0,0,0
9,"Brady Quinn, KC",Car,21.00,23,19,201,2,0,0,3,12,0,0,0,0,0,0,0,0
10,"Ryan Fitzpatrick, Buf",Jax,21.00,17,9,112,2,1,0,5,18,1,0,0,0,0,0,0,0
11,"Robert Griffin III, Was",NYG,19.00,21,13,163,1,0,0,5,72,0,0,0,0,0,0,0,0
12,"Josh Freeman, TB",@Den,19.00,39,18,242,2,1,0,2,7,0,0,0,0,0,0,0,0
13,"Chad Henne, Jax",@Buf,18.00,42,19,202,1,1,0,3,1,1,0,1,-6,0,0,1,0
14,"Brandon Weeden, Cle",@Oak,17.00,36,25,364,1,2,0,5,11,0,0,0,0,0,0,0,0
15,"Eli Manning, NYG",@Was,17.00,33,20,280,1,0,0,1,5,0,0,0,0,0,0,0,0
16,"Aaron Rodgers, GB",Min,16.00,35,27,286,1,1,0,4,15,0,0,0,0,0,0,0,0
17,"Nick Foles, Phi",@Dal,16.00,34,22,251,1,0,0,0,0,0,0,0,0,0,0,0,0
18,"Andy Dalton, Cin",@SD,16.00,38,25,211,1,2,0,4,5,1,0,0,0,0,0,0,0
19,"Colin Kaepernick, SF",@Stl,15.00,32,21,208,0,0,0,9,84,0,0,0,0,0,0,1,0
20,"Charlie Batch, Pit",@Bal,15.00,36,25,276,1,1,0,0,0,0,0,0,0,0,0,0,0
21,"Ryan Tannehill, Mia",NE,13.00,29,13,186,0,0,0,5,19,1,0,0,0,0,0,1,0
22,"Jake Locker, Ten",Hou,13.00,45,21,309,1,3,0,4,38,0,0,0,0,0,0,2,0
23,"Tom Brady, NE",@Mia,13.00,40,24,238,1,1,0,4,-1,0,0,0,0,0,0,0,0
24,"Sam Bradford, Stl",SF,13.00,39,26,221,0,0,1,3,31,0,0,0,0,0,0,0,0
25,"Matt Ryan, Atl",NO,12.00,33,18,165,1,0,0,3,-2,0,0,0,0,0,0,0,0
26,"Philip Rivers, SD",Cin,10.00,48,26,280,0,1,0,2,20,0,0,0,0,0,0,1,0
27,"Joe Flacco, Bal",Pit,10.00,34,16,188,1,1,0,1,-1,0,0,0,0,0,0,1,0
28,"Christian Ponder, Min",@GB,8.00,25,12,119,1,2,0,6,28,0,0,0,0,0,0,0,0
29,"Greg McElroy, NYJ",Ari,7.00,7,5,29,1,0,0,4,5,0,0,0,0,0,0,0,0
30,"Drew Brees, NO",@Atl,3.00,50,28,341,0,5,0,0,0,0,0,0,0,0,0,0,0
31,"Armanti Edwards, Car",@KC,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
32,"Ryan Lindley, Ari",@NYJ,0.00,31,10,72,0,1,0,0,0,0,0,0,0,0,0,0,0
33,"Mark Sanchez, NYJ",Ari,-3.00,21,10,97,0,3,0,1,2,0,0,0,0,0,0,0,0
