,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Arian Foster, Hou",@Ten,39.00,0,0,0,0,0,0,20,151,2,0,4,22,1,0,0,0
1,"Matt Forte, Chi",@NE,30.00,0,0,0,0,0,0,19,114,0,0,6,54,1,1,0,0
2,"DeMarco Murray, Dal",Was,25.00,0,0,0,0,0,0,19,141,0,0,4,80,0,0,1,0
3,"Eddie Lacy, GB",@NO,25.00,0,0,0,0,0,0,13,59,0,0,8,123,0,0,0,0
4,"Jamaal Charles, KC",Stl,25.00,0,0,0,0,0,0,14,67,2,0,4,44,0,0,1,0
5,"Mark Ingram, NO",GB,24.00,0,0,0,0,0,0,24,172,1,0,1,3,0,0,0,0
6,"Theo Riddick, Det",@Atl,21.00,0,0,0,0,0,0,3,5,0,0,8,74,1,0,0,0
7,"Ahmad Bradshaw, Ind",@Pit,21.00,0,0,0,0,0,0,6,35,1,0,7,52,0,0,0,0
8,"Lorenzo Taliaferro, Bal",@Cin,20.00,0,0,0,0,0,0,7,27,2,0,2,42,0,0,0,0
9,"Le'Veon Bell, Pit",Ind,20.00,0,0,0,0,0,0,24,92,0,0,6,56,0,0,0,0
10,"Chris Ivory, NYJ",Buf,16.00,0,0,0,0,0,0,13,43,2,0,0,0,0,0,0,0
11,"Andre Ellington, Ari",Phi,16.00,0,0,0,0,0,0,23,71,1,0,3,14,0,0,1,0
12,"Alfred Morris, Was",@Dal,15.00,0,0,0,0,0,0,18,73,1,0,1,12,0,0,0,0
13,"Ronnie Hillman, Den",SD,15.00,0,0,0,0,0,0,20,109,0,0,3,29,0,0,0,0
14,"Juwan Thompson, Den",SD,14.00,0,0,0,0,0,0,7,24,2,0,0,0,0,0,0,0
15,"Bobby Rainey, TB",Min,12.00,0,0,0,0,0,0,8,25,0,0,6,41,0,0,0,0
16,"Branden Oliver, SD",@Den,12.00,0,0,0,0,0,0,13,36,0,0,7,27,0,0,0,0
17,"Lamar Miller, Mia",@Jax,12.00,0,0,0,0,0,0,14,78,0,0,3,21,0,0,0,0
18,"LeSean McCoy, Phi",@Ari,12.00,0,0,0,0,0,0,20,83,0,0,3,14,0,0,0,0
19,"Steven Jackson, Atl",Det,12.00,0,0,0,0,0,0,18,60,1,0,0,0,0,0,0,0
20,"Justin Forsett, Bal",@Cin,12.00,0,0,0,0,0,0,17,68,0,1,3,17,0,0,0,0
21,"Giovani Bernard, Cin",Bal,12.00,0,0,0,0,0,0,16,45,1,0,2,2,0,0,0,0
22,"Jonathan Stewart, Car",Sea,11.00,0,0,0,0,0,0,16,79,0,0,3,15,0,0,0,0
23,"Darren McFadden, Oak",@Cle,10.00,1,0,0,0,0,0,12,59,0,0,4,26,0,0,1,0
24,"Knile Davis, KC",Stl,10.00,0,0,0,0,0,0,16,49,1,0,0,0,0,0,0,0
25,"Ben Tate, Cle",Oak,9.00,0,0,0,0,0,0,15,26,1,0,1,8,0,0,0,0
26,"Bishop Sankey, Ten",Hou,9.00,0,0,0,0,0,0,9,35,0,0,4,25,0,0,0,0
27,"Jerick McKinnon, Min",@TB,9.00,0,0,0,0,0,0,16,83,0,0,1,-1,0,0,0,0
28,"Bilal Powell, NYJ",Buf,8.00,0,0,0,0,0,0,4,28,1,0,0,0,0,0,0,0
29,"Jeremy Hill, Cin",Bal,8.00,0,0,0,0,0,0,10,25,0,0,4,28,0,0,0,0
30,"Jonas Gray, NE",Chi,8.00,0,0,0,0,0,0,17,86,0,0,0,0,0,0,0,0
31,"Travaris Cadet, NO",GB,8.00,0,0,0,0,0,0,1,7,0,0,4,40,0,0,0,0
32,"Leon Washington, Ten",Hou,7.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0
33,"Shane Vereen, NE",Chi,7.00,0,0,0,0,0,0,5,22,0,0,3,23,0,0,0,0
34,"Robert Turbin, Sea",@Car,7.00,0,0,0,0,0,0,2,10,0,0,3,32,0,0,0,0
35,"Dexter McCluster, Ten",Hou,7.00,0,0,0,0,0,0,2,1,0,0,4,39,0,0,0,0
36,"Marshawn Lynch, Sea",@Car,7.00,0,0,0,0,0,0,14,62,0,0,1,2,0,0,0,0
37,"Devonta Freeman, Atl",Det,7.00,0,0,0,0,0,0,3,5,0,0,1,7,1,0,0,0
38,"Alfred Blue, Hou",@Ten,7.00,0,0,0,0,0,0,14,42,0,0,1,22,0,0,0,0
39,"Joique Bell, Det",@Atl,7.00,0,0,0,0,0,0,14,39,0,0,2,22,0,0,0,0
40,"Frank Summers, Buf",@NYJ,6.00,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0
41,"Zac Stacy, Stl",@KC,6.00,0,0,0,0,0,0,5,17,0,0,3,20,0,0,0,0
42,"Matt Asiata, Min",@TB,6.00,0,0,0,0,0,0,4,1,0,0,4,26,0,0,0,0
43,"De'Anthony Thomas, KC",Stl,5.00,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0
44,"Jacquizz Rodgers, Atl",Det,5.00,0,0,0,0,0,0,1,2,0,0,3,28,0,0,0,0
45,"Roy Helu, Was",@Dal,5.00,0,0,0,0,0,0,5,29,0,0,2,14,0,0,0,0
46,"Daniel Thomas, Mia",@Jax,4.00,0,0,0,0,0,0,4,18,0,0,2,12,0,0,0,0
47,"Tre Mason, Stl",@KC,4.00,0,0,0,0,0,0,7,32,0,0,1,1,0,0,0,0
