,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Ben Roethlisberger, Pit",Ten,37.00,34,24,228,5,1,0,0,0,0,0,0,0,0,0,0,0
1,"Matt Cassel, KC",@Ind,35.00,29,21,257,4,0,0,5,12,0,0,0,0,0,0,0,0
2,"Aaron Rodgers, GB",@Atl,27.00,39,26,396,2,0,0,1,-1,0,0,0,0,0,0,0,0
3,"Eli Manning, NYG",Sea,27.00,39,24,420,3,3,0,3,5,0,0,0,0,0,0,1,0
4,"Cam Newton, Car",NO,26.00,31,16,224,2,1,0,7,27,1,0,0,0,0,0,0,0
5,"Michael Vick, Phi",@Buf,25.00,40,26,315,2,4,0,6,90,0,0,0,0,0,0,0,0
6,"Alex Smith, SF",TB,24.00,19,11,170,3,0,0,0,0,0,0,0,0,0,0,0,0
7,"Matt Schaub, Hou",Oak,24.00,51,24,416,2,2,0,1,0,0,0,0,0,0,0,0,0
8,"Drew Brees, NO",@Car,24.00,45,32,359,2,1,0,0,0,0,0,0,0,0,0,0,0
9,"Curtis Painter, Ind",KC,23.00,27,15,277,2,0,0,1,-1,0,0,0,0,0,0,0,0
10,"Philip Rivers, SD",@Den,20.00,29,18,250,1,1,0,3,10,1,0,0,0,0,0,1,0
11,"Tim Tebow, Den",SD,18.00,10,4,79,1,0,0,6,38,1,0,0,0,0,0,0,0
12,"Matthew Stafford, Det",Chi,18.00,26,19,219,2,1,0,1,1,0,0,0,0,0,0,0,0
13,"Mark Sanchez, NYJ",@NE,18.00,26,16,166,2,0,0,0,0,0,0,0,0,0,0,0,0
14,"Andy Dalton, Cin",@Jax,17.00,33,21,179,2,1,0,0,0,0,0,0,0,0,0,0,0
15,"Jason Campbell, Oak",@Hou,17.00,35,15,190,2,1,0,0,0,0,0,0,0,0,0,0,0
16,"Tom Brady, NE",NYJ,16.00,33,24,321,1,1,0,1,3,0,0,0,0,0,0,0,0
17,"Jay Cutler, Chi",@Det,15.00,38,28,249,1,0,0,2,3,0,0,0,0,0,0,0,0
18,"Matt Hasselbeck, Ten",@Pit,14.00,49,29,262,1,1,0,1,3,0,0,0,0,0,0,0,0
19,"Blaine Gabbert, Jax",Cin,13.00,28,15,221,1,0,0,5,11,0,0,0,0,0,0,2,0
20,"Donovan McNabb, Min",Ari,12.00,21,10,169,0,0,0,4,4,1,0,0,0,0,0,0,0
21,"Charlie Whitehurst, Sea",@NYG,11.00,19,11,149,1,0,0,2,6,0,0,0,0,0,0,0,0
22,"Tarvaris Jackson, Sea",@NYG,11.00,22,15,166,1,1,0,4,17,0,0,0,0,0,0,0,0
23,"Ryan Fitzpatrick, Buf",Phi,11.00,27,21,193,1,1,0,3,7,0,0,0,0,0,0,0,0
24,"Matt Ryan, Atl",GB,8.00,32,18,167,1,2,0,3,9,0,0,0,0,0,0,0,0
25,"Kevin Kolb, Ari",@Min,5.00,42,21,232,0,2,0,2,10,0,0,0,0,0,0,1,0
26,"Josh Freeman, TB",@SF,3.00,33,17,187,0,2,0,1,2,0,0,0,0,0,0,0,0
27,"Colin Kaepernick, SF",TB,1.00,3,3,35,0,0,0,2,-2,0,0,0,0,0,0,0,0
28,"Josh Johnson, TB",@SF,0.00,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Kyle Orton, Den",SD,-1.00,13,6,34,0,1,0,1,-1,0,0,0,0,0,0,0,0
30,"Richard Bartel, Ari",@Min,-2.00,6,2,22,0,1,0,0,0,0,0,0,0,0,0,0,0
