,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Tom Brady, NE",NYJ,37.00,29,21,326,4,0,0,1,3,0,0,0,0,0,0,0,0
1,"Michael Vick, Phi",Hou,32.00,33,22,302,2,1,0,10,48,1,0,0,0,0,0,0,0
2,"Aaron Rodgers, GB",SF,32.00,30,21,298,3,0,0,4,39,0,0,0,0,0,0,0,0
3,"Matt Schaub, Hou",@Phi,22.00,36,22,337,2,1,0,0,0,0,0,0,0,0,0,1,0
4,"Drew Brees, NO",@Cin,22.00,29,24,313,2,1,0,0,0,0,0,0,0,0,0,0,0
5,"Drew Stanton, Det",Chi,20.00,24,16,178,1,0,0,5,12,1,0,0,0,0,0,0,0
6,"Jason Campbell, Oak",@SD,19.00,16,10,117,1,0,0,7,37,1,0,0,0,0,0,0,0
7,"Peyton Manning, Ind",Dal,18.00,48,36,365,2,4,0,1,-1,0,0,0,0,0,0,0,0
8,"Carson Palmer, Cin",NO,17.00,33,23,249,1,0,1,0,0,0,0,0,0,0,0,0,0
9,"Matt Ryan, Atl",@TB,16.00,36,18,205,2,2,0,3,-3,0,0,0,0,0,0,0,0
10,"Jon Kitna, Dal",@Ind,16.00,26,18,167,1,0,1,4,28,0,0,0,0,0,0,0,0
11,"Joe Flacco, Bal",Pit,16.00,33,17,266,1,0,0,3,15,0,0,0,0,0,0,1,0
12,"Philip Rivers, SD",Oak,15.00,39,23,280,1,1,0,1,5,0,0,0,0,0,0,0,0
13,"Tarvaris Jackson, Min",Buf,15.00,22,15,187,2,3,0,2,22,0,0,0,0,0,0,0,0
14,"Jay Cutler, Chi",@Det,15.00,26,21,234,1,0,0,5,12,0,0,0,0,0,0,1,0
15,"Ben Roethlisberger, Pit",@Bal,14.00,38,22,253,1,1,0,1,-1,0,0,0,0,0,0,0,0
16,"Jake Delhomme, Cle",@Mia,14.00,34,24,217,1,0,0,4,-5,0,0,0,0,0,0,0,0
17,"Troy Smith, SF",@GB,13.00,25,10,194,1,1,0,3,28,0,0,0,0,0,0,0,0
18,"Josh Freeman, TB",Atl,13.00,38,19,181,1,1,0,4,28,0,0,0,0,0,0,0,0
19,"Matt Cassel, KC",Den,13.00,31,17,196,1,0,0,2,5,0,0,0,0,0,0,0,0
20,"Donovan McNabb, Was",@NYG,12.00,44,26,296,1,2,0,2,5,0,0,0,0,0,0,1,0
21,"David Garrard, Jax",@Ten,12.00,19,14,126,0,0,0,10,19,1,0,0,0,0,0,0,0
22,"Ryan Fitzpatrick, Buf",@Min,8.00,25,15,158,1,1,0,4,5,0,0,0,0,0,0,2,0
23,"Chad Henne, Mia",Cle,7.00,32,16,174,1,3,0,5,17,0,0,0,0,0,0,0,0
24,"Matt Hasselbeck, Sea",Car,5.00,30,17,229,0,2,0,1,-1,0,0,0,0,0,0,0,0
25,"Sam Bradford, Stl",@Ari,5.00,29,18,187,0,1,0,3,7,0,0,0,0,0,0,0,0
26,"Eli Manning, NYG",Was,4.00,25,15,161,0,1,0,1,-1,0,0,0,0,0,0,0,0
27,"Jimmy Clausen, Car",@Sea,4.00,34,18,169,0,1,0,1,0,0,0,0,0,0,0,0,0
28,"Kyle Orton, Den",@KC,3.00,28,9,117,0,0,0,0,0,0,0,0,0,0,0,1,0
29,"Mark Sanchez, NYJ",@NE,2.00,33,17,164,0,3,0,4,20,0,0,0,0,0,0,0,0
30,"Kerry Collins, Ten",Jax,2.00,32,14,169,0,2,0,1,4,0,0,0,0,0,0,0,0
31,"John Skelton, Ari",Stl,1.00,6,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Derek Anderson, Ari",Stl,1.00,20,7,93,0,1,0,0,0,0,0,0,0,0,0,0,0
33,"Matt Flynn, GB",SF,0.00,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0
34,"Max Hall, Ari",Stl,-2.00,3,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0
35,"Brett Favre, Min",Buf,-2.00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
