,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Ryan Fitzpatrick, Buf",@Bal,37.00,43,29,382,4,2,0,4,20,0,0,0,0,0,0,0,0
1,"Carson Palmer, Cin",@Atl,34.00,50,36,412,3,0,0,0,0,0,0,0,0,0,0,0,0
2,"Eli Manning, NYG",@Dal,30.00,35,25,306,4,3,0,1,-1,0,0,0,0,0,0,0,0
3,"Matt Ryan, Atl",Cin,29.00,33,24,299,3,1,1,1,5,0,0,0,0,0,0,0,0
4,"Joe Flacco, Bal",Buf,27.00,31,16,250,3,0,0,2,-1,0,0,0,0,0,0,1,0
5,"Kerry Collins, Ten",Phi,24.00,31,17,276,3,2,0,0,0,0,0,0,0,0,0,1,0
6,"Ben Roethlisberger, Pit",@Mia,23.00,27,19,302,2,0,0,5,1,0,0,0,0,0,0,1,0
7,"Matt Moore, Car",SF,22.00,41,28,308,2,1,0,1,3,0,0,0,0,0,0,0,0
8,"Jason Campbell, Oak",@Den,21.00,20,12,204,2,0,0,1,15,0,0,0,0,0,0,0,0
9,"Aaron Rodgers, GB",Min,20.00,34,21,295,2,2,0,3,14,0,0,0,0,0,0,0,0
10,"Jon Kitna, Dal",NYG,20.00,33,16,187,2,0,1,0,0,0,0,0,0,0,0,1,0
11,"Matt Cassel, KC",Jax,19.00,18,13,193,2,0,0,0,0,0,0,0,0,0,0,0,0
12,"Kyle Orton, Den",Oak,18.00,29,12,198,2,1,0,2,21,0,0,0,0,0,0,1,0
13,"Josh Freeman, TB",Stl,18.00,40,23,212,1,0,0,5,40,0,0,0,0,0,0,0,0
14,"Drew Brees, NO",Cle,18.00,56,37,356,2,4,0,0,0,0,0,0,0,0,0,0,0
15,"Philip Rivers, SD",NE,16.00,50,34,336,1,1,0,6,9,0,0,0,0,0,0,1,0
16,"Sam Bradford, Stl",@TB,16.00,26,13,126,2,0,0,2,2,0,0,0,0,0,0,1,0
17,"Todd Bouman, Jax",@KC,16.00,34,18,222,2,2,0,2,8,0,0,0,0,0,0,0,0
18,"Chad Henne, Mia",Pit,14.00,36,23,257,1,1,0,0,0,0,0,0,0,0,0,0,0
19,"Matt Hasselbeck, Sea",Ari,13.00,38,20,192,1,0,0,2,11,0,0,0,0,0,0,1,0
20,"Tom Brady, NE",@SD,12.00,32,19,159,1,0,0,2,1,0,0,0,0,0,0,0,0
21,"Alex Smith, SF",@Car,11.00,19,9,129,1,0,0,0,0,0,0,0,0,0,0,0,0
22,"Kevin Kolb, Phi",@Ten,11.00,48,26,231,1,2,0,3,18,0,0,0,0,0,0,1,0
23,"Donovan McNabb, Was",@Chi,10.00,32,17,200,1,2,0,5,-2,0,0,0,0,0,0,0,0
24,"Brett Favre, Min",@GB,8.00,29,16,212,1,3,0,0,0,0,0,0,0,0,0,0,0
25,"Jay Cutler, Chi",Was,8.00,40,26,281,1,4,0,1,0,0,0,0,0,0,0,1,0
26,"Tony Romo, Dal",NYG,7.00,7,5,39,1,0,0,0,0,0,0,0,0,0,0,0,0
27,"Colt McCoy, Cle",@NO,4.00,16,9,74,0,0,0,5,-5,0,0,1,13,0,0,0,0
28,"Derek Anderson, Ari",@Sea,3.00,17,8,96,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Kyle Boller, Oak",@Den,1.00,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0
30,"Matt Flynn, GB",Min,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"David Carr, SF",@Car,0.00,13,5,67,0,1,0,0,0,0,0,0,0,0,0,0,0
32,"Max Hall, Ari",@Sea,-2.00,16,4,36,0,1,0,0,0,0,0,0,0,0,0,1,0
