,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Calvin Johnson, Det",Ind,36.00,0,0,0,0,0,0,0,0,0,0,13,171,1,0,0,0
1,"Demaryius Thomas, Den",TB,29.00,0,0,0,0,0,0,0,0,0,0,8,99,2,0,0,0
2,"Wes Welker, NE",@Mia,28.00,0,0,0,0,0,0,0,0,0,0,12,103,1,0,0,0
3,"Dez Bryant, Dal",Phi,27.00,0,0,0,0,0,0,0,0,0,0,6,98,2,0,0,0
4,"Brandon Marshall, Chi",Sea,26.00,0,0,0,0,0,0,0,0,0,0,10,165,0,0,0,0
5,"Donnie Avery, Ind",@Det,26.00,0,0,0,0,0,0,0,0,0,0,5,91,2,0,0,0
6,"Pierre Garcon, Was",NYG,24.00,0,0,0,0,0,0,0,0,0,0,8,106,1,0,0,0
7,"Steve Smith, Car",@KC,23.00,0,0,0,0,0,0,0,0,0,0,5,120,1,0,0,0
8,"Josh Gordon, Cle",@Oak,23.00,0,0,0,0,0,0,0,0,0,0,6,116,1,0,0,0
9,"Mike Williams, TB",@Den,21.00,0,0,0,0,0,0,0,0,0,0,6,93,1,0,0,0
10,"Sidney Rice, Sea",@Chi,21.00,0,0,0,0,0,0,0,0,0,0,6,99,1,0,0,0
11,"Golden Tate, Sea",@Chi,20.00,0,0,0,0,0,0,0,0,0,0,5,96,1,0,0,0
12,"Cecil Shorts, Jax",@Buf,20.00,0,0,0,0,0,0,0,0,0,0,7,77,1,0,0,0
13,"Chris Givens, Stl",SF,20.00,0,0,0,0,0,0,0,0,0,0,11,92,0,0,0,0
14,"Lance Moore, NO",@Atl,19.00,0,0,0,0,0,0,0,0,0,0,7,123,0,0,0,0
15,"Anquan Boldin, Bal",Pit,19.00,0,0,0,0,0,0,0,0,0,0,5,81,1,0,0,0
16,"Rod Streater, Oak",Cle,18.00,0,0,0,0,0,0,0,0,0,0,3,96,1,0,0,0
17,"A.J. Green, Cin",@SD,17.00,0,0,0,0,0,0,0,0,0,0,9,85,0,0,0,0
18,"Michael Crabtree, SF",@Stl,17.00,0,0,0,0,0,0,0,0,0,0,7,101,0,0,0,0
19,"T.Y. Hilton, Ind",@Det,16.00,0,0,0,0,0,0,0,0,0,0,6,100,0,0,0,0
20,"Danario Alexander, SD",Cin,16.00,0,0,0,0,0,0,0,0,0,0,6,102,0,0,0,0
21,"Victor Cruz, NYG",@Was,15.00,0,0,0,0,0,0,0,0,0,0,5,104,0,0,0,0
22,"Kendall Wright, Ten",Hou,13.00,0,0,0,0,0,0,0,0,0,0,6,78,0,0,0,0
23,"Brian Hartline, Mia",NE,13.00,0,0,0,0,0,0,0,0,0,0,5,84,0,0,0,0
24,"Marques Colston, NO",@Atl,13.00,0,0,0,0,0,0,0,0,0,0,6,71,0,0,0,0
25,"Nate Washington, Ten",Hou,12.00,0,0,0,0,0,0,0,0,0,0,3,96,0,0,0,0
26,"James Jones, GB",Min,12.00,0,0,0,0,0,0,0,0,0,0,2,40,1,0,0,0
27,"Lester Jean, Hou",@Ten,12.00,0,0,0,0,0,0,0,0,0,0,1,54,1,0,0,0
28,"Randall Cobb, GB",Min,12.00,0,0,0,0,0,0,1,5,0,0,6,62,0,0,0,0
29,"Kenny Britt, Ten",Hou,12.00,0,0,0,0,0,0,0,0,0,0,2,40,1,0,0,0
30,"Miles Austin, Dal",Phi,12.00,0,0,0,0,0,0,0,0,0,0,2,46,1,0,0,0
31,"Riley Cooper, Phi",@Dal,11.00,0,0,0,0,0,0,0,0,0,0,2,31,1,0,0,0
32,"LaVon Brazill, Ind",@Det,11.00,0,0,0,0,0,0,0,0,0,0,1,42,1,0,0,0
33,"Jonathan Baldwin, KC",Car,11.00,0,0,0,0,0,0,0,0,0,0,2,37,1,0,0,0
34,"Jason Avant, Phi",@Dal,11.00,0,0,0,0,0,0,0,0,0,0,4,79,0,0,0,0
35,"Emmanuel Sanders, Pit",@Bal,10.00,0,0,0,0,0,0,0,0,0,0,5,60,0,0,1,0
36,"Marcel Reece, Oak",Cle,10.00,0,0,0,0,0,0,7,36,0,0,5,20,0,0,0,0
37,"Andre Johnson, Hou",@Ten,10.00,0,0,0,0,0,0,0,0,0,0,5,56,0,0,0,0
38,"Malcom Floyd, SD",Cin,10.00,0,0,0,0,0,0,0,0,0,0,4,61,0,0,0,0
39,"Jeff Cumberland, NYJ",Ari,10.00,0,0,0,0,0,0,0,0,0,0,2,25,1,0,0,0
40,"Dwayne Bowe, KC",Car,10.00,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,0
41,"Reggie Wayne, Ind",@Det,9.00,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0
42,"Mike Wallace, Pit",@Bal,9.00,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,0
43,"Hakeem Nicks, NYG",@Was,9.00,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0
44,"Julio Jones, Atl",NO,9.00,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0
45,"Stevie Johnson, Buf",Jax,9.00,0,0,0,0,0,0,0,0,0,0,2,18,1,0,0,0
46,"Stephen Hill, NYJ",Ari,9.00,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0
47,"Andrew Hawkins, Cin",@SD,9.00,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0
48,"Mohamed Massaquoi, Cle",@Oak,8.00,0,0,0,0,0,0,0,0,0,0,2,60,0,0,0,0
49,"Mario Manningham, SF",@Stl,8.00,0,0,0,0,0,0,0,0,0,0,5,37,0,0,0,0
50,"Greg Little, Cle",@Oak,8.00,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0
51,"Greg Jennings, GB",Min,8.00,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0
52,"Vincent Jackson, TB",@Den,8.00,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0
53,"Darrius Heyward-Bey, Oak",Cle,8.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
54,"Antonio Brown, Pit",@Bal,8.00,1,0,0,0,1,0,1,4,0,0,5,58,0,0,0,0
55,"Earl Bennett, Chi",Sea,8.00,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0
56,"Doug Baldwin, Sea",@Chi,8.00,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0
57,"Kevin Walter, Hou",@Ten,7.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
58,"Louis Murphy, Car",@KC,7.00,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0
59,"T.J. Graham, Buf",Jax,7.00,0,0,0,0,0,0,0,0,0,0,2,54,0,0,0,0
60,"Torrey Smith, Bal",Pit,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
61,"Randy Moss, SF",@Stl,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
62,"Jeremy Maclin, Phi",@Dal,6.00,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
63,"Jeremy Kerley, NYJ",Ari,6.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
64,"Juron Criner, Oak",Cle,6.00,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
65,"Matt Willis, Den",TB,5.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
66,"Denarius Moore, Oak",Cle,5.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
67,"Damian Williams, Ten",Hou,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
68,"Brad Smith, Buf",Jax,4.00,0,0,0,0,0,0,2,28,0,0,1,12,0,0,0,0
69,"Jerome Simpson, Min",@GB,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
70,"Jordan Shipley, Jax",@Buf,4.00,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
71,"Joseph Morgan, NO",@Atl,4.00,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0
72,"Marvin Jones, Cin",@SD,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
73,"Michael Floyd, Ari",@NYJ,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
74,"Kevin Elliott, Jax",@Buf,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
75,"Roddy White, Atl",NO,3.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
76,"Austin Pettis, Stl",SF,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
77,"Josh Morgan, Was",NYG,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
78,"Rishard Matthews, Mia",NE,3.00,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0
79,"Brandon LaFell, Car",@KC,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
80,"Larry Fitzgerald, Ari",@NYJ,3.00,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
81,"Early Doucet, Ari",@NYJ,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
82,"Eric Decker, Den",TB,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
