,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Austin Collie, Ind",@Den,41.00,0,0,0,0,0,0,0,0,0,0,12,171,2,0,0,0
1,"Anquan Boldin, Bal",Cle,40.00,1,1,-6,0,0,0,0,0,0,0,8,142,3,0,0,0
2,"Lance Moore, NO",Atl,32.00,0,0,0,0,0,0,0,0,0,0,6,149,2,0,0,0
3,"Brandon Marshall, Mia",NYJ,32.00,0,0,0,0,0,0,2,3,0,0,10,166,1,0,0,0
4,"Roy Williams, Dal",@Hou,28.00,0,0,0,0,0,0,0,0,0,0,5,117,2,0,0,0
5,"Brandon Lloyd, Den",Ind,28.00,0,0,0,0,0,0,0,0,0,0,6,169,1,0,0,0
6,"DeSean Jackson, Phi",@Jax,26.00,0,0,0,0,0,0,1,8,0,0,5,153,1,0,0,0
7,"Jabar Gaffney, Den",Ind,26.00,0,0,0,0,0,0,0,0,0,0,12,140,0,0,0,0
8,"Mike Wallace, Pit",@TB,25.00,0,0,0,0,0,0,1,-1,0,0,3,100,2,0,0,0
9,"Jeremy Maclin, Phi",@Jax,24.00,0,0,0,0,0,0,0,0,0,0,4,83,2,0,0,0
10,"Santana Moss, Was",@Stl,23.00,0,0,0,0,0,0,0,0,0,0,6,124,1,0,1,0
11,"Malcom Floyd, SD",@Sea,21.00,0,0,0,0,0,0,0,0,0,0,6,97,1,0,0,0
12,"Steve Smith, NYG",Ten,19.00,0,0,0,0,0,0,0,0,0,0,9,103,0,0,0,0
13,"Percy Harvin, Min",Det,19.00,0,0,0,0,0,0,2,13,0,0,6,62,1,0,0,0
14,"Randy Moss, NE",Buf,18.00,0,0,0,0,0,0,0,0,0,0,2,42,2,0,0,0
15,"Roddy White, Atl",@NO,17.00,0,0,0,0,0,0,0,0,0,0,5,69,1,0,0,0
16,"Louis Murphy, Oak",@Ari,16.00,0,0,0,0,0,0,0,0,0,0,5,119,0,0,0,0
17,"Braylon Edwards, NYJ",@Mia,16.00,0,0,0,0,0,0,0,0,0,0,2,87,1,0,0,0
18,"Stevie Johnson, Buf",@NE,15.00,0,0,0,0,0,0,0,0,0,0,3,66,1,0,0,0
19,"Donald Driver, GB",@Chi,15.00,0,0,0,0,0,0,0,0,0,0,9,61,0,0,0,0
20,"Steve Breaston, Ari",Oak,14.00,0,0,0,0,0,0,1,4,0,0,4,41,1,0,0,0
21,"Dwayne Bowe, KC",SF,14.00,0,0,0,0,0,0,0,0,0,0,2,61,1,0,0,0
22,"Davone Bess, Mia",NYJ,14.00,0,0,0,0,0,0,0,0,0,0,6,86,0,0,0,0
23,"Roscoe Parrish, Buf",@NE,13.00,0,0,0,0,0,0,0,0,0,0,5,83,0,0,0,0
24,"Mario Manningham, NYG",Ten,13.00,0,0,0,0,0,0,0,0,0,0,6,78,0,0,0,0
25,"Johnny Knox, Chi",GB,13.00,0,0,0,0,0,0,1,2,0,0,4,94,0,0,0,0
26,"Brian Hartline, Mia",NYJ,13.00,0,0,0,0,0,0,0,0,0,0,5,84,0,0,0,0
27,"Mark Clayton, Stl",Was,13.00,0,0,0,0,0,0,0,0,0,0,5,85,0,0,0,0
28,"Hines Ward, Pit",@TB,12.00,0,0,0,0,0,0,1,-2,0,0,3,34,1,0,0,0
29,"Kevin Walter, Hou",Dal,12.00,0,0,0,0,0,0,0,0,0,0,3,34,1,0,0,0
30,"Hakeem Nicks, NYG",Ten,12.00,0,0,0,0,0,0,0,0,0,0,7,56,0,0,0,0
31,"Joshua Cribbs, Cle",@Bal,12.00,0,0,0,0,0,0,2,20,0,0,5,58,0,0,0,0
32,"Blair White, Ind",@Den,11.00,0,0,0,0,0,0,0,0,0,0,3,27,1,0,0,0
33,"Calvin Johnson, Det",@Min,11.00,0,0,0,0,0,0,1,2,0,0,6,56,0,0,0,0
34,"Craig Davis, SD",@Sea,11.00,0,0,0,0,0,0,0,0,0,0,3,82,0,0,0,0
35,"Danny Amendola, Stl",Was,11.00,0,0,0,0,0,0,0,0,0,0,6,56,0,0,0,0
36,"Reggie Wayne, Ind",@Den,10.00,0,0,0,0,0,0,0,0,0,0,4,65,0,0,0,0
37,"Legedu Naanee, SD",@Sea,10.00,0,0,0,0,0,0,2,-2,0,0,4,53,0,1,1,0
38,"Jacoby Jones, Hou",Dal,10.00,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,0
39,"Andre Johnson, Hou",Dal,10.00,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,0
40,"Larry Fitzgerald, Ari",Oak,10.00,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,0
41,"Lee Evans, Buf",@NE,10.00,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0
42,"Kenny Britt, Ten",@NYG,10.00,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,0
43,"Deion Branch, Sea",SD,10.00,0,0,0,0,0,0,0,0,0,0,5,60,0,0,1,0
44,"Mike Williams, TB",Pit,9.00,0,0,0,0,0,0,0,0,0,0,5,55,0,0,1,0
45,"James Jones, GB",@Chi,9.00,0,0,0,0,0,0,0,0,0,0,5,55,0,0,1,0
46,"Greg Jennings, GB",@Chi,9.00,0,0,0,0,0,0,0,0,0,0,2,18,1,0,0,0
