,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Adrian Peterson, Min",Det,28.00,0,0,0,0,0,0,27,171,1,1,3,5,0,0,0,0
1,"Fred Jackson, Buf",@NE,26.00,0,0,0,0,0,0,16,80,2,0,4,35,0,0,1,0
2,"Arian Foster, Hou",@Chi,22.00,0,0,0,0,0,0,29,102,0,0,5,15,1,0,0,0
3,"Danny Woodhead, NE",Buf,21.00,0,0,0,0,0,0,1,15,1,0,4,46,1,0,0,0
4,"Marshawn Lynch, Sea",NYJ,20.00,0,0,0,0,0,0,27,124,1,0,1,27,0,0,1,0
5,"Steven Jackson, Stl",@SF,20.00,0,0,0,0,0,0,29,101,1,0,2,26,0,0,0,0
6,"Chris Johnson, Ten",@Mia,19.00,0,0,0,0,0,0,23,126,1,0,1,8,0,0,0,0
7,"Frank Gore, SF",Stl,19.00,0,0,0,0,0,0,21,97,1,0,3,18,0,0,0,0
8,"Andre Brown, NYG",@Cin,19.00,0,0,0,0,0,0,7,65,1,0,5,29,0,0,0,0
9,"Felix Jones, Dal",@Phi,18.00,0,0,0,0,0,0,16,71,0,0,3,22,1,0,0,0
10,"C.J. Spiller, Buf",@NE,17.00,0,0,0,0,0,0,9,70,0,0,4,61,0,0,0,0
11,"Ray Rice, Bal",Oak,16.00,0,0,0,0,0,0,13,35,1,0,4,33,0,0,0,0
12,"Jamaal Charles, KC",@Pit,16.00,0,0,0,0,0,0,23,100,1,0,0,0,0,0,0,0
13,"Stevan Ridley, NE",Buf,15.00,0,0,0,0,0,0,22,98,1,0,0,0,0,0,0,0
14,"Chris Ivory, NO",Atl,15.00,0,0,0,0,0,0,7,72,1,0,1,13,0,0,0,0
15,"LeSean McCoy, Phi",Dal,14.00,0,0,0,0,0,0,16,82,0,0,4,20,0,0,0,0
16,"Doug Martin, TB",SD,14.00,0,0,0,0,0,0,19,68,0,0,3,51,0,0,0,0
17,"Ryan Mathews, SD",@TB,12.00,0,0,0,0,0,0,17,54,0,0,5,22,0,0,0,0
18,"Willis McGahee, Den",@Car,11.00,0,0,0,0,0,0,14,56,0,0,4,33,0,0,1,0
19,"Joique Bell, Det",@Min,11.00,0,0,0,0,0,0,1,4,0,0,7,44,0,0,0,0
20,"Daniel Thomas, Mia",Ten,10.00,0,0,0,0,0,0,5,21,0,0,5,34,0,0,0,0
21,"Jacquizz Rodgers, Atl",@NO,9.00,0,0,0,0,0,0,3,29,0,0,4,33,0,0,0,0
22,"Ronnie Hillman, Den",@Car,8.00,0,0,0,0,0,0,5,5,1,0,2,8,0,0,0,0
23,"Ahmad Bradshaw, NYG",@Cin,8.00,0,0,0,0,0,0,10,57,0,0,3,14,0,0,1,0
24,"Jonathan Stewart, Car",Den,7.00,0,0,0,0,0,0,8,31,0,0,2,23,0,0,0,0
