,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Drew Brees, NO",NYG,44.00,38,24,363,4,0,0,1,8,1,0,0,0,0,0,0,0
1,"Tom Brady, NE",@Phi,34.00,34,24,361,3,0,0,5,28,0,0,0,0,0,0,0,0
2,"Ryan Fitzpatrick, Buf",@NYJ,31.00,39,26,264,3,0,0,5,34,0,0,0,0,0,0,0,0
3,"Mark Sanchez, NYJ",Buf,29.00,35,17,180,4,1,0,2,5,0,0,0,0,0,0,0,0
4,"Matt Ryan, Atl",Min,28.00,34,27,262,3,0,0,4,3,0,0,0,0,0,0,0,0
5,"Eli Manning, NYG",@NO,26.00,47,33,406,2,1,0,1,4,0,0,0,0,0,0,0,0
6,"Vince Young, Phi",NE,24.00,48,26,400,1,1,0,6,40,0,0,0,0,0,0,0,0
7,"Aaron Rodgers, GB",@Det,24.00,33,22,307,2,0,0,1,-1,0,0,0,0,0,0,0,0
8,"Caleb Hanie, Chi",@Oak,21.00,36,18,254,2,3,0,5,50,0,0,0,0,0,0,0,0
9,"Rex Grossman, Was",@Sea,20.00,35,26,314,2,2,0,5,-1,0,0,0,0,0,0,0,0
10,"Cam Newton, Car",@Ind,19.00,27,20,208,0,0,0,9,53,1,0,0,0,0,0,0,0
11,"Colt McCoy, Cle",@Cin,19.00,34,16,151,2,1,0,6,38,0,0,0,0,0,0,0,0
12,"Tim Tebow, Den",@SD,17.00,18,9,143,1,0,0,22,67,0,0,0,0,0,0,0,0
13,"Tony Romo, Dal",Mia,17.00,34,22,226,2,2,0,1,-2,0,0,0,0,0,0,0,0
14,"Andy Dalton, Cin",Cle,17.00,31,21,270,1,0,0,6,23,0,0,0,0,0,0,1,0
15,"Matthew Stafford, Det",GB,16.00,45,32,276,1,3,1,4,31,0,0,0,0,0,0,0,0
16,"Matt Moore, Mia",@Dal,16.00,32,19,288,1,0,0,3,3,0,0,0,0,0,0,1,0
17,"Tarvaris Jackson, Sea",Was,15.00,30,14,144,2,1,0,0,0,0,0,0,0,0,0,0,0
18,"Philip Rivers, SD",Den,13.00,36,19,188,1,0,0,1,1,0,0,0,0,0,0,0,0
19,"Christian Ponder, Min",@Atl,13.00,25,17,186,1,0,0,2,9,0,0,0,0,0,0,0,0
20,"Sam Bradford, Stl",Ari,13.00,31,17,203,1,0,0,0,0,0,0,0,0,0,0,1,0
21,"Joe Flacco, Bal",SF,12.00,23,15,161,1,0,0,6,2,0,0,0,0,0,0,0,0
22,"Ben Roethlisberger, Pit",@KC,11.00,31,21,193,1,1,0,4,8,0,0,0,0,0,0,0,0
23,"Curtis Painter, Ind",Car,11.00,29,15,226,1,2,0,0,0,0,0,0,0,0,0,0,0
24,"Josh Freeman, TB",@Ten,11.00,33,18,199,1,1,0,3,10,0,0,0,0,0,0,1,0
25,"Carson Palmer, Oak",Chi,10.00,37,21,301,0,1,0,0,0,0,0,0,0,0,0,0,0
26,"Matt Leinart, Hou",@Jax,8.00,13,10,57,1,0,0,0,0,0,0,0,0,0,0,0,0
27,"Matt Hasselbeck, Ten",TB,8.00,34,19,160,1,2,0,2,-2,0,0,0,0,0,0,0,0
28,"Alex Smith, SF",@Bal,4.00,24,15,140,0,1,0,2,12,0,0,0,0,0,0,0,0
29,"Blaine Gabbert, Jax",Hou,3.00,29,13,136,0,1,0,1,1,0,0,0,0,0,0,0,0
30,"T.J. Yates, Hou",@Jax,2.00,15,8,70,0,0,0,4,-3,0,0,0,0,0,0,0,0
31,"Luke McCown, Jax",Hou,2.00,11,7,62,0,0,0,1,9,0,0,0,0,0,0,0,0
32,"John Skelton, Ari",@Stl,1.00,23,12,114,0,2,0,3,18,0,0,0,0,0,0,0,0
33,"Josh Johnson, TB",@Ten,0.00,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
34,"Brian Hoyer, NE",@Phi,0.00,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
35,"Chase Daniel, NO",NYG,0.00,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Tyler Palko, KC",Pit,-1.00,28,18,167,0,3,0,1,0,0,0,0,0,0,0,1,0
