,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Jimmy Graham, NO",@NYJ,32.00,0,0,0,0,0,0,0,0,0,0,9,116,2,0,0,0
1,"Rob Gronkowski, NE",Pit,29.00,0,0,0,0,0,0,0,0,0,0,9,143,1,0,0,0
2,"Jason Witten, Dal",Min,24.00,0,0,0,0,0,0,0,0,0,0,8,102,1,0,0,0
3,"Tony Gonzalez, Atl",@Car,20.00,0,0,0,0,0,0,0,0,0,0,6,81,1,0,0,0
4,"Greg Olsen, Car",Atl,16.00,0,0,0,0,0,0,0,0,0,0,4,66,1,0,0,0
5,"Zach Ertz, Phi",@Oak,15.00,0,0,0,0,0,0,0,0,0,0,5,42,1,0,0,0
6,"Jared Cook, Stl",Ten,12.00,0,0,0,0,0,0,0,0,0,0,3,36,1,0,0,0
7,"Kyle Rudolph, Min",@Dal,11.00,0,0,0,0,0,0,0,0,0,0,2,35,1,0,0,0
8,"Antonio Gates, SD",@Was,11.00,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0
9,"Coby Fleener, Ind",@Hou,11.00,0,0,0,0,0,0,0,0,0,0,3,64,0,1,0,0
10,"Brent Celek, Phi",@Oak,11.00,0,0,0,0,0,0,0,0,0,0,3,27,1,0,0,0
11,"Jordan Reed, Was",SD,8.00,0,0,0,0,0,0,1,18,0,0,4,37,0,0,0,0
12,"Andrew Quarless, GB",Chi,8.00,0,0,0,0,0,0,0,0,0,0,5,34,0,0,0,0
13,"Heath Miller, Pit",@NE,8.00,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0
14,"Garrett Graham, Hou",Ind,8.00,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0
15,"Mychal Rivera, Oak",Phi,7.00,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0
16,"Zach Miller, Sea",TB,7.00,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0
17,"Tom Crabtree, TB",@Sea,7.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
18,"Martellus Bennett, Chi",@GB,7.00,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0
19,"Gary Barnidge, Cle",Bal,7.00,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0
20,"Zach Sudfeld, NYJ",NO,6.00,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0
21,"Jermaine Gresham, Cin",@Mia,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
22,"Charles Clay, Mia",Cin,6.00,0,0,0,0,0,0,1,13,0,0,3,22,0,0,0,0
23,"John Carlson, Min",@Dal,6.00,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0
24,"Scott Chandler, Buf",KC,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
25,"Lance Kendricks, Stl",Ten,4.00,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0
26,"Tyler Eifert, Cin",@Mia,4.00,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0
27,"Delanie Walker, Ten",@Stl,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
28,"Logan Paulsen, Was",SD,3.00,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0
29,"James Hanna, Dal",Min,3.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
30,"Anthony Fasano, KC",@Buf,3.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
31,"Michael Hoomanawanui, NE",Pit,2.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
32,"Ladarius Green, SD",@Was,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
33,"Michael Egnew, Mia",Cin,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
34,"Dallas Clark, Bal",@Cle,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
35,"Ed Dickson, Bal",@Cle,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
36,"Jordan Cameron, Cle",Bal,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
37,"Josh Hill, NO",@NYJ,0.00,0,0,0,0,0,0,1,-8,0,0,0,0,0,0,0,0
38,"Jed Collins, NO",@NYJ,0.00,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
