,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Jimmy Graham, Sea",Buf,30.00,0,0,0,0,0,0,0,0,0,0,8,103,2,0,0,0
1,"Jason Witten, Dal",@Cle,27.00,0,0,0,0,0,0,0,0,0,0,8,134,1,0,0,0
2,"Antonio Gates, SD",Ten,18.00,0,0,0,0,0,0,0,0,0,0,5,75,1,0,0,0
3,"Vance McDonald, SF",NO,17.00,0,0,0,0,0,0,0,0,0,0,3,84,1,0,0,0
4,"Zach Ertz, Phi",@NYG,17.00,0,0,0,0,0,0,0,0,0,0,8,97,0,0,0,0
5,"Greg Olsen, Car",@LA,16.00,0,0,0,0,0,0,0,0,0,0,5,52,1,0,0,0
6,"Lance Kendricks, LA",Car,16.00,0,0,0,0,0,0,0,0,0,0,7,90,0,0,0,0
7,"Eric Ebron, Det",@Min,16.00,0,0,0,0,0,0,0,0,0,0,7,92,0,0,0,0
8,"Delanie Walker, Ten",@SD,15.00,0,0,0,0,0,0,0,0,0,0,5,42,1,0,0,0
9,"Cameron Brate, TB",Atl,15.00,0,0,0,0,0,0,0,0,0,0,5,43,1,0,0,0
10,"Dominique Jones, Mia",NYJ,13.00,0,0,0,0,0,0,0,0,0,0,3,42,1,0,0,0
11,"Austin Hooper, Atl",@TB,13.00,0,0,0,0,0,0,0,0,0,0,3,46,1,0,0,0
12,"Richard Rodgers, GB",Ind,12.00,0,0,0,0,0,0,0,0,0,0,6,64,0,0,0,0
13,"Jack Doyle, Ind",@GB,11.00,0,0,0,0,0,0,0,0,0,0,5,61,0,0,0,0
14,"Garrett Celek, SF",NO,11.00,0,0,0,0,0,0,0,0,0,0,4,76,0,0,0,0
15,"Levine Toilolo, Atl",@TB,10.00,0,0,0,0,0,0,0,0,0,0,1,32,1,0,0,0
16,"Travis Kelce, KC",Jax,10.00,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0
17,"Josh Hill, NO",@SF,8.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
18,"Trey Burton, Phi",@NYG,8.00,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0
19,"Will Tye, NYG",Phi,7.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
20,"Kyle Rudolph, Min",Det,7.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
21,"Coby Fleener, NO",@SF,7.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
22,"Gavin Escobar, Dal",@Cle,7.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
23,"Rhett Ellison, Min",Det,7.00,0,0,0,0,0,0,1,1,1,0,1,4,0,0,0,0
24,"Virgil Green, Den",@Oak,5.00,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0
25,"Gary Barnidge, Cle",Dal,5.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
26,"Jerell Adams, NYG",Phi,5.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
27,"Julius Thomas, Jax",@KC,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
28,"Marcedes Lewis, Jax",@KC,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
29,"Tyler Higbee, LA",Car,4.00,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0
30,"Clive Walford, Oak",Den,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
31,"Geoff Swaim, Dal",@Cle,3.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
32,"Dennis Pitta, Bal",Pit,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
33,"Justin Perillo, GB",Ind,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
34,"Jesse James, Pit",@Bal,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
35,"Ed Dickson, Car",@LA,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
36,"Charles Clay, Buf",@Sea,3.00,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0
37,"Brandon Williams, Sea",Buf,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
38,"Brandon Myers, TB",Atl,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,"David Johnson, Pit",@Bal,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
40,"Xavier Grimble, Pit",@Bal,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
41,"Dwayne Allen, Ind",@GB,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
42,"Erik Swoope, Ind",@GB,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
43,"Mychal Rivera, Oak",Den,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
44,"James O'Shaughnessy, KC",Jax,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,"Anthony Fasano, Ten",@SD,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
