,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Benjamin Watson, Cle",@Mia,26.00,0,0,0,0,0,0,0,0,0,0,10,100,1,0,0,0
1,"Vernon Davis, SF",@GB,22.00,0,0,0,0,0,0,0,0,0,0,4,126,1,0,0,0
2,"Antonio Gates, SD",Oak,19.00,0,0,0,0,0,0,0,0,0,0,6,73,1,0,0,0
3,"Jason Witten, Dal",@Ind,15.00,0,0,0,0,0,0,0,0,0,0,5,42,1,0,0,0
4,"Aaron Hernandez, NE",NYJ,14.00,0,0,0,0,0,0,0,0,0,0,3,51,1,0,0,0
5,"Anthony Fasano, Mia",Cle,14.00,0,0,0,0,0,0,0,0,0,0,4,41,1,0,0,0
6,"Joel Dreessen, Hou",@Phi,11.00,0,0,0,0,0,0,0,0,0,0,5,63,0,0,0,0
7,"Chris Cooley, Was",@NYG,11.00,0,0,0,0,0,0,0,0,0,0,6,61,0,0,1,0
8,"Brandon Manumaleuna, Chi",@Det,10.00,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0
9,"Jimmy Graham, NO",@Cin,10.00,0,0,0,0,0,0,0,0,0,0,3,72,0,0,0,0
10,"Cameron Morrah, Sea",Car,9.00,0,0,0,0,0,0,0,0,0,0,3,69,0,0,0,0
11,"Tony Moeaki, KC",Den,9.00,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
12,"Jermaine Gresham, Cin",NO,9.00,0,0,0,0,0,0,0,0,0,0,3,43,0,1,0,0
13,"Brent Celek, Phi",Hou,9.00,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0
14,"Jacob Tamme, Ind",Dal,8.00,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
15,"Brandon Pettigrew, Det",Chi,8.00,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,0
16,"John Gilmore, TB",Atl,8.00,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0
17,"Jared Cook, Ten",Jax,8.00,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
18,"Leonard Pope, KC",Den,7.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
19,"Zach Miller, Jax",@Ten,6.00,0,0,0,0,0,0,2,9,0,0,3,34,0,0,0,0
20,"Marcedes Lewis, Jax",@Ten,6.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
21,"David Johnson, Pit",@Bal,6.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
22,"Tony Gonzalez, Atl",@TB,6.00,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
23,"Kellen Winslow, TB",Atl,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
24,"Dante Rosario, Car",@Sea,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
25,"Jim Kleinsasser, Min",Buf,5.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
26,"Dustin Keller, NYJ",@NE,5.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
27,"Ed Dickson, Bal",Pit,5.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
28,"Martellus Bennett, Dal",@Ind,5.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
29,"Billy Bajema, Stl",@Ari,5.00,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0
30,"Jeremy Shockey, NO",@Cin,4.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
31,"Bear Pascoe, NYG",Was,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
32,"Daniel Fells, Stl",@Ari,4.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
33,"Kevin Boss, NYG",Was,4.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
34,"Delanie Walker, SF",@GB,3.00,0,0,0,0,0,0,1,5,0,0,2,19,0,0,0,0
35,"Visanthe Shiancoe, Min",Buf,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
36,"Craig Stevens, Ten",Jax,2.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
37,"Tony Scheffler, Det",Chi,2.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
38,"Ryan Purvis, TB",Atl,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
39,"Rob Gronkowski, NE",NYJ,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
40,"Fred Davis, Was",@NYG,2.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
41,"Bo Scaife, Ten",Jax,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
42,"Andrew Quarless, GB",SF,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
43,"Logan Paulsen, Was",@NYG,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
44,"Greg Olsen, Chi",@Det,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
45,"Zach Miller, Oak",@SD,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
46,"Heath Miller, Pit",@Bal,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
47,"Randy McMichael, SD",Oak,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
48,"David Martin, Buf",@Min,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,"Jeff King, Car",@Sea,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
50,"Will Heller, Det",Chi,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
51,"Dan Gronkowski, Den",@KC,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
52,"Brody Eldridge, Ind",Dal,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
53,"Jim Dray, Ari",Stl,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
54,"James Casey, Hou",@Phi,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
