,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Vincent Jackson, SD",GB,39.00,0,0,0,0,0,0,0,0,0,0,7,141,3,0,0,0
1,"Julio Jones, Atl",@Ind,31.00,0,0,0,0,0,0,2,33,0,0,3,131,2,0,0,0
2,"Brandon Marshall, Mia",@KC,24.00,0,0,0,0,0,0,0,0,0,0,8,106,1,0,0,0
3,"Wes Welker, NE",NYG,23.00,0,0,0,0,0,0,1,13,0,0,9,136,0,0,0,0
4,"Jordy Nelson, GB",@SD,21.00,0,0,0,0,0,0,0,0,0,0,5,105,1,0,0,0
5,"Jacoby Ford, Oak",Den,21.00,0,0,0,0,0,0,0,0,0,0,5,105,1,0,0,0
6,"Earl Bennett, Chi",@Phi,20.00,0,0,0,0,0,0,0,0,0,0,5,95,1,0,0,0
7,"Torrey Smith, Bal",@Pit,18.00,0,0,0,0,0,0,0,0,0,0,5,71,1,0,0,0
8,"Steve Breaston, KC",Mia,18.00,0,0,0,0,0,0,0,0,0,0,7,115,0,0,0,0
9,"Lavelle Hawkins, Ten",Cin,17.00,0,0,0,0,0,0,0,0,0,0,5,63,1,0,0,0
10,"Greg Jennings, GB",@SD,16.00,0,0,0,0,0,0,0,0,0,0,6,46,1,0,0,0
11,"Joshua Cribbs, Cle",@Hou,16.00,0,0,0,0,0,0,0,0,0,0,5,50,1,0,0,0
12,"Mike Wallace, Pit",Bal,15.00,0,0,0,0,0,0,0,0,0,0,4,68,1,0,1,0
13,"A.J. Green, Cin",@Ten,15.00,0,0,0,0,0,0,0,0,0,0,7,83,0,0,0,0
14,"Victor Cruz, NYG",@NE,15.00,0,0,0,0,0,0,0,0,0,0,6,91,0,0,0,0
15,"Antonio Brown, Pit",Bal,15.00,0,0,0,0,0,0,0,0,0,0,5,109,0,0,0,0
16,"Anquan Boldin, Bal",@Pit,15.00,0,0,0,0,0,0,0,0,0,0,7,88,0,0,0,0
17,"Laurent Robinson, Dal",Sea,14.00,0,0,0,0,0,0,0,0,0,0,5,32,1,0,0,0
18,"Marcel Reece, Oak",Den,14.00,0,0,0,0,0,0,0,0,0,0,3,51,1,0,0,0
19,"Jabar Gaffney, Was",SF,14.00,0,0,0,0,0,0,0,0,0,0,4,40,1,0,0,0
20,"Larry Fitzgerald, Ari",Stl,14.00,0,0,0,0,0,0,0,0,0,0,4,43,1,0,0,0
21,"Dwayne Bowe, KC",Mia,14.00,0,0,0,0,0,0,0,0,0,0,6,88,0,0,0,0
22,"Damian Williams, Ten",Cin,13.00,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0
23,"Jerome Simpson, Cin",@Ten,13.00,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0
24,"David Nelson, Buf",NYJ,13.00,0,0,0,0,0,0,0,0,0,0,4,36,1,0,0,0
25,"Brandon Lloyd, Stl",@Ari,13.00,0,0,0,0,0,0,0,0,0,0,5,80,0,0,0,0
26,"Early Doucet, Ari",Stl,13.00,0,0,0,0,0,0,0,0,0,0,6,78,0,0,0,0
27,"Eric Decker, Den",@Oak,13.00,0,0,0,0,0,0,0,0,0,0,3,47,1,0,0,0
28,"Andre Caldwell, Cin",@Ten,13.00,0,0,0,0,0,0,0,0,0,0,5,22,1,0,0,0
29,"Greg Salas, Stl",@Ari,12.00,0,0,0,0,0,0,0,0,0,0,7,59,0,0,0,0
30,"Mario Manningham, NYG",@NE,12.00,0,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0
31,"Plaxico Burress, NYJ",@Buf,12.00,0,0,0,0,0,0,0,0,0,0,5,79,0,0,0,0
32,"Roddy White, Atl",@Ind,11.00,0,0,0,0,0,0,0,0,0,0,4,76,0,0,0,0
33,"Lance Moore, NO",TB,11.00,0,0,0,0,0,0,0,0,0,0,3,20,1,0,0,0
34,"Stevie Johnson, Buf",NYJ,11.00,0,0,0,0,0,0,0,0,0,0,3,84,0,0,0,0
35,"Santonio Holmes, NYJ",@Buf,11.00,0,0,0,0,0,0,0,0,0,0,3,29,1,0,0,0
36,"Vincent Brown, SD",GB,11.00,0,0,0,0,0,0,0,0,0,0,4,79,0,0,0,0
37,"Mike Williams, TB",@NO,10.00,0,0,0,0,0,0,0,0,0,0,6,46,0,0,0,0
38,"Eddie Royal, Den",@Oak,10.00,0,0,0,0,0,0,0,0,0,0,2,25,1,0,0,0
39,"Andre Roberts, Ari",Stl,10.00,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0
40,"Denarius Moore, Oak",Den,10.00,0,0,0,0,0,0,0,0,0,0,4,61,0,0,0,0
41,"Jeremy Maclin, Phi",Chi,10.00,0,0,0,0,0,0,0,0,0,0,4,63,0,0,0,0
42,"Brandon Gibson, Stl",@Ari,10.00,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0
43,"Michael Crabtree, SF",@Was,10.00,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,0
44,"Marques Colston, NO",TB,10.00,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0
45,"Dez Bryant, Dal",Sea,10.00,0,0,0,0,0,0,0,0,0,0,4,76,0,0,1,0
46,"Sidney Rice, Sea",@Dal,9.00,0,0,0,0,0,0,0,0,0,0,3,69,0,0,0,0
47,"James Jones, GB",@SD,9.00,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0
48,"Leonard Hankerson, Was",SF,9.00,0,0,0,0,0,0,0,0,0,0,4,34,0,1,0,0
49,"Austin Pettis, Stl",@Ari,8.00,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0
50,"Preston Parker, TB",@NO,8.00,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0
51,"Roy Williams, Chi",@Phi,7.00,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0
52,"Mike Williams, Sea",@Dal,7.00,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0
53,"Reggie Wayne, Ind",Atl,7.00,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0
54,"Jerricho Cotchery, Pit",Bal,7.00,0,0,0,0,0,0,1,3,0,0,3,44,0,0,0,0
55,"Austin Collie, Ind",Atl,7.00,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0
56,"Miles Austin, Dal",Sea,7.00,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,0
57,"Jeremy Kerley, NYJ",@Buf,6.00,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0
