,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Jamaal Charles, KC",@Oak,59.00,0,0,0,0,0,0,8,20,1,0,8,195,4,0,0,0
1,"Eddie Lacy, GB",@Dal,27.00,0,0,0,0,0,0,21,141,1,0,4,30,0,0,0,0
2,"Matt Asiata, Min",Phi,27.00,0,0,0,0,0,0,30,51,3,0,3,15,0,0,0,0
3,"DeAngelo Williams, Car",NYJ,25.00,0,0,0,0,0,0,15,81,0,0,3,87,1,0,0,0
4,"Rashad Jennings, Oak",KC,25.00,0,0,0,0,0,0,23,91,2,0,3,12,0,0,0,0
5,"DeMarco Murray, Dal",GB,24.00,0,0,0,0,0,0,18,134,1,0,4,19,0,0,0,0
6,"Marshawn Lynch, Sea",@NYG,23.00,0,0,0,0,0,0,16,47,1,0,6,73,0,0,0,0
7,"Zac Stacy, Stl",NO,21.00,0,0,0,0,0,0,28,133,1,0,1,10,0,0,0,0
8,"Le'Veon Bell, Pit",Cin,21.00,0,0,0,0,0,0,24,57,1,0,5,50,0,0,0,0
9,"Trent Richardson, Ind",Hou,19.00,0,0,0,0,0,0,19,64,0,0,4,38,1,0,0,0
10,"Rashard Mendenhall, Ari",@Ten,19.00,0,0,0,0,0,0,21,69,2,0,1,9,0,0,0,0
11,"Ryan Mathews, SD",@Den,19.00,0,0,0,0,0,0,29,127,1,0,1,1,0,0,0,0
12,"Steven Jackson, Atl",Was,19.00,0,0,0,0,0,0,15,38,2,0,4,5,0,0,0,0
13,"Andre Ellington, Ari",@Ten,19.00,0,0,0,0,0,0,10,71,0,0,4,87,0,0,0,0
14,"Jordan Todman, Jax",Buf,18.00,0,0,0,0,0,0,25,109,0,0,4,44,0,0,0,0
15,"Chris Johnson, Ten",Ari,18.00,0,0,0,0,0,0,13,40,0,0,3,51,1,0,0,0
16,"Reggie Bush, Det",Bal,17.00,0,0,0,0,0,0,17,86,1,0,2,15,0,0,0,0
17,"Edwin Baker, Cle",Chi,17.00,0,0,0,0,0,0,8,38,1,0,4,46,0,0,0,0
18,"Pierre Thomas, NO",@Stl,15.00,0,0,0,0,0,0,8,21,0,0,7,62,0,0,0,0
19,"LeSean McCoy, Phi",@Min,14.00,0,0,0,0,0,0,8,38,0,0,5,68,0,0,0,0
20,"Darren Sproles, NO",@Stl,13.00,0,0,0,0,0,0,7,24,0,0,8,38,0,0,0,0
21,"Matt Forte, Chi",@Cle,13.00,0,0,0,0,0,0,24,127,0,0,1,4,0,0,0,0
22,"Ben Tate, Hou",@Ind,12.00,0,0,0,0,0,0,16,72,0,0,3,20,0,0,0,0
23,"Giovani Bernard, Cin",@Pit,12.00,0,0,0,0,0,0,13,33,1,0,2,13,0,0,0,0
24,"Frank Summers, Buf",@Jax,11.00,0,0,0,0,0,0,4,14,0,0,3,16,1,0,0,0
25,"Knile Davis, KC",@Oak,11.00,0,0,0,0,0,0,9,34,1,0,2,8,0,0,0,0
26,"Michael Bush, Chi",@Cle,10.00,0,0,0,0,0,0,3,44,1,0,0,0,0,0,0,0
27,"James Starks, GB",@Dal,9.00,0,0,0,0,0,0,3,12,0,0,1,11,1,0,0,0
28,"Knowshon Moreno, Den",SD,9.00,0,0,0,0,0,0,8,19,0,0,5,36,0,0,0,0
29,"Fred Jackson, Buf",@Jax,9.00,0,0,0,0,0,0,17,80,0,0,1,8,0,0,0,0
30,"Montee Ball, Den",SD,9.00,0,0,0,0,0,0,3,-1,0,0,5,49,0,0,0,0
31,"Mike Tolbert, Car",NYJ,8.00,0,0,0,0,0,0,12,18,1,0,1,7,0,0,0,0
32,"Daniel Thomas, Mia",NE,8.00,0,0,0,0,0,0,5,16,0,0,1,2,1,0,0,0
33,"Bilal Powell, NYJ",@Car,8.00,0,0,0,0,0,0,8,37,0,0,4,19,0,0,0,0
34,"Chris Ogbonnaya, Cle",Chi,8.00,0,0,0,0,0,0,5,7,0,0,5,39,0,0,0,0
35,"Alfred Morris, Was",@Atl,8.00,0,0,0,0,0,0,18,98,0,0,1,8,0,0,2,0
36,"Frank Gore, SF",@TB,8.00,0,0,0,0,0,0,22,86,0,0,0,0,0,0,0,0
37,"C.J. Spiller, Buf",@Jax,7.00,0,0,0,0,0,0,13,67,0,0,1,1,0,0,0,0
38,"Jacquizz Rodgers, Atl",Was,7.00,0,0,0,0,0,0,4,17,0,0,4,24,0,0,0,0
