,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Greg Olsen, Car",TB,21.00,0,0,0,0,0,0,0,0,0,0,10,110,0,0,0,0
1,"Rob Gronkowski, NE",Mia,18.00,0,0,0,0,0,0,0,0,0,0,3,96,1,0,0,0
2,"Antonio Gates, SD",Den,17.00,0,0,0,0,0,0,0,0,0,0,6,54,1,0,0,0
3,"Owen Daniels, Bal",Jax,16.00,0,0,0,0,0,0,0,0,0,0,4,62,1,0,0,0
4,"Travis Kelce, KC",Oak,15.00,0,0,0,0,0,0,0,0,0,0,5,59,1,0,1,0
5,"Josh Hill, NO",@Chi,15.00,0,0,0,0,0,0,0,0,0,0,2,15,2,0,0,0
6,"Jason Witten, Dal",@Phi,13.00,0,0,0,0,0,0,0,0,0,0,7,69,0,0,0,0
7,"Delanie Walker, Ten",NYJ,13.00,0,0,0,0,0,0,0,0,0,0,4,93,0,0,0,0
8,"Kyle Rudolph, Min",@Det,13.00,0,0,0,0,0,0,0,0,0,0,7,69,0,0,0,0
9,"Jimmy Graham, NO",@Chi,13.00,0,0,0,0,0,0,0,0,0,0,5,87,0,0,0,0
10,"Charles Clay, Mia",@NE,11.00,0,0,0,0,0,0,0,0,0,0,6,59,0,0,0,0
11,"Mychal Rivera, Oak",@KC,10.00,0,0,0,0,0,0,0,0,0,0,7,39,0,0,0,0
12,"Heath Miller, Pit",@Atl,10.00,0,0,0,0,0,0,0,0,0,0,4,68,0,0,0,0
13,"Martellus Bennett, Chi",NO,9.00,0,0,0,0,0,0,0,0,0,0,4,36,0,1,0,0
14,"Dwayne Allen, Ind",Hou,9.00,0,0,0,0,0,0,0,0,0,0,2,16,1,0,0,0
15,"Brent Celek, Phi",Dal,8.00,0,0,0,0,0,0,0,0,0,0,4,52,0,0,1,0
16,"Ryan Hewitt, Cin",@Cle,6.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
17,"Zach Ertz, Phi",Dal,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
18,"Crockett Gillmore, Bal",Jax,5.00,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0
19,"Coby Fleener, Ind",Hou,5.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
20,"Jared Cook, Stl",Ari,5.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
21,"Julius Thomas, Den",@SD,4.00,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0
22,"Jordan Reed, Was",@NYG,4.00,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0
23,"Marcedes Lewis, Jax",@Bal,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
24,"Scott Chandler, Buf",GB,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
25,"Garrett Celek, SF",@Sea,4.00,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0
26,"Cory Harkey, Stl",Ari,3.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
27,"Ryan Griffin, Hou",@Ind,3.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
28,"Larry Donnell, NYG",Was,3.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
29,"Jace Amaro, NYJ",@Ten,3.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
30,"Lee Smith, Buf",GB,2.00,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
31,"Lance Kendricks, Stl",Ari,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
32,"James Hanna, Dal",@Phi,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
33,"Daniel Fells, NYG",Was,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
34,"Rhett Ellison, Min",@Det,2.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
35,"Eric Ebron, Det",Min,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
36,"John Carlson, Ari",@Stl,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
37,"Benjamin Watson, NO",@Chi,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
38,"Levine Toilolo, Atl",Pit,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
39,"Dante Rosario, Chi",NO,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
40,"Andrew Quarless, GB",@Buf,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
41,"Logan Paulsen, Was",@NYG,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
42,"Chase Ford, Min",@Det,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
43,"Darren Fells, Ari",@Stl,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
44,"Anthony Fasano, KC",Oak,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
45,"Jordan Cameron, Cle",Cin,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
46,"Kevin Brock, Cin",@Cle,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
47,"Rob Housler, Ari",@Stl,0.00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
