,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Drew Brees, NO",LA,41.00,36,28,310,4,0,0,1,1,1,0,0,0,0,0,1,0
1,"Colin Kaepernick, SF",@Mia,38.00,46,29,296,3,1,0,10,113,0,0,0,0,0,0,0,0
2,"Kirk Cousins, Was",@Dal,35.00,53,41,449,3,0,0,1,2,0,0,0,0,0,0,0,0
3,"Trevor Siemian, Den",KC,34.00,34,20,368,3,0,0,5,23,0,0,0,0,0,0,0,0
4,"Ryan Tannehill, Mia",SF,32.00,30,20,285,3,0,0,6,34,0,0,0,0,0,0,0,0
5,"Ben Roethlisberger, Pit",@Ind,26.00,20,14,221,3,0,0,0,0,0,0,0,0,0,0,0,0
6,"Aaron Rodgers, GB",@Phi,26.00,39,30,313,2,0,0,6,26,0,0,0,0,0,0,0,0
7,"Matt Barkley, Chi",Ten,26.00,54,28,316,3,2,0,2,0,0,0,0,0,0,0,0,0
8,"Philip Rivers, SD",@Hou,25.00,30,22,242,3,1,0,0,0,0,0,0,0,0,0,0,0
9,"Marcus Mariota, Ten",@Chi,25.00,23,15,226,2,0,0,4,46,0,0,0,0,0,0,0,0
10,"Eli Manning, NYG",@Cle,25.00,27,15,194,3,0,0,2,-2,0,0,0,0,0,0,0,0
11,"Blake Bortles, Jax",@Buf,25.00,26,13,126,2,0,0,8,81,0,0,0,0,0,0,0,0
12,"Cam Newton, Car",@Oak,24.00,29,14,246,2,1,0,3,6,1,0,0,0,0,0,1,0
13,"Jared Goff, LA",@NO,23.00,32,20,214,3,1,0,0,0,0,0,0,0,0,0,1,0
14,"Derek Carr, Oak",Car,23.00,38,26,315,2,1,1,5,-12,0,0,0,0,0,0,1,0
15,"Tom Brady, NE",@NYJ,23.00,50,30,286,2,0,0,3,-4,0,0,0,0,0,0,0,0
16,"Dak Prescott, Dal",Was,22.00,24,17,195,1,0,0,8,39,1,0,0,0,0,0,0,0
17,"Tyrod Taylor, Buf",Jax,21.00,18,12,166,1,0,0,7,38,1,0,0,0,0,0,0,0
18,"Matt Ryan, Atl",Ari,21.00,34,26,269,2,1,0,4,15,0,0,0,0,0,0,0,0
19,"Carson Palmer, Ari",@Atl,21.00,45,25,289,2,1,0,1,0,0,0,0,0,0,0,0,0
20,"Ryan Fitzpatrick, NYJ",NE,21.00,32,22,269,2,0,0,2,1,0,0,0,0,0,0,1,0
21,"Jameis Winston, TB",Sea,19.00,28,21,220,2,1,0,5,12,0,0,0,0,0,0,0,0
22,"Matthew Stafford, Det",Min,18.00,40,23,232,1,0,0,4,30,0,0,0,0,0,0,0,0
23,"Carson Wentz, Phi",GB,17.00,36,24,254,0,1,0,4,33,1,0,0,0,0,0,0,0
24,"Alex Smith, KC",@Den,16.00,44,26,220,1,0,1,2,2,0,0,0,0,0,0,0,0
25,"Josh McCown, Cle",NYG,16.00,43,25,322,1,0,0,0,0,0,0,0,0,0,0,2,0
26,"Andy Dalton, Cin",@Bal,16.00,48,26,283,1,0,0,3,14,0,0,0,0,0,0,2,0
27,"Joe Flacco, Bal",Cin,14.00,36,25,234,1,1,0,2,19,0,0,0,0,0,0,0,0
28,"Brock Osweiler, Hou",SD,11.00,37,22,246,0,3,0,3,23,1,0,0,0,0,0,0,0
29,"Russell Wilson, Sea",@TB,10.00,33,17,151,0,2,0,8,80,0,0,0,0,0,0,0,0
30,"Scott Tolzien, Ind",Pit,10.00,36,22,205,1,2,0,3,6,0,0,0,0,0,0,0,0
31,"Sam Bradford, Min",@Det,6.00,37,31,224,0,1,0,0,0,0,0,0,0,0,0,0,0
32,"Matt McGloin, Oak",Car,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Landry Jones, Pit",@Ind,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
