,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Matt Forte, Chi",GB,37.00,0,0,0,0,0,0,22,110,2,0,4,47,1,0,0,0
1,"LeGarrette Blount, NE",Buf,30.00,0,0,0,0,0,0,24,189,2,0,0,0,0,0,0,0
2,"Jonathan Grimes, Hou",@Ten,23.00,0,0,0,0,0,0,16,50,1,0,6,76,0,0,1,0
3,"Chris Johnson, Ten",Hou,22.00,0,0,0,0,0,0,27,127,1,0,3,14,0,0,0,0
4,"Knile Davis, KC",@SD,22.00,0,0,0,0,0,0,27,81,2,0,2,5,0,0,0,0
5,"LeSean McCoy, Phi",@Dal,20.00,0,0,0,0,0,0,27,131,0,0,1,3,1,0,0,0
6,"Fred Jackson, Buf",@NE,20.00,0,0,0,0,0,0,14,60,1,0,3,53,0,0,0,0
7,"Dexter McCluster, KC",@SD,18.00,0,0,0,0,0,0,0,0,0,0,6,62,1,0,0,0
8,"C.J. Spiller, Buf",@NE,17.00,0,0,0,0,0,0,19,105,0,0,5,28,0,0,0,0
9,"Knowshon Moreno, Den",@Oak,17.00,0,0,0,0,0,0,6,23,0,0,5,41,1,0,0,0
10,"Ryan Mathews, SD",KC,17.00,0,0,0,0,0,0,24,144,0,0,2,11,0,0,0,0
11,"Reggie Bush, Det",@Min,17.00,0,0,0,0,0,0,14,32,0,0,5,33,1,0,0,0
12,"Marshawn Lynch, Sea",Stl,16.00,0,0,0,0,0,0,23,97,1,0,1,4,0,0,0,0
13,"Le'Veon Bell, Pit",Cle,16.00,0,0,0,0,0,0,20,90,1,0,1,6,0,0,0,0
14,"Eddie Lacy, GB",@Chi,15.00,0,0,0,0,0,0,21,66,1,0,2,15,0,0,0,0
15,"Steven Jackson, Atl",Car,14.00,0,0,0,0,0,0,13,41,0,0,5,53,0,0,0,0
16,"Shane Vereen, NE",Buf,13.00,0,0,0,0,0,0,2,3,0,0,3,42,1,0,0,0
17,"Ray Rice, Bal",@Cin,13.00,0,0,0,0,0,0,6,15,0,1,7,35,0,0,0,0
18,"Danny Woodhead, SD",KC,12.00,0,0,0,0,0,0,5,18,0,0,7,42,0,0,0,0
19,"Jason Snelling, Atl",Car,12.00,0,0,0,0,0,0,5,36,0,0,2,15,1,0,0,0
20,"Maurice Jones-Drew, Jax",@Ind,12.00,0,0,0,0,0,0,13,39,0,0,5,51,0,0,1,0
21,"Donald Brown, Ind",Jax,12.00,0,0,0,0,0,0,12,31,1,0,3,4,0,0,0,0
22,"Giovani Bernard, Cin",Bal,12.00,0,0,0,0,0,0,13,22,0,0,5,51,0,0,0,0
23,"Montee Ball, Den",@Oak,12.00,0,0,0,0,0,0,10,72,0,0,3,22,0,0,0,0
24,"Matt Asiata, Min",Det,12.00,0,0,0,0,0,0,14,115,0,0,2,-2,0,0,1,0
25,"DeAngelo Williams, Car",@Atl,11.00,0,0,0,0,0,0,10,33,0,0,2,75,0,0,1,0
26,"Fozzy Whittaker, Cle",@Pit,11.00,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,0
