Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
89,14850,Russell Shepard,WR,15,TB,DAL,11,15,3400,5.2
90,16781,Nelson Agholor,WR,15,PHI,BAL,5,29,3100,4.9
91,14795,Josh Bellamy,WR,15,CHI,GB,16,22,3300,4.8
92,12847,Andrew Hawkins,WR,15,CLE,BUF,19,11,3000,4.4
93,13595,Bryan Walters,WR,15,JAX,HOU,6,6,3000,4
94,12722,Kamar Aiken,WR,15,BAL,PHI,12,30,3000,3.7
95,16694,Paul Richardson,WR,15,SEA,LAR,14,25,3000,3.6
96,16308,Albert Wilson,WR,15,KC,TEN,23,32,3200,3.6
97,14978,Justin Hunter,WR,15,BUF,CLE,31,27,3000,3.6
98,12551,Jordan Norwood,WR,15,DEN,NE,8,10,3000,3.6
99,16848,Sammie Coates,WR,15,PIT,CIN,17,4,3000,3.5
100,17189,Chris Harper,WR,15,SF,ATL,30,23,3000,3.4
101,16276,Bennie Fowler,WR,15,DEN,NE,8,10,3000,3.4
102,16529,Freddie Martino,WR,15,TB,DAL,11,15,3000,3.3
103,15066,Brice Butler,WR,15,DAL,TB,19,18,3000,3.2
104,18602,Tanner McEvoy,WR,15,SEA,LAR,14,25,3000,3.1
105,16567,Brandon Coleman,WR,15,NO,ARI,3,12,3000,3
106,11565,Andre Roberts,WR,15,DET,NYG,7,7,3000,3
107,16553,Corey Brown,WR,15,CAR,WAS,25,13,3000,3
108,14920,Cobi Hamilton,WR,15,PIT,CIN,17,4,3000,3
109,13264,Andre Holmes,WR,15,OAK,LAC,22,9,3000,2.9
110,16964,Darren Waller,WR,15,BAL,PHI,12,30,2500,2.8
111,16935,Keith Mumphery,WR,15,HOU,JAX,10,5,3000,2.7
112,6211,Harry Douglas,WR,15,TEN,KC,15,28,3000,2.6
113,14111,Rod Streater,WR,15,SF,ATL,30,23,3000,2.4
114,18116,Cody Core,WR,15,CIN,PIT,9,3,3000,2.3
115,15725,Brittan Golden,WR,15,ARI,NO,27,15,3000,2.3
116,17153,Jordan Taylor,WR,15,DEN,NE,8,10,3000,2.3
117,18361,Chester Rogers,WR,15,IND,MIN,2,2,3000,2.3
118,18157,Charone Peake,WR,15,NYJ,MIA,23,22,3000,2.1
119,18611,Bryce Treggs,WR,15,PHI,BAL,5,29,3000,2.1
120,18285,Roger Lewis,WR,15,NYG,DET,18,8,3000,2.1
121,18039,Pharoh Cooper,WR,15,LAR,SEA,5,20,3000,1.9
122,11501,Arrelious Benn,WR,15,JAX,HOU,6,6,3000,1.8
123,15141,Charles Johnson,WR,15,MIN,IND,29,14,3000,1.8
124,13856,Deonte Thompson,WR,15,CHI,GB,16,22,3000,1.7
125,18241,Johnny Holton,WR,15,OAK,LAC,22,9,3000,1.7
126,18197,Alex Erickson,WR,15,CIN,PIT,9,3,3000,1.6
127,16411,Ryan Grant,WR,15,WAS,CAR,28,27,3000,1.6
128,8373,Brandon Tate,WR,15,BUF,CLE,31,27,3000,1.3
129,18036,Ricardo Louis,WR,15,CLE,BUF,19,11,3000,1.2
130,16798,Devin Smith,WR,15,NYJ,MIA,23,22,3000,1.2
131,3601,Eric Weems,WR,15,ATL,SF,32,31,3000,1.1
132,16480,Jeff Janis,WR,15,GB,CHI,11,24,3000,1
133,14465,Jarius Wright,WR,15,MIN,IND,29,14,3000,1
134,16122,James Wright,WR,15,CIN,PIT,9,3,3000,1
135,15971,Josh Huff,WR,15,TB,DAL,11,15,3000,0.9
136,16278,Cody Latimer,WR,15,DEN,NE,8,10,3000,0.8
137,18014,Leonte Carroo,WR,15,MIA,NYJ,24,17,3000,0.8
138,11084,Marc Mariani,WR,15,TEN,KC,15,28,3000,0.7
139,15714,Brenton Bersin,WR,15,CAR,WAS,25,13,3000,0.7
140,18443,Maurice Harris,WR,15,WAS,CAR,28,27,3000,0.7
141,18030,Chris Moore,WR,15,BAL,PHI,12,30,3000,0.6
142,18089,Rashard Higgins,WR,15,CLE,BUF,19,11,3000,0.6
143,18269,Geronimo Allison,WR,15,GB,CHI,11,24,3000,0.6
144,18401,Tommylee Lewis,WR,15,NO,ARI,3,12,3000,0.5
145,17071,Shane Wynn,WR,15,JAX,HOU,6,6,3000,0.5
146,18129,Aaron Burbridge,WR,15,SF,ATL,30,23,3000,0.5
147,13117,Dwayne Harris,WR,15,NYG,DET,18,8,3000,0.5
148,18047,Demarcus Robinson,WR,15,KC,TEN,23,32,3000,0.5
149,16884,Vince Mayle,WR,15,DAL,TB,19,18,3000,0.4
150,16946,Geremy Davis,WR,15,LAC,OAK,25,18,3000,0.4
151,16305,De'Anthony Thomas,WR,15,KC,TEN,23,32,3000,0.4
152,17271,Bradley Marquez,WR,15,LAR,SEA,5,20,3000,0.3
153,17964,Braxton Miller,WR,15,HOU,JAX,10,5,3000,0.3
154,18445,Mike Thomas,WR,15,LAR,SEA,5,20,3000,0.3
155,18146,Daniel Braverman,WR,15,CHI,GB,16,22,3000,0.2
156,18103,Jakeem Grant,WR,15,MIA,NYJ,24,17,3000,0.2
157,7651,Matthew Slater,WR,15,NE,DEN,1,1,3000,0
158,16274,Isaiah Burse,WR,15,LAC,OAK,25,18,3000,0
159,7082,Devin Hester,WR,15,BAL,PHI,12,30,3000,0
160,7389,Eddie Royal,WR,15,CHI,GB,16,22,3100,0
161,8771,Darrius Heyward-Bey,WR,15,PIT,CIN,17,4,3000,0
162,9906,Danny Amendola,WR,15,NE,DEN,1,1,3300,0
163,12830,Torrey Smith,WR,15,SF,ATL,30,23,3500,0
164,12845,AJ Green,WR,15,CIN,PIT,9,3,7400,0
165,13291,Julio Jones,WR,15,ATL,SF,32,31,8100,0
166,14478,Michael Floyd,WR,15,NE,DEN,1,1,4000,0
167,15038,Tavarres King,WR,15,NYG,DET,18,8,3000,0
168,15118,Marquess Wilson,WR,15,CHI,GB,16,22,3400,0
169,15268,Nick Williams,WR,15,ATL,SF,32,31,3000,0
170,15659,Rashad Ross,WR,15,WAS,CAR,28,27,3000,0
171,16080,Jeremy Butler,WR,15,LAC,OAK,25,18,3000,0
172,16232,Donte Moncrief,WR,15,IND,MIN,2,2,5500,0
173,16253,Allen Hurns,WR,15,JAX,HOU,6,6,3400,0
174,16456,TJ Jones,WR,15,DET,NYG,7,7,3000,0
175,16574,Je'Ron Hamm,WR,15,SF,ATL,30,23,2500,0
176,16993,Dezmin Lewis,WR,15,BUF,CLE,31,27,3000,0
177,17004,Tre McBride,WR,15,TEN,KC,15,28,3000,0
178,17292,Donteea Dye,WR,15,TB,DAL,11,15,3000,0
179,17914,Laquon Treadwell,WR,15,MIN,IND,29,14,3000,0
180,18080,Trevor Davis,WR,15,GB,CHI,11,24,3000,0
181,18221,Rashawn Scott,WR,15,MIA,NYJ,24,17,3000,0
182,18257,Jalin Marshall,WR,15,NYJ,MIA,23,22,3000,0
183,18596,Paul Turner,WR,15,PHI,BAL,5,29,3300,0
184,18686,Jake Lampman,WR,15,NO,ARI,3,12,3000,0
185,14594,Griff Whalen,WR,15,NE,DEN,1,1,3000,0
