Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
1,14967,Le'Veon Bell,RB,16,PIT,BAL,5,2,9400,24.2
2,16847,David Johnson,RB,16,ARI,SEA,2,1,9200,22.4
3,11932,LeSean McCoy,RB,16,BUF,MIA,23,14,9000,20.2
4,17923,Ezekiel Elliott,RB,16,DAL,DET,16,7,7900,20.2
5,13124,DeMarco Murray,RB,16,TEN,JAX,10,15,7000,18.2
6,16771,Todd Gurley,RB,16,LAR,SF,32,32,6500,17.5
7,18067,Jordan Howard,RB,16,CHI,WAS,28,29,6300,17.5
8,12800,Bilal Powell,RB,16,NYJ,NE,7,7,6000,17.5
9,16524,Devonta Freeman,RB,16,ATL,CAR,27,8,7100,15.3
10,15261,Spencer Ware,RB,16,KC,DEN,1,23,5300,15.2
11,15071,Latavius Murray,RB,16,OAK,IND,25,22,6200,15.1
12,16855,Ty Montgomery,RB,16,GB,MIN,3,2,5900,14.7
13,16909,Jay Ajayi,RB,16,MIA,BUF,13,23,5600,14.4
14,18299,Kenneth Farrow,RB,16,LAC,CLE,31,31,5000,14.3
15,16668,Carlos Hyde,RB,16,SF,LAR,16,17,5800,13.8
16,16112,Jeremy Hill,RB,16,CIN,HOU,4,17,5300,13.8
17,13337,Mark Ingram,RB,16,NO,TB,21,21,4400,13.6
18,17050,Thomas Rawls,RB,16,SEA,ARI,8,9,5100,13.5
19,18451,Rob Kelley,RB,16,WAS,CHI,12,5,5200,13.3
20,5820,Frank Gore,RB,16,IND,OAK,24,25,4800,12.9
21,16127,Isaiah Crowell,RB,16,CLE,LAC,22,26,4100,12.6
22,12296,LeGarrette Blount,RB,16,NE,NYJ,26,16,5600,12
23,5451,Jonathan Stewart,RB,16,CAR,ATL,30,27,5200,12
24,8649,Rashad Jennings,RB,16,NYG,PHI,12,13,4400,11.5
25,16510,Jerick McKinnon,RB,16,MIN,GB,19,10,4000,10.6
26,16834,Tevin Coleman,RB,16,ATL,CAR,27,8,5000,10.5
27,11256,Ryan Mathews,RB,16,PHI,NYG,6,10,4000,10.2
28,16797,TJ Yeldon,RB,16,JAX,TEN,20,4,3800,10.2
29,12708,Dion Lewis,RB,16,NE,NYJ,26,16,4100,10.1
30,6198,Darren Sproles,RB,16,PHI,NYG,6,10,3900,10
31,9369,Justin Forsett,RB,16,DEN,KC,14,19,3600,9.9
32,2262,Tim Hightower,RB,16,NO,TB,21,21,4000,9.7
33,16142,Terrance West,RB,16,BAL,PIT,8,26,4400,9.6
34,18152,Dwayne Washington,RB,16,DET,DAL,12,1,3400,9.6
35,17969,Kenneth Dixon,RB,16,BAL,PIT,8,26,4200,9.6
36,16609,Charles Sims,RB,16,TB,NO,29,30,3800,9.2
37,16838,Duke Johnson,RB,16,CLE,LAC,22,26,3500,8.9
38,16056,James White,RB,16,NE,NYJ,26,16,3800,8.9
39,17972,Paul Perkins,RB,16,NYG,PHI,12,13,3200,8.3
40,17970,Devontae Booker,RB,16,DEN,KC,14,19,3700,7.9
41,14046,Ronnie Hillman,RB,16,LAC,CLE,31,31,3400,7.8
42,15102,Chris Thompson,RB,16,WAS,CHI,12,5,3700,7.7
