Rk,ID,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
26,15305,Demetrius Harris,TE,5,KC,HOU,3,3,100,21,0,11,7,7,0,0,0,0,0,5.10
27,15561,Brandon Williams,TE,5,IND,SF,3,3,100,17,0,6,6,6,0,0,0,0,0,4.70
28,17750,Ross Travis,TE,5,KC,HOU,2,2,100,26,0,18,13,13,0,0,0,1,0,4.60
29,8534,Jared Cook,TE,5,OAK,BAL,6,3,50,25,0,17,4,8,0,0,0,1,1,4.50
30,17223,Eric Tomlinson,TE,5,NYJ,CLE,1,1,100,34,0,34,34,34,0,0,0,0,0,4.40
31,7884,Antonio Gates,TE,5,LAC,NYG,3,2,67,23,0,12,8,12,0,0,0,0,0,4.30
32,14985,Ryan Griffin,TE,5,HOU,KC,4,2,50,22,0,13,6,11,0,0,0,0,0,4.20
33,11026,Jermaine Gresham,TE,5,ARI,PHI,2,2,100,16,0,14,8,8,0,0,0,0,0,3.60
34,13386,Lance Kendricks,TE,5,GB,DAL,1,1,100,24,0,24,24,24,0,0,0,0,0,3.40
35,16917,CJ Uzomah,TE,5,CIN,BUF,2,1,50,21,0,21,11,21,0,0,0,0,0,3.10
36,14876,Dion Sims,TE,5,CHI,MIN,4,1,25,17,0,17,4,17,0,0,0,0,0,2.70
37,16491,Richard Rodgers,TE,5,GB,DAL,1,1,100,16,0,16,16,16,0,0,0,0,0,2.60
38,13027,Julius Thomas,TE,5,MIA,TEN,4,1,25,15,0,15,4,15,0,0,0,0,0,2.50
39,3061,Marcedes Lewis,TE,5,JAX,PIT,2,1,50,14,0,14,7,14,0,0,0,0,0,2.40
40,19176,Darrell Daniels,TE,5,IND,SF,4,1,25,13,0,13,3,13,0,0,0,0,0,2.30
41,18019,Nick Vannett,TE,5,SEA,LAR,2,2,100,3,0,3,2,2,0,0,0,0,0,2.30
42,11756,Benjamin Watson,TE,5,BAL,OAK,4,2,50,2,0,4,1,1,0,0,0,1,0,2.20
43,18101,Jerell Adams,TE,5,NYG,LAC,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10
44,14445,Rhett Ellison,TE,5,NYG,LAC,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90
45,16931,Nick Boyle,TE,5,BAL,OAK,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90
46,18935,Gerald Everett,TE,5,LAR,SEA,3,1,33,8,0,8,3,8,0,0,0,0,0,1.80
47,14496,Garrett Celek,TE,5,SF,IND,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60
48,16451,Eric Ebron,TE,5,DET,CAR,4,1,25,6,0,6,2,6,0,0,0,0,0,1.60
49,5511,Brent Celek,TE,5,PHI,ARI,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50
50,16656,Logan Thomas,TE,5,BUF,CIN,2,1,50,3,0,3,2,3,0,0,0,0,0,1.30
51,13370,Luke Stocker,TE,5,TB,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,13987,Dwayne Allen,TE,5,NE,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,18901,OJ Howard,TE,5,TB,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,19281,Jacob Hollister,TE,5,NE,TB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55,19335,Antony Auclair,TE,5,TB,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,15239,Vance McDonald,TE,5,PIT,JAX,2,0,0,0,0,0,0,0,0,0,0,0,0,0
57,16395,Xavier Grimble,TE,5,PIT,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,16933,James O'Shaughnessy,TE,5,JAX,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,16988,Ben Koyack,TE,5,JAX,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,16958,Randall Telfer,TE,5,CLE,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,18999,Jordan Leggett,TE,5,NYJ,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,14820,Sean McGrath,TE,5,LAC,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,18912,Evan Engram,TE,5,NYG,LAC,4,0,0,0,0,0,0,0,0,0,0,0,0,0
64,11345,Logan Paulsen,TE,5,SF,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,18250,Henry Krieger-Coble,TE,5,IND,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,19219,Cethan Carter,TE,5,CIN,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1545,Anthony Fasano,TE,5,MIA,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68,15371,MarQueis Gray,TE,5,MIA,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69,17762,Chris Manhertz,TE,5,CAR,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,19010,Michael Roberts,TE,5,DET,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,16648,Troy Niklas,TE,5,ARI,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,19410,Ricky Seals-Jones,TE,5,ARI,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73,15263,Luke Willson,TE,5,SEA,LAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74,15640,Derek Carrier,TE,5,LAR,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,12777,Lee Smith,TE,5,OAK,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,16829,Clive Walford,TE,5,OAK,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,14152,James Hanna,TE,5,DAL,GB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78,17005,Geoff Swaim,TE,5,DAL,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,16878,Blake Bell,TE,5,MIN,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,18105,David Morgan,TE,5,MIN,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,18931,Adam Shaheen,TE,5,CHI,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
