Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
1,11056,Antonio Brown,WR,5,PIT,JAX,4,1,8400,18.6
2,16597,Mike Evans,WR,5,TB,NE,32,29,7900,18.5
3,4556,Jordy Nelson,WR,5,GB,DAL,26,22,8100,18.2
4,16389,Odell Beckham Jr,WR,5,NYG,LAC,25,21,8500,18
5,12845,AJ Green,WR,5,CIN,BUF,2,6,8200,16.8
6,14986,DeAndre Hopkins,WR,5,HOU,KC,15,23,7600,16.5
7,16906,Stefon Diggs,WR,5,MIN,CHI,20,23,7300,16.4
8,11270,Dez Bryant,WR,5,DAL,GB,6,11,6500,15.5
9,16568,Brandin Cooks,WR,5,NE,TB,29,32,7400,15.4
10,16020,Jarvis Landry,WR,5,MIA,TEN,31,31,5800,15.3
11,13460,Doug Baldwin,WR,5,SEA,LAR,28,13,7000,15.3
12,5571,Larry Fitzgerald,WR,5,ARI,PHI,21,29,6800,15.2
13,14828,Chris Hogan,WR,5,NE,TB,29,32,6100,14.8
14,18082,Tyreek Hill,WR,5,KC,HOU,10,15,6700,14.6
15,11611,Golden Tate,WR,5,DET,CAR,7,17,6300,14.4
16,15076,Keenan Allen,WR,5,LAC,NYG,24,5,7200,14.3
17,14005,TY Hilton,WR,5,IND,SF,23,26,6000,14
18,13227,Randall Cobb,WR,5,GB,DAL,26,22,6700,13.7
19,16775,Devante Parker,WR,5,MIA,TEN,31,31,6600,13.6
20,6767,Pierre Garcon,WR,5,SF,IND,30,30,6100,13.6
21,16470,Davante Adams,WR,5,GB,DAL,26,22,5800,12.9
22,13788,Rishard Matthews,WR,5,TEN,MIA,19,18,5400,12.6
23,14187,Alshon Jeffery,WR,5,PHI,ARI,13,27,5800,12.4
24,16765,Amari Cooper,WR,5,OAK,BAL,12,4,5700,12.3
25,15534,Adam Thielen,WR,5,MIN,CHI,20,23,5900,12.1
26,9331,Michael Crabtree,WR,5,OAK,BAL,12,4,6400,12
27,16802,Devin Funchess,WR,5,CAR,DET,5,14,5600,11.7
28,16550,Kelvin Benjamin,WR,5,CAR,DET,5,14,5900,11.6
29,16003,Sammy Watkins,WR,5,LAR,SEA,8,8,5000,11.2
