Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
83,17217,Raheem Mostert,RB,1,SF,CAR,25,10,3000,1.1
84,15616,Fozzy Whittaker,RB,1,CAR,SF,32,32,3700,0.9
85,17089,Terron Ward,RB,1,ATL,CHI,20,13,3000,0.9
86,10949,CJ Spiller,RB,1,KC,NE,2,3,3000,0.9
87,1589,John Kuhn,FB,1,NO,MIN,5,7,3000,0.7
88,18114,Dan Vitale,FB,1,CLE,PIT,9,26,3000,0.7
89,18152,Dwayne Washington,RB,1,DET,ARI,7,4,3300,0.7
90,13418,Anthony Sherman,FB,1,KC,NE,2,3,3000,0.6
91,19562,Austin Ekeler,RB,1,LAC,DEN,1,21,3000,0.6
92,14786,Patrick DiMarco,FB,1,BUF,NYJ,21,19,3000,0.5
93,19529,Justin Davis,RB,1,LAR,IND,26,27,3000,0.5
94,15966,David Fluellen,RB,1,TEN,OAK,22,23,3000,0.4
95,14891,Tommy Bohanon,FB,1,JAX,HOU,3,15,3000,0.4
96,16869,Jalston Fowler,RB,1,TEN,OAK,22,23,3000,0.4
97,18115,Derek Watt,FB,1,LAC,DEN,1,21,3000,0.4
98,15631,Derrick Coleman,FB,1,ATL,CHI,20,13,3000,0.4
99,17197,Corey Grant,RB,1,JAX,HOU,3,15,3000,0.4
100,19090,Devante Mays,RB,1,GB,SEA,4,5,3500,0.3
101,13741,Brandon Bolden,RB,1,NE,KC,11,20,3000,0.3
102,17066,Terrell Watson,RB,1,PIT,CLE,31,31,3000,0.3
103,16210,Jay Prosch,FB,1,HOU,JAX,13,14,3000,0.3
104,16378,Keith Smith,FB,1,DAL,NYG,6,6,3000,0.3
105,14783,James Develin,RB,1,NE,KC,11,20,3000,0.3
106,17360,Rod Smith,RB,1,DAL,NYG,6,6,3900,0.2
107,16534,Roosevelt Nix,RB,1,PIT,CLE,31,31,3000,0.2
108,16928,Michael Burton,FB,1,CHI,ATL,29,25,3000,0.2
109,13102,Jordan Todman,RB,1,HOU,JAX,13,14,3000,0.1
110,8066,Darren McFadden,RB,1,DAL,NYG,6,6,6100,0
111,11737,Cedric Peerman,RB,1,CIN,BAL,8,9,3000,0
112,14789,Jamize Olawale,FB,1,OAK,TEN,19,2,3000,0
113,15202,Mike James,RB,1,DET,ARI,7,4,3000,0
114,15256,Christine Michael,RB,1,IND,LAR,15,16,3000,0
115,15261,Spencer Ware,RB,1,KC,NE,2,3,3000,0
116,16189,Alfred Blue,RB,1,HOU,JAX,13,14,4200,0
117,16797,TJ Yeldon,RB,1,JAX,HOU,3,15,3900,0
118,16934,Cameron Artis-Payne,RB,1,CAR,SF,32,32,3000,0
119,17023,Zach Zenner,RB,1,DET,ARI,7,4,3800,0
120,17050,Thomas Rawls,RB,1,SEA,GB,28,12,4800,0
121,17102,Mack Brown,RB,1,WAS,PHI,10,11,3000,0
122,17970,Devontae Booker,RB,1,DEN,LAC,16,24,3500,0
123,18299,Kenneth Farrow,RB,1,LAC,DEN,1,21,3000,0
124,18464,JD McKissic,RB,1,SEA,GB,28,32,3000,0
125,18488,Tra Carson,RB,1,CIN,BAL,8,9,3000,0
126,18617,Elijhaa Penny,RB,1,ARI,DET,24,8,3000,0
127,18652,CJ Ham,RB,1,MIN,NO,30,30,3000,0
128,18885,Joe Williams,RB,1,SF,CAR,25,10,4000,0
129,18996,Wayne Gallman,RB,1,NYG,DAL,14,1,3500,0
130,19024,Donnel Pumphrey,RB,1,PHI,WAS,23,28,3500,0
131,19032,TJ Logan,RB,1,ARI,DET,24,8,3000,0
132,19033,Brian Hill,RB,1,ATL,CHI,20,13,3000,0
133,19045,Aaron Jones,RB,1,GB,SEA,4,5,3700,0
134,19078,Matt Dayes,RB,1,CLE,PIT,9,26,3000,0
135,19093,Marquez Williams,FB,1,JAX,HOU,3,15,3000,0
136,19524,I'Tavius Mathers,RB,1,JAX,HOU,3,15,3000,0
137,16557,Tyler Gaffney,RB,1,JAX,HOU,3,15,3000,0
138,19205,Taquan Mizzell,RB,1,CHI,ATL,29,25,3000,0
139,18349,Brandon Wilds,RB,1,CLE,PIT,9,26,3000,0
140,16402,Andre Williams,RB,1,LAC,DEN,1,21,3000,0
