Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
1,14967,Le'Veon Bell,RB,3,PIT,CHI,24,15,8800,22.4
2,17923,Ezekiel Elliott,RB,3,DAL,ARI,19,5,8500,18.7
3,18944,Kareem Hunt,RB,3,KC,LAC,19,7,8000,17.7
4,11932,LeSean McCoy,RB,3,BUF,DEN,14,4,7000,17.3
5,16524,Devonta Freeman,RB,3,ATL,DET,8,10,6700,17.2
6,16771,Todd Gurley,RB,3,LAR,SF,11,16,6800,16.8
7,16909,Jay Ajayi,RB,3,MIA,NYJ,30,31,7700,16.7
8,16855,Ty Montgomery,RB,3,GB,CIN,6,24,6900,16.4
9,16776,Melvin Gordon,RB,3,LAC,KC,28,20,7600,16.2
10,16668,Carlos Hyde,RB,3,SF,LAR,10,28,5200,15.5
11,15020,CJ Anderson,RB,3,DEN,BUF,3,3,5800,15.4
12,18877,Christian McCaffrey,RB,3,CAR,NO,32,29,6100,14.4
13,18872,Dalvin Cook,RB,3,MIN,TB,4,1,5900,14.4
14,18803,Leonard Fournette,RB,3,JAX,BAL,2,8,6000,14.2
15,12386,Marshawn Lynch,RB,3,OAK,WAS,23,23,6000,13.8
16,16127,Isaiah Crowell,RB,3,CLE,IND,29,13,4800,13.1
17,13791,Lamar Miller,RB,3,HOU,NE,31,32,5000,12.7
18,18067,Jordan Howard,RB,3,CHI,PIT,5,11,4900,12.3
19,16886,Javorius Allen,RB,3,BAL,JAX,10,22,5000,12
20,5820,Frank Gore,RB,3,IND,CLE,16,18,4200,12
21,13337,Mark Ingram,RB,3,NO,CAR,1,2,4500,11.9
22,5451,Jonathan Stewart,RB,3,CAR,NO,32,29,4700,11.8
23,19003,Tarik Cohen,RB,3,CHI,PIT,5,11,5600,11.8
24,16815,Ameer Abdullah,RB,3,DET,ATL,25,30,4700,11.8
25,14872,Mike Gillislee,RB,3,NE,HOU,7,20,5700,11.5
26,16834,Tevin Coleman,RB,3,ATL,DET,8,10,5300,11.4
27,15102,Chris Thompson,RB,3,WAS,OAK,5,4,4500,11.3
28,15126,Theo Riddick,RB,3,DET,ATL,25,30,5100,10.9
29,13299,Jacquizz Rodgers,RB,3,TB,MIN,27,6,4600,10.6
30,6198,Darren Sproles,RB,3,PHI,NYG,15,9,3900,10.6
31,13124,DeMarco Murray,RB,3,TEN,SEA,9,17,5500,10.4
32,12800,Bilal Powell,RB,3,NYJ,MIA,21,16,4200,10.3
33,19119,Chris Carson,RB,3,SEA,TEN,18,14,4900,10.3
34,16838,Duke Johnson,RB,3,CLE,IND,29,13,4200,10.2
35,16056,James White,RB,3,NE,HOU,7,20,5400,10.1
36,2699,Matt Forte,RB,3,NYJ,MIA,21,16,4300,10.1
37,14916,Giovani Bernard,RB,3,CIN,GB,12,23,3800,9.5
38,18858,Joe Mixon,RB,3,CIN,GB,12,23,4500,9.1
39,18878,Alvin Kamara,RB,3,NO,CAR,1,2,4000,8.9
40,12780,Shane Vereen,RB,3,NYG,PHI,13,19,4000,8.7
41,6828,Chris Johnson,RB,3,ARI,DAL,12,25,3800,8.3
42,17959,Derrick Henry,RB,3,TEN,SEA,9,17,5300,8.2
43,16142,Terrance West,RB,3,BAL,JAX,10,22,4900,8.1
44,16609,Charles Sims,RB,3,TB,MIN,27,6,3900,8
45,18993,Samaje Perine,RB,3,WAS,OAK,5,4,4500,7.5
46,17972,Paul Perkins,RB,3,NYG,PHI,13,19,3800,7.4
47,15224,Andre Ellington,RB,3,ARI,DAL,12,25,3400,7.3
48,14533,Robert Turbin,RB,3,IND,CLE,16,18,3700,7.1
49,18690,Jalen Richard,RB,3,OAK,WAS,23,23,4100,6.8
50,12296,LeGarrette Blount,RB,3,PHI,NYG,15,9,3900,6.8
51,15010,Kerwynn Williams,RB,3,ARI,DAL,12,25,3300,6.7
52,16510,Jerick McKinnon,RB,3,MIN,TB,4,1,4000,6.6
53,7969,Jamaal Charles,RB,3,DEN,BUF,3,3,4200,6.3
54,18061,Deandre Washington,RB,3,OAK,WAS,23,23,4000,5.8
55,12239,Chris Ivory,RB,3,JAX,BAL,2,8,3800,5.7
56,17965,CJ Prosise,RB,3,SEA,TEN,18,14,3700,5.6
57,4807,Adrian Peterson,RB,3,NO,CAR,1,2,3900,5.5
58,19319,Matt Breida,RB,3,SF,LAR,10,28,3800,5.3
59,16008,Orleans Darkwa,RB,3,NYG,PHI,13,19,3400,5.2
60,18995,Jamaal Williams,RB,3,GB,CIN,6,24,4400,4.8
61,4738,Mike Tolbert,FB,3,BUF,DEN,14,4,3800,4.8
62,16307,Charcandrick West,RB,3,KC,LAC,19,7,4000,4.5
63,12708,Dion Lewis,RB,3,NE,HOU,7,20,3400,4.5
64,16112,Jeremy Hill,RB,3,CIN,GB,12,23,3700,4.5
65,18070,Wendell Smallwood,RB,3,PHI,NYG,15,9,3800,4.4
66,18957,D'Onta Foreman,RB,3,HOU,NE,31,32,4000,4.3
67,16345,Branden Oliver,RB,3,LAC,KC,28,20,4000,4.2
68,16031,Damien Williams,RB,3,MIA,NYJ,30,31,3800,4.1
69,18041,Tyler Ervin,RB,3,HOU,NE,31,32,3000,4
70,14901,Kyle Juszczyk,FB,3,SF,LAR,10,28,3000,3.7
71,17050,Thomas Rawls,RB,3,SEA,TEN,18,14,4000,3.7
72,18983,James Conner,RB,3,PIT,CHI,24,15,4500,3.1
73,19109,Elijah McGuire,RB,3,NYJ,MIA,21,16,3500,3.1
74,18003,Kenyan Drake,RB,3,MIA,NYJ,30,31,4000,3
75,18088,Alex Collins,RB,3,BAL,JAX,10,22,3500,2.8
76,14269,Alfred Morris,RB,3,DAL,ARI,19,5,3200,2.5
77,15071,Latavius Murray,RB,3,MIN,TB,4,1,3200,2.2
78,18375,Peyton Barber,RB,3,TB,MIN,27,6,3000,2
79,19529,Justin Davis,RB,3,LAR,SF,11,16,3000,1.9
80,17023,Zach Zenner,RB,3,DET,ATL,25,30,3300,1.7
81,19078,Matt Dayes,RB,3,CLE,IND,29,13,3000,1.5
82,16966,Aaron Ripkowski,FB,3,GB,CIN,6,24,3000,1.3
83,14789,Jamize Olawale,FB,3,OAK,WAS,23,23,3000,1.1
84,19045,Aaron Jones,RB,3,GB,CIN,6,24,3700,1
85,15207,Benjamin Cunningham,RB,3,CHI,PIT,5,11,3000,1
86,14786,Patrick DiMarco,FB,3,BUF,DEN,14,4,3000,0.8
87,15616,Fozzy Whittaker,RB,3,CAR,NO,32,29,3000,0.7
88,17217,Raheem Mostert,RB,3,SF,LAR,10,28,3000,0.6
89,19085,De'Angelo Henderson,RB,3,DEN,BUF,3,3,3600,0.6
90,19562,Austin Ekeler,RB,3,LAC,KC,28,20,3000,0.6
91,18617,Elijhaa Penny,RB,3,ARI,DAL,12,25,3000,0.6
92,18093,Andy Janovich,FB,3,DEN,BUF,3,3,3000,0.6
93,15138,Eddie Lacy,RB,3,SEA,TEN,18,14,3400,0.6
94,13741,Brandon Bolden,RB,3,NE,HOU,7,20,3000,0.5
95,17102,Mack Brown,RB,3,WAS,OAK,5,4,3000,0.5
96,16441,Senorise Perry,RB,3,MIA,NYJ,30,31,3000,0.5
97,14891,Tommy Bohanon,FB,3,JAX,BAL,2,8,3000,0.5
98,19033,Brian Hill,RB,3,ATL,DET,8,10,3000,0.4
99,13063,Taiwan Jones,RB,3,BUF,DEN,14,4,3000,0.4
100,17197,Corey Grant,RB,3,JAX,BAL,2,8,3000,0.4
101,16928,Michael Burton,FB,3,CHI,PIT,5,11,3000,0.4
102,16869,Jalston Fowler,RB,3,TEN,SEA,9,17,3000,0.4
103,19548,Corey Clement,RB,3,PHI,NYG,15,9,3000,0.4
104,18115,Derek Watt,FB,3,LAC,KC,28,20,3000,0.4
105,13418,Anthony Sherman,FB,3,KC,LAC,19,7,3000,0.4
106,15966,David Fluellen,RB,3,TEN,SEA,9,17,3000,0.4
107,17360,Rod Smith,RB,3,DAL,ARI,19,5,3000,0.4
108,19090,Devante Mays,RB,3,GB,CIN,6,24,3500,0.3
109,18114,Dan Vitale,FB,3,CLE,IND,29,13,3000,0.3
110,15631,Derrick Coleman,FB,3,ATL,DET,8,10,3000,0.3
111,17199,Akeem Hunt,RB,3,KC,LAC,19,7,3000,0.3
112,16378,Keith Smith,FB,3,DAL,ARI,19,5,3000,0.3
113,16534,Roosevelt Nix,RB,3,PIT,CHI,24,15,3000,0.3
114,18652,CJ Ham,RB,3,MIN,TB,4,1,3000,0.3
115,17066,Terrell Watson,RB,3,PIT,CHI,24,15,3000,0.3
116,16210,Jay Prosch,FB,3,HOU,NE,31,32,3000,0.2
117,18339,Tre Madden,RB,3,SEA,TEN,18,14,3000,0.2
118,14783,James Develin,RB,3,NE,HOU,7,20,3000,0.2
119,13102,Jordan Todman,RB,3,HOU,NE,31,32,3000,0.2
120,17053,Malcolm Brown,RB,3,LAR,SF,11,16,3900,0
121,16797,TJ Yeldon,RB,3,JAX,BAL,2,8,3900,0
122,14549,Joe Banyard,RB,3,BUF,DEN,14,4,3000,0
123,17970,Devontae Booker,RB,3,DEN,BUF,3,3,3500,0
124,16934,Cameron Artis-Payne,RB,3,CAR,NO,32,29,3000,0
125,17089,Terron Ward,RB,3,ATL,DET,8,10,3000,0
126,18152,Dwayne Washington,RB,3,DET,ATL,25,30,3800,0
127,18998,Marlon Mack,RB,3,IND,CLE,16,18,3800,0
128,14385,Doug Martin,RB,3,TB,MIN,27,6,4500,0
129,14917,Rex Burkhead,RB,3,NE,HOU,7,20,4000,0
130,16189,Alfred Blue,RB,3,HOU,NE,31,32,3800,0
131,18996,Wayne Gallman,RB,3,NYG,PHI,13,19,3000,0
132,18464,JD McKissic,RB,3,SEA,TEN,18,25,3000,0
133,18451,Rob Kelley,RB,3,WAS,OAK,5,4,4200,0
134,8066,Darren McFadden,RB,3,DAL,ARI,19,5,3100,0
135,19205,Taquan Mizzell,RB,3,CHI,PIT,5,11,3000,0
136,18253,DJ Foster,RB,3,ARI,DAL,12,25,3000,0
