Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
61,16694,Paul Richardson,WR,2,SEA,SF,32,26,4200,9.3
62,16787,Breshad Perriman,WR,2,BAL,CLE,31,25,3100,9.1
63,8532,Kenny Britt,WR,2,CLE,BAL,8,20,4000,8.7
64,16781,Nelson Agholor,WR,2,PHI,KC,11,15,4400,8.7
65,11463,Brandon LaFell,WR,2,CIN,HOU,3,5,3700,8.3
66,16129,Taylor Gabriel,WR,2,ATL,GB,28,32,4000,8.2
67,16831,Jaelen Strong,WR,2,HOU,CIN,12,2,3500,8.1
68,15509,Jaron Brown,WR,2,ARI,IND,26,12,3200,8.1
69,15196,Kenny Stills,WR,2,MIA,LAC,16,8,3900,8
70,16837,Chris Conley,WR,2,KC,PHI,10,30,3200,7.6
71,14865,Marquise Goodwin,WR,2,SF,SEA,4,17,3500,7.5
72,14871,Robert Woods,WR,2,LAR,WAS,23,13,3400,7.5
73,12830,Torrey Smith,WR,2,PHI,KC,11,15,3600,7.4
74,16567,Brandon Coleman,WR,2,NO,NE,2,9,3300,7.3
75,16802,Devin Funchess,WR,2,CAR,BUF,17,10,3900,7.2
76,15088,Terrance Williams,WR,2,DAL,DEN,1,1,3600,7.2
77,18965,Ardarius Stewart,WR,2,NYJ,OAK,22,14,3200,7
78,13887,Travis Benjamin,WR,2,LAC,MIA,27,29,3500,7
79,16326,Seth Roberts,WR,2,OAK,NYJ,21,16,3400,6.8
80,17964,Braxton Miller,WR,2,HOU,CIN,12,2,3400,6.5
81,18881,John Ross,WR,2,CIN,HOU,3,5,3300,6.4
82,16308,Albert Wilson,WR,2,KC,PHI,10,30,3300,6.2
83,17480,Eli Rogers,WR,2,PIT,MIN,5,3,3600,5.9
84,12794,Jeremy Kerley,WR,2,NYJ,OAK,22,14,3600,5.7
85,19514,Keelan Cole,WR,2,JAX,TEN,19,31,3000,5.7
86,16276,Bennie Fowler,WR,2,DEN,DAL,14,11,3000,5.7
87,16790,Phillip Dorsett,WR,2,NE,NO,30,23,3900,5.5
88,18285,Roger Lewis,WR,2,NYG,DET,9,21,3300,5.5
89,15215,Tavon Austin,WR,2,LAR,WAS,23,13,3500,5.5
90,17290,Adam Humphries,WR,2,TB,CHI,20,27,3600,5.5
91,18880,Chris Godwin,WR,2,TB,CHI,20,27,3000,5.4
92,18928,Curtis Samuel,WR,2,CAR,BUF,17,10,3200,5.4
93,13264,Andre Holmes,WR,2,BUF,CAR,25,21,3000,4.9
94,11501,Arrelious Benn,WR,2,JAX,TEN,19,31,3000,4.8
95,17914,Laquon Treadwell,WR,2,MIN,PIT,9,4,3300,4.5
96,16081,Michael Campanaro,WR,2,BAL,CLE,31,25,3000,4.4
97,12722,Kamar Aiken,WR,2,IND,ARI,7,22,3000,4.3
98,16728,Dontrelle Inman,WR,2,LAC,MIA,27,29,3400,4.2
99,14850,Russell Shepard,WR,2,CAR,BUF,17,10,3500,4.2
100,13856,Deonte Thompson,WR,2,CHI,TB,18,18,3000,4.2
101,18883,Juju Smith-Schuster,WR,2,PIT,MIN,5,3,3000,4.1
102,16411,Ryan Grant,WR,2,WAS,LAR,15,28,3500,4.1
103,14465,Jarius Wright,WR,2,MIN,PIT,9,4,3000,4.1
104,18269,Geronimo Allison,WR,2,GB,ATL,29,19,3000,3.9
105,18036,Ricardo Louis,WR,2,CLE,BAL,8,20,3000,3.9
106,16456,TJ Jones,WR,2,DET,NYG,26,15,3000,3.8
107,15150,Cordarrelle Patterson,WR,2,OAK,NYJ,21,16,3000,3.7
108,17939,Josh Doctson,WR,2,WAS,LAR,15,28,3500,3.7
109,14795,Josh Bellamy,WR,2,CHI,TB,18,18,3000,3.4
110,16868,Justin Hardy,WR,2,ATL,GB,28,32,3000,3.3
111,13171,Aldrick Robinson,WR,2,SF,SEA,4,17,3000,3.2
112,15066,Brice Butler,WR,2,DAL,DEN,1,1,3000,3.2
113,18157,Charone Peake,WR,2,NYJ,OAK,22,14,3000,3.1
114,18971,Taywan Taylor,WR,2,TEN,JAX,13,6,3600,3.1
115,18974,Chad Williams,WR,2,ARI,IND,26,12,3000,3
116,19064,Trent Taylor,WR,2,SF,SEA,4,17,3000,2.9
117,17355,Quan Bray,WR,2,IND,ARI,7,22,3000,1.5
118,18401,Tommylee Lewis,WR,2,NO,NE,2,9,3000,1.4
119,18039,Pharoh Cooper,WR,2,LAR,WAS,23,13,3000,1.4
120,16848,Sammie Coates,WR,2,CLE,BAL,8,20,3300,1.1
121,18116,Cody Core,WR,2,CIN,HOU,3,5,3000,1.1
122,14424,Brian Quick,WR,2,WAS,LAR,15,28,3000,0.9
123,8771,Darrius Heyward-Bey,WR,2,PIT,MIN,5,3,3000,0.8
124,18602,Tanner McEvoy,WR,2,SEA,SF,32,26,3000,0.8
125,16305,De'Anthony Thomas,WR,2,KC,PHI,10,30,3000,0.8
126,17141,Damiere Byrd,WR,2,CAR,BUF,17,10,3000,0.8
127,13117,Dwayne Harris,WR,2,NYG,DET,9,21,3000,0.7
128,19021,Chad Hansen,WR,2,NYJ,OAK,22,14,3000,0.7
129,15725,Brittan Golden,WR,2,ARI,IND,26,12,3000,0.7
130,11565,Andre Roberts,WR,2,ATL,GB,28,32,3000,0.7
131,15038,Tavarres King,WR,2,NYG,DET,9,21,3000,0.7
132,16944,Kaelin Clay,WR,2,BUF,CAR,25,21,3000,0.7
133,19023,Mack Hollins,WR,2,PHI,KC,11,15,3000,0.7
134,19100,Stacy Coley,WR,2,MIN,PIT,9,4,3000,0.7
135,18047,Demarcus Robinson,WR,2,KC,PHI,10,30,3000,0.6
136,18014,Leonte Carroo,WR,2,MIA,LAC,16,8,3000,0.6
137,18080,Trevor Davis,WR,2,GB,ATL,29,19,3000,0.6
138,18985,Amara Darboh,WR,2,SEA,SF,32,26,3000,0.6
139,16480,Jeff Janis,WR,2,GB,ATL,29,19,3300,0.6
140,16278,Cody Latimer,WR,2,DEN,DAL,14,11,3000,0.5
141,18197,Alex Erickson,WR,2,CIN,HOU,3,5,3000,0.5
142,18241,Johnny Holton,WR,2,OAK,NYJ,21,16,3000,0.5
143,17004,Tre McBride,WR,2,CHI,TB,18,18,3000,0.5
144,19080,Noah Brown,WR,2,DAL,DEN,1,1,3000,0.5
145,19008,Ryan Switzer,WR,2,DAL,DEN,1,1,3000,0.4
146,3601,Eric Weems,WR,2,TEN,JAX,13,6,3000,0.4
147,18103,Jakeem Grant,WR,2,MIA,LAC,16,8,3000,0.4
148,19043,Isaiah McKenzie,WR,2,DEN,DAL,14,11,3000,0.4
149,19017,Josh Reynolds,WR,2,LAR,WAS,23,13,3000,0.3
150,16731,Chris Matthews,WR,2,BAL,CLE,31,25,3000,0.3
151,16884,Vince Mayle,WR,2,BAL,CLE,31,25,3000,0.2
152,7651,Matthew Slater,WR,2,NE,NO,30,23,3000,0
153,8373,Brandon Tate,WR,2,BUF,CAR,25,21,3000,0
154,9906,Danny Amendola,WR,2,NE,NO,30,23,5100,0
155,14478,Michael Floyd,WR,2,MIN,PIT,9,4,3000,0
156,14847,Ifeanyi Momah,WR,2,ARI,IND,26,12,2500,0
157,14973,Markus Wheaton,WR,2,CHI,TB,18,18,3500,0
158,14978,Justin Hunter,WR,2,PIT,MIN,5,3,3000,0
159,15268,Nick Williams,WR,2,ATL,GB,28,32,3000,0
160,16141,Willie Snead,WR,2,NO,NE,2,9,4500,0
161,16263,Allen Robinson,WR,2,JAX,TEN,19,31,4800,0
162,16469,Jared Abbrederis,WR,2,DET,NYG,26,15,3000,0
163,16640,John Brown,WR,2,ARI,IND,26,12,5000,0
164,16651,Walter Powell,WR,2,BUF,CAR,25,21,3000,0
165,16768,Kevin White,WR,2,CHI,TB,18,18,4000,0
166,17153,Jordan Taylor,WR,2,DEN,DAL,14,11,3000,0
167,17219,Daniel Brown,WR,2,CHI,TB,18,18,2500,0
168,17916,Will Fuller,WR,2,HOU,CIN,12,2,3800,0
169,17986,Tyler Boyd,WR,2,CIN,HOU,3,5,3600,0
170,18030,Chris Moore,WR,2,BAL,CLE,31,25,3000,0
171,18209,Marcus Johnson,WR,2,PHI,KC,11,15,3000,0
172,18361,Chester Rogers,WR,2,IND,ARI,7,22,3000,0
173,18914,Mike Williams,WR,2,LAC,MIA,27,29,3700,0
174,19006,Josh Malone,WR,2,CIN,HOU,3,5,3000,0
175,19015,Jehu Chesson,WR,2,KC,PHI,10,30,3000,0
176,19054,Rodney Adams,WR,2,MIN,PIT,9,4,3000,0
177,19060,Shelton Gibson,WR,2,PHI,KC,11,15,3000,0
178,19276,Austin Carr,WR,2,NO,NE,2,9,3100,0
179,16664,Bruce Ellington,WR,2,HOU,CIN,12,2,3300,0
180,17079,Kasen Williams,WR,2,CLE,BAL,8,20,3000,0
181,18422,Khalif Raymond,WR,2,NYJ,OAK,22,14,3000,0
182,18257,Jalin Marshall,WR,2,NYJ,OAK,22,14,3000,0
