Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
1,10974,Rob Gronkowski,TE,6,NE,NYJ,14,10,6800,14.9
2,14856,Zach Ertz,TE,6,PHI,CAR,7,9,6300,14.6
3,15048,Travis Kelce,TE,6,KC,PIT,1,7,6100,13.9
4,7175,Delanie Walker,TE,6,TEN,IND,31,27,4800,12.3
5,15100,Jordan Reed,TE,6,WAS,SF,27,1,5000,12.1
6,18912,Evan Engram,TE,6,NYG,DEN,8,26,3800,10.2
7,13275,Kyle Rudolph,TE,6,MIN,GB,13,2,3800,10
8,16608,Austin Seferian-Jenkins,TE,6,NYJ,NE,32,29,4300,9.9
9,8534,Jared Cook,TE,6,OAK,LAC,23,4,3700,9.6
10,1181,Martellus Bennett,TE,6,GB,MIN,10,25,3600,9.2
11,16593,Cameron Brate,TE,6,TB,ARI,22,14,3900,9.2
12,17975,Hunter Henry,TE,6,LAC,OAK,15,12,4100,9
13,13997,Coby Fleener,TE,6,NO,DET,12,21,3200,8.9
14,15602,Jack Doyle,TE,6,IND,TEN,30,8,3700,8.3
15,19063,George Kittle,TE,6,SF,WAS,11,30,3400,8.2
16,12153,Ed Dickson,TE,6,CAR,PHI,16,15,3000,8
17,14985,Ryan Griffin,TE,6,HOU,CLE,21,31,4000,8
18,12415,Zach Miller,TE,6,CHI,BAL,9,28,2900,8
19,16920,Jesse James,TE,6,PIT,KC,25,17,3100,7.7
20,11756,Benjamin Watson,TE,6,BAL,CHI,18,20,3300,7.7
21,16451,Eric Ebron,TE,6,DET,NO,24,19,3000,7.6
22,17963,Austin Hooper,TE,6,ATL,MIA,6,24,3500,7.2
23,13027,Julius Thomas,TE,6,MIA,ATL,17,11,2800,7
24,7884,Antonio Gates,TE,6,LAC,OAK,15,12,3000,6.8
25,11026,Jermaine Gresham,TE,6,ARI,TB,28,3,2600,6.6
26,18032,Tyler Higbee,TE,6,LAR,JAX,3,23,2500,6
27,16962,AJ Derby,TE,6,DEN,NYG,26,32,2700,5.6
28,18876,David Njoku,TE,6,CLE,HOU,19,22,3000,5.6
29,3061,Marcedes Lewis,TE,6,JAX,LAR,20,18,2700,5.5
30,18262,Stephen Anderson,TE,6,HOU,CLE,21,31,2800,5.4
31,18057,Seth DeValve,TE,6,CLE,HOU,19,22,2500,5.2
32,15247,Darren Fells,TE,6,DET,NO,24,19,2500,4.5
33,5084,Vernon Davis,TE,6,WAS,SF,27,1,3900,4.5
34,18901,OJ Howard,TE,6,TB,ARI,22,14,2600,4.4
35,18990,Jonnu Smith,TE,6,TEN,IND,31,27,2600,4.2
36,16931,Nick Boyle,TE,6,BAL,CHI,18,20,2500,4.1
37,13016,Virgil Green,TE,6,DEN,NYG,26,32,2500,3.3
38,14445,Rhett Ellison,TE,6,NYG,DEN,8,26,2500,3.2
39,14876,Dion Sims,TE,6,CHI,BAL,9,28,2500,3.1
40,15866,Josh Hill,TE,6,NO,DET,12,21,2500,3
41,18935,Gerald Everett,TE,6,LAR,JAX,3,23,2500,3
42,15965,Trey Burton,TE,6,PHI,CAR,7,9,2500,2.9
43,15305,Demetrius Harris,TE,6,KC,PIT,1,7,2800,2.8
44,16648,Troy Niklas,TE,6,ARI,TB,28,3,2500,2.7
45,15239,Vance McDonald,TE,6,PIT,KC,25,17,2600,2.5
46,13386,Lance Kendricks,TE,6,GB,MIN,10,25,2500,2.5
47,16816,Maxx Williams,TE,6,BAL,CHI,18,20,2500,2.5
48,15378,Levine Toilolo,TE,6,ATL,MIA,6,24,2500,2
49,13987,Dwayne Allen,TE,6,NE,NYJ,14,10,2700,1.8
50,11535,Michael Hoomanawanui,TE,6,NO,DET,12,21,2500,1.6
51,13370,Luke Stocker,TE,6,TB,ARI,22,14,2500,1.5
52,12777,Lee Smith,TE,6,OAK,LAC,23,4,2500,1.4
53,14496,Garrett Celek,TE,6,SF,WAS,11,30,2500,1.3
54,18931,Adam Shaheen,TE,6,CHI,BAL,9,28,2500,1.2
55,5511,Brent Celek,TE,6,PHI,CAR,7,9,2500,1.2
56,18999,Jordan Leggett,TE,6,NYJ,NE,32,29,2500,1.2
57,16933,James O'Shaughnessy,TE,6,JAX,LAR,20,18,2500,1.1
58,16853,Jeff Heuerman,TE,6,DEN,NYG,26,32,2500,1
59,19176,Darrell Daniels,TE,6,IND,TEN,30,8,2500,1
60,15561,Brandon Williams,TE,6,IND,TEN,30,8,2500,1
61,18101,Jerell Adams,TE,6,NYG,DEN,8,26,2500,0.9
62,1545,Anthony Fasano,TE,6,MIA,ATL,17,11,2500,0.9
63,19281,Jacob Hollister,TE,6,NE,NYJ,14,10,2500,0.8
64,17223,Eric Tomlinson,TE,6,NYJ,NE,32,29,2500,0.8
65,16958,Randall Telfer,TE,6,CLE,HOU,19,22,2500,0.8
66,17750,Ross Travis,TE,6,KC,PIT,1,7,2500,0.8
67,16491,Richard Rodgers,TE,6,GB,MIN,10,25,2600,0.8
68,15640,Derek Carrier,TE,6,LAR,JAX,3,23,2500,0.8
69,16829,Clive Walford,TE,6,OAK,LAC,23,4,2500,0.8
70,15937,Phillip Supernaw,TE,6,TEN,IND,31,27,2500,0.7
71,17415,Matt LaCosse,TE,6,NYG,DEN,8,26,2500,0.6
72,19067,Jeremy Sprinkle,TE,6,WAS,SF,27,1,2500,0.6
73,19035,Eric Saubert,TE,6,ATL,MIA,6,24,2500,0.6
74,19010,Michael Roberts,TE,6,DET,NO,24,19,2500,0.6
75,16395,Xavier Grimble,TE,6,PIT,KC,25,17,2500,0.6
76,18105,David Morgan,TE,6,MIN,GB,13,2,2500,0.5
77,13170,Niles Paul,TE,6,WAS,SF,27,1,2500,0.4
78,17762,Chris Manhertz,TE,6,CAR,PHI,16,15,2500,0.4
79,15371,MarQueis Gray,TE,6,MIA,ATL,17,11,2500,0.4
80,16988,Ben Koyack,TE,6,JAX,LAR,20,18,2500,0.4
81,11345,Logan Paulsen,TE,6,SF,WAS,11,30,2500,0.4
82,16878,Blake Bell,TE,6,MIN,GB,13,2,2500,0.3
83,14820,Sean McGrath,TE,6,LAC,OAK,15,12,2500,0.3
84,1658,Greg Olsen,TE,6,CAR,PHI,16,15,4600,0
85,16200,CJ Fiedorowicz,TE,6,HOU,CLE,21,31,3000,0
86,16238,Erik Swoope,TE,6,IND,TEN,30,8,2600,0
