Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
62,18105,David Morgan,TE,5,MIN,CHI,20,19,2500,0.8
63,12777,Lee Smith,TE,5,OAK,BAL,12,29,2500,0.6
64,18101,Jerell Adams,TE,5,NYG,LAC,25,9,2500,0.5
65,19010,Michael Roberts,TE,5,DET,CAR,7,4,2500,0.5
66,15371,MarQueis Gray,TE,5,MIA,TEN,31,18,2500,0.5
67,11345,Logan Paulsen,TE,5,SF,IND,30,22,2500,0.5
68,16988,Ben Koyack,TE,5,JAX,PIT,1,13,2500,0.5
69,17750,Ross Travis,TE,5,KC,HOU,10,16,2500,0.5
70,18019,Nick Vannett,TE,5,SEA,LAR,28,14,2500,0.5
71,14820,Sean McGrath,TE,5,LAC,NYG,24,32,2500,0.4
72,17762,Chris Manhertz,TE,5,CAR,DET,5,10,2500,0.4
73,17223,Eric Tomlinson,TE,5,NYJ,CLE,27,31,2500,0.3
74,15937,Phillip Supernaw,TE,5,TEN,MIA,19,20,2500,0.3
75,16395,Xavier Grimble,TE,5,PIT,JAX,4,27,2500,0.3
76,16878,Blake Bell,TE,5,MIN,CHI,20,19,2500,0.3
77,10974,Rob Gronkowski,TE,5,NE,TB,29,10,6900,0
78,14918,Tyler Eifert,TE,5,CIN,BUF,2,7,3700,0
79,16111,Ryan Hewitt,TE,5,CIN,BUF,2,7,2500,0
80,16656,Logan Thomas,TE,5,BUF,CIN,3,5,2500,0
81,1658,Greg Olsen,TE,5,CAR,DET,5,10,4500,0
82,15602,Jack Doyle,TE,5,IND,SF,23,1,3700,0
83,16238,Erik Swoope,TE,5,IND,SF,23,1,2600,0
84,17415,Matt LaCosse,TE,5,NYG,LAC,25,9,2500,0
85,16816,Maxx Williams,TE,5,BAL,OAK,17,24,2500,0
86,16200,CJ Fiedorowicz,TE,5,HOU,KC,15,17,3000,0
87,17154,Khari Lee,TE,5,BUF,CIN,3,5,2500,0
