Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
29,17959,Derrick Henry,RB,7,TEN,CLE,21,9,5500,10.4
30,12800,Bilal Powell,RB,7,NYJ,MIA,8,8,5100,10.1
31,5451,Jonathan Stewart,RB,7,CAR,CHI,13,15,3800,10
32,13124,DeMarco Murray,RB,7,TEN,CLE,21,9,6200,9.4
33,15224,Andre Ellington,RB,7,ARI,LAR,20,32,4300,9.3
34,18070,Wendell Smallwood,RB,7,PHI,WAS,12,13,4700,9.3
35,19045,Aaron Jones,RB,7,GB,NO,23,17,5200,8.9
36,19003,Tarik Cohen,RB,7,CHI,CAR,10,4,4700,8.7
37,16008,Orleans Darkwa,RB,7,NYG,SEA,5,11,3700,8.6
38,12239,Chris Ivory,RB,7,JAX,IND,31,23,4800,8.2
39,15071,Latavius Murray,RB,7,MIN,BAL,9,28,4000,8.1
40,12296,LeGarrette Blount,RB,7,PHI,WAS,12,13,4500,8
41,18451,Rob Kelley,RB,7,WAS,PHI,17,3,4200,7.9
42,14872,Mike Gillislee,RB,7,NE,ATL,16,20,4500,7.8
43,2699,Matt Forte,RB,7,NYJ,MIA,8,8,4500,7.7
44,18088,Alex Collins,RB,7,BAL,MIN,6,2,4000,7.4
45,18998,Marlon Mack,RB,7,IND,JAX,2,24,4100,7.4
46,14916,Giovani Bernard,RB,7,CIN,PIT,1,27,3800,7.2
47,19319,Matt Breida,RB,7,SF,DAL,27,25,4400,7.1
48,12708,Dion Lewis,RB,7,NE,ATL,16,20,4700,7
49,17965,CJ Prosise,RB,7,SEA,NYG,24,18,4100,7
50,18996,Wayne Gallman,RB,7,NYG,SEA,5,11,3900,6.8
51,12780,Shane Vereen,RB,7,NYG,SEA,5,11,3600,6.6
52,18061,Deandre Washington,RB,7,OAK,KC,23,12,3700,6.4
53,15138,Eddie Lacy,RB,7,SEA,NYG,24,18,3900,5.9
54,16609,Charles Sims,RB,7,TB,BUF,4,10,3500,5.7
55,7969,Jamaal Charles,RB,7,DEN,LAC,18,22,4100,5.7
56,4738,Mike Tolbert,FB,7,BUF,TB,30,16,3800,5.4
57,17050,Thomas Rawls,RB,7,SEA,NYG,24,18,4100,5.3
58,14901,Kyle Juszczyk,FB,7,SF,DAL,27,25,3000,4.9
59,18690,Jalen Richard,RB,7,OAK,KC,23,12,3900,4.8
60,17970,Devontae Booker,RB,7,DEN,LAC,18,22,3500,4.6
61,14917,Rex Burkhead,RB,7,NE,ATL,16,20,3800,4.3
62,19109,Elijah McGuire,RB,7,NYJ,MIA,8,8,4200,4.3
63,16031,Damien Williams,RB,7,MIA,NYJ,19,29,3700,4.2
64,14731,Lance Dunbar,RB,7,LAR,ARI,26,7,3000,4.1
65,16345,Branden Oliver,RB,7,LAC,DEN,7,1,4000,3.8
66,16112,Jeremy Hill,RB,7,CIN,PIT,1,27,3400,3.1
67,18993,Samaje Perine,RB,7,WAS,PHI,17,3,4300,3
68,19548,Corey Clement,RB,7,PHI,WAS,12,13,3900,2.9
69,13299,Jacquizz Rodgers,RB,7,TB,BUF,4,10,4000,2.7
70,17053,Malcolm Brown,RB,7,LAR,ARI,26,7,3900,2.6
71,15010,Kerwynn Williams,RB,7,ARI,LAR,20,32,3200,2.4
72,14269,Alfred Morris,RB,7,DAL,SF,28,31,5400,2.1
73,18003,Kenyan Drake,RB,7,MIA,NYJ,19,29,4000,2
74,18983,James Conner,RB,7,PIT,CIN,3,5,4500,2
75,16797,TJ Yeldon,RB,7,JAX,IND,31,23,4300,2
76,17199,Akeem Hunt,RB,7,KC,OAK,18,24,3000,1.8
77,16856,Matt Jones,RB,7,IND,JAX,2,24,3000,1.7
78,18464,JD McKissic,RB,7,SEA,NYG,24,18,3300,1.5
79,19085,De'Angelo Henderson,RB,7,DEN,LAC,18,22,3600,1.4
80,17089,Terron Ward,RB,7,ATL,NE,32,30,3000,1.3
81,15207,Benjamin Cunningham,RB,7,CHI,CAR,10,4,3000,1.3
82,14891,Tommy Bohanon,FB,7,JAX,IND,31,23,3000,1.3
83,14786,Patrick DiMarco,FB,7,BUF,TB,30,16,3000,1.3
84,17197,Corey Grant,RB,7,JAX,IND,31,23,3800,1.2
85,19562,Austin Ekeler,RB,7,LAC,DEN,7,1,3500,1.1
86,18253,DJ Foster,RB,7,ARI,LAR,20,32,3000,1
87,16934,Cameron Artis-Payne,RB,7,CAR,CHI,13,15,3000,1
88,13852,Bobby Rainey,RB,7,BAL,MIN,6,2,3000,0.9
89,13741,Brandon Bolden,RB,7,NE,ATL,16,20,3000,0.7
90,14352,Travaris Cadet,RB,7,NYJ,MIA,8,8,3000,0.6
91,19078,Matt Dayes,RB,7,CLE,TEN,25,14,3000,0.6
92,14789,Jamize Olawale,FB,7,OAK,KC,23,12,3000,0.6
93,16966,Aaron Ripkowski,FB,7,GB,NO,23,17,3000,0.5
94,17360,Rod Smith,RB,7,DAL,SF,28,31,3300,0.5
95,14783,James Develin,RB,7,NE,ATL,16,20,3000,0.5
96,18375,Peyton Barber,RB,7,TB,BUF,4,10,3000,0.5
97,18652,CJ Ham,RB,7,MIN,BAL,9,28,3000,0.5
98,17102,Mack Brown,RB,7,WAS,PHI,17,3,3000,0.5
99,15966,David Fluellen,RB,7,TEN,CLE,21,9,3000,0.5
100,16378,Keith Smith,FB,7,DAL,SF,28,31,3000,0.4
101,19090,Devante Mays,RB,7,GB,NO,23,17,3000,0.4
102,13418,Anthony Sherman,FB,7,KC,OAK,18,24,3000,0.4
103,18617,Elijhaa Penny,RB,7,ARI,LAR,20,32,3000,0.4
104,19529,Justin Davis,RB,7,LAR,ARI,26,7,3000,0.3
105,19072,Alex Armah,RB,7,CAR,CHI,13,15,3000,0.3
106,16441,Senorise Perry,RB,7,MIA,NYJ,19,29,3000,0.3
107,18093,Andy Janovich,FB,7,DEN,LAC,18,22,3000,0.3
108,16928,Michael Burton,FB,7,CHI,CAR,10,4,3000,0.3
109,16534,Roosevelt Nix,RB,7,PIT,CIN,3,5,3000,0.3
110,18339,Tre Madden,RB,7,SEA,NYG,24,18,3000,0.3
111,16402,Andre Williams,RB,7,LAC,DEN,7,1,3000,0.3
112,17066,Terrell Watson,RB,7,PIT,CIN,3,5,3000,0.3
113,18114,Dan Vitale,FB,7,CLE,TEN,25,14,3000,0.2
114,15631,Derrick Coleman,FB,7,ATL,NE,32,30,3000,0.2
115,18995,Jamaal Williams,RB,7,GB,NO,23,17,4200,0.1
116,18115,Derek Watt,FB,7,LAC,DEN,7,1,3000,0.1
117,8066,Darren McFadden,RB,7,DAL,SF,28,31,5700,0.1
118,17217,Raheem Mostert,RB,7,SF,DAL,27,25,3000,0.1
119,16869,Jalston Fowler,RB,7,TEN,CLE,21,9,3000,0
120,13063,Taiwan Jones,RB,7,BUF,TB,30,16,3000,0
121,16307,Charcandrick West,RB,7,KC,OAK,18,24,4400,0
122,15616,Fozzy Whittaker,RB,7,CAR,CHI,13,15,3000,0
123,14533,Robert Turbin,RB,7,IND,JAX,2,24,3700,0
124,15497,George Winn,RB,7,IND,JAX,2,24,3000,0
125,16847,David Johnson,RB,7,ARI,LAR,20,32,6500,0
126,19032,TJ Logan,RB,7,ARI,LAR,20,32,3000,0
127,12317,Danny Woodhead,RB,7,BAL,MIN,6,2,3700,0
128,16142,Terrance West,RB,7,BAL,MIN,6,2,3900,0
129,18488,Tra Carson,RB,7,CIN,PIT,1,27,3000,0
130,17972,Paul Perkins,RB,7,NYG,SEA,5,11,3300,0
131,19205,Taquan Mizzell,RB,7,CHI,CAR,10,4,3000,0
132,15555,Zach Line,FB,7,NO,GB,14,26,3000,0
133,15185,Kenjon Barner,RB,7,PHI,WAS,12,13,3600,0
