Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
1,49,Denver Broncos,DST,6,DEN,NYG,--,--,4000,8.6
2,52,Jacksonville Jaguars,DST,6,JAX,LAR,--,--,3600,8.3
3,36,Baltimore Ravens,DST,6,BAL,CHI,--,--,3700,8.1
4,2,Atlanta Falcons,DST,6,ATL,MIA,--,--,3500,8
5,21,New England Patriots,DST,6,NE,NYJ,--,--,3300,7.9
6,97,Washington Redskins,DST,6,WAS,SF,--,--,3400,7.9
7,5,Carolina Panthers,DST,6,CAR,PHI,--,--,3000,7
8,13,Houston Texans,DST,6,HOU,CLE,--,--,3900,7
9,55,Kansas City Chiefs,DST,6,KC,PIT,--,--,3200,6.9
10,26,Philadelphia Eagles,DST,6,PHI,CAR,--,--,3200,6.8
11,95,Tampa Bay Buccaneers,DST,6,TB,ARI,--,--,2600,6.8
12,34,Tennessee Titans,DST,6,TEN,IND,--,--,3000,6.8
13,67,Minnesota Vikings,DST,6,MIN,GB,--,--,2900,6.7
14,12,Green Bay Packers,DST,6,GB,MIN,--,--,2800,6.5
15,1,Arizona Cardinals,DST,6,ARI,TB,--,--,2800,6.5
16,32,Los Angeles Rams,DST,6,LAR,JAX,--,--,3200,6.5
17,8,Cleveland Browns,DST,6,CLE,HOU,--,--,2300,6.3
18,69,New Orleans Saints,DST,6,NO,DET,--,--,2700,6
19,11,Detroit Lions,DST,6,DET,NO,--,--,2400,5.9
20,38,Chicago Bears,DST,6,CHI,BAL,--,--,2700,5.8
21,83,Oakland Raiders,DST,6,OAK,LAC,--,--,2500,5.8
22,93,San Francisco 49ers,DST,6,SF,WAS,--,--,2200,5.5
23,64,Miami Dolphins,DST,6,MIA,ATL,--,--,2000,5.4
24,75,New York Giants,DST,6,NYG,DEN,--,--,2600,5.4
25,28,Pittsburgh Steelers,DST,6,PIT,KC,--,--,2600,5.2
26,14,Indianapolis Colts,DST,6,IND,TEN,--,--,3300,5.2
27,84,Los Angeles Chargers,DST,6,LAC,OAK,--,--,3100,5.1
28,82,New York Jets,DST,6,NYJ,NE,--,--,2100,2.7
