Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
1,10974,Rob Gronkowski,TE,1,NE,KC,11,5,6500,15.4
2,15048,Travis Kelce,TE,1,KC,NE,2,6,5600,14.4
3,1658,Greg Olsen,TE,1,CAR,SF,32,18,6200,13.9
4,15100,Jordan Reed,TE,1,WAS,PHI,10,2,5900,13.1
5,13275,Kyle Rudolph,TE,1,MIN,NO,30,15,4700,12.6
6,11488,Jimmy Graham,TE,1,SEA,GB,28,21,5100,12
7,14856,Zach Ertz,TE,1,PHI,WAS,23,22,3500,11.8
8,7175,Delanie Walker,TE,1,TEN,OAK,22,25,4300,11.2
9,14918,Tyler Eifert,TE,1,CIN,BAL,8,8,4600,10.4
10,1181,Martellus Bennett,TE,1,GB,SEA,4,4,4100,9.7
11,13997,Coby Fleener,TE,1,NO,MIN,5,14,2900,9.5
12,722,Jason Witten,TE,1,DAL,NYG,6,20,3900,9.5
13,16451,Eric Ebron,TE,1,DET,ARI,7,1,3600,9.3
14,12751,Charles Clay,TE,1,BUF,NYJ,21,24,3200,9
15,15602,Jack Doyle,TE,1,IND,LAR,15,9,3700,8.9
16,8534,Jared Cook,TE,1,OAK,TEN,19,13,3300,8.8
17,16200,CJ Fiedorowicz,TE,1,HOU,JAX,13,17,3100,8.8
18,17975,Hunter Henry,TE,1,LAC,DEN,1,16,3400,8.5
19,17963,Austin Hooper,TE,1,ATL,CHI,20,10,3000,7.9
20,18912,Evan Engram,TE,1,NYG,DAL,14,30,2900,7.7
21,12415,Zach Miller,TE,1,CHI,ATL,29,27,2800,7.1
22,7884,Antonio Gates,TE,1,LAC,DEN,1,16,3000,7
23,11026,Jermaine Gresham,TE,1,ARI,DET,24,29,2700,6.4
24,18032,Tyler Higbee,TE,1,LAR,IND,26,23,2600,6.2
25,18876,David Njoku,TE,1,CLE,PIT,9,18,2700,5.7
26,14985,Ryan Griffin,TE,1,HOU,JAX,13,17,2700,5.3
27,16920,Jesse James,TE,1,PIT,CLE,31,32,3000,4.4
28,11756,Benjamin Watson,TE,1,BAL,CIN,12,28,2800,4.3
29,19063,George Kittle,TE,1,SF,CAR,25,31,2500,4.3
30,17754,Will Tye,TE,1,NYJ,BUF,17,7,2600,4.1
31,16931,Nick Boyle,TE,1,BAL,CIN,12,28,2500,4
32,3061,Marcedes Lewis,TE,1,JAX,HOU,3,3,2500,4
33,15866,Josh Hill,TE,1,NO,MIN,5,14,2500,3.9
34,5084,Vernon Davis,TE,1,WAS,PHI,10,2,3000,3.7
35,16962,AJ Derby,TE,1,DEN,LAC,16,12,2600,3.7
36,13016,Virgil Green,TE,1,DEN,LAC,16,12,2700,3.6
37,15239,Vance McDonald,TE,1,PIT,CLE,31,32,2800,3.5
38,18935,Gerald Everett,TE,1,LAR,IND,26,23,2500,3.4
39,16816,Maxx Williams,TE,1,BAL,CIN,12,28,2600,3.4
40,14876,Dion Sims,TE,1,CHI,ATL,29,27,2500,3.3
41,18057,Seth DeValve,TE,1,CLE,PIT,9,18,2500,3.3
42,13987,Dwayne Allen,TE,1,NE,KC,11,5,2700,3.2
43,14496,Garrett Celek,TE,1,SF,CAR,25,31,2600,3.1
44,18931,Adam Shaheen,TE,1,CHI,ATL,29,27,2500,3
45,16829,Clive Walford,TE,1,OAK,TEN,19,13,2500,3
46,15965,Trey Burton,TE,1,PHI,WAS,23,22,2500,3
47,11345,Logan Paulsen,TE,1,SF,CAR,25,31,2500,2.9
48,15305,Demetrius Harris,TE,1,KC,NE,2,6,2500,2.6
49,15378,Levine Toilolo,TE,1,ATL,CHI,20,10,2500,2.4
50,15263,Luke Willson,TE,1,SEA,GB,28,21,2500,2.4
51,16853,Jeff Heuerman,TE,1,DEN,LAC,16,12,2500,2.3
52,18990,Jonnu Smith,TE,1,TEN,OAK,22,25,2500,2.3
53,16648,Troy Niklas,TE,1,ARI,DET,24,29,2500,2.2
54,5511,Brent Celek,TE,1,PHI,WAS,23,22,2500,1.5
55,15561,Brandon Williams,TE,1,IND,LAR,15,9,2500,1.5
56,12153,Ed Dickson,TE,1,CAR,SF,32,18,2500,1.4
57,13386,Lance Kendricks,TE,1,GB,SEA,4,4,2500,1.4
58,16988,Ben Koyack,TE,1,JAX,HOU,3,3,2500,1.4
59,15247,Darren Fells,TE,1,DET,ARI,7,1,2500,1.3
60,16846,Tyler Kroft,TE,1,CIN,BAL,8,8,2500,1.1
61,17005,Geoff Swaim,TE,1,DAL,NYG,6,20,2500,1.1
62,14445,Rhett Ellison,TE,1,NYG,DAL,14,30,2500,1.1
63,16491,Richard Rodgers,TE,1,GB,SEA,4,4,2700,1
64,18101,Jerell Adams,TE,1,NYG,DAL,14,30,2500,1
65,17223,Eric Tomlinson,TE,1,NYJ,BUF,17,7,2500,1
66,16958,Randall Telfer,TE,1,CLE,PIT,9,18,2500,0.9
67,16395,Xavier Grimble,TE,1,PIT,CLE,31,32,2500,0.9
68,14152,James Hanna,TE,1,DAL,NYG,6,20,2500,0.9
69,16954,Nick O'Leary,TE,1,BUF,NYJ,21,24,2500,0.8
70,12777,Lee Smith,TE,1,OAK,TEN,19,13,2500,0.8
71,19176,Darrell Daniels,TE,1,IND,LAR,15,9,2500,0.7
72,18262,Stephen Anderson,TE,1,HOU,JAX,13,17,2500,0.7
73,13170,Niles Paul,TE,1,WAS,PHI,10,2,2500,0.6
74,15937,Phillip Supernaw,TE,1,TEN,OAK,22,25,2500,0.5
75,11535,Michael Hoomanawanui,TE,1,NO,MIN,5,14,2500,0.5
76,16878,Blake Bell,TE,1,MIN,NO,30,15,2500,0.5
77,19010,Michael Roberts,TE,1,DET,ARI,7,1,2500,0.4
78,19035,Eric Saubert,TE,1,ATL,CHI,20,10,2500,0.4
79,18019,Nick Vannett,TE,1,SEA,GB,28,21,2500,0.4
80,16111,Ryan Hewitt,TE,1,CIN,BAL,8,8,2500,0.4
81,17750,Ross Travis,TE,1,KC,NE,2,6,2500,0.4
82,17762,Chris Manhertz,TE,1,CAR,SF,32,18,2500,0.4
83,14820,Sean McGrath,TE,1,LAC,DEN,1,16,2500,0
84,15072,Mychal Rivera,TE,1,JAX,HOU,3,3,2500,0
85,16238,Erik Swoope,TE,1,IND,LAR,15,9,2700,0
86,16327,Scott Simonson,TE,1,CAR,SF,32,18,2500,0
87,16656,Logan Thomas,TE,1,BUF,NYJ,21,24,2500,0
88,16917,CJ Uzomah,TE,1,CIN,BAL,8,8,2500,0
89,17415,Matt LaCosse,TE,1,NYG,DAL,14,30,2500,0
90,18094,Temarrick Hemingway,TE,1,LAR,IND,26,23,2500,0
91,18105,David Morgan,TE,1,MIN,NO,30,15,2500,0
92,18133,Rico Gathers,TE,1,DAL,NYG,6,20,2500,0
93,18999,Jordan Leggett,TE,1,NYJ,BUF,17,7,2500,0
94,19067,Jeremy Sprinkle,TE,1,WAS,PHI,10,2,2500,0
95,19075,Mason Schreck,TE,1,CIN,BAL,8,8,2500,0
96,15640,Derek Carrier,TE,1,LAR,IND,26,23,2500,0
97,16933,James O'Shaughnessy,TE,1,JAX,HOU,3,3,2500,0
98,18468,Joshua Perkins,TE,1,ATL,CHI,20,10,2500,0
99,19030,Bucky Hodges,TE,1,MIN,NO,30,15,2500,0
100,18229,Ben Braunecker,TE,1,CHI,ATL,29,27,2500,0
