Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
1,1,Arizona Cardinals,DST,2,ARI,IND,--,--,4100,9.6
2,36,Baltimore Ravens,DST,2,BAL,CLE,--,--,3700,8.7
3,95,Tampa Bay Buccaneers,DST,2,TB,CHI,--,--,3200,8.7
4,83,Oakland Raiders,DST,2,OAK,NYJ,--,--,3500,8.4
5,90,Seattle Seahawks,DST,2,SEA,SF,--,--,4000,8.1
6,7,Cincinnati Bengals,DST,2,CIN,HOU,--,--,3900,8
7,55,Kansas City Chiefs,DST,2,KC,PHI,--,--,2900,8
8,28,Pittsburgh Steelers,DST,2,PIT,MIN,--,--,3000,8
9,48,Dallas Cowboys,DST,2,DAL,DEN,--,--,2600,7.9
10,5,Carolina Panthers,DST,2,CAR,BUF,--,--,3600,7.4
11,75,New York Giants,DST,2,NYG,DET,--,--,3400,7.3
12,97,Washington Redskins,DST,2,WAS,LAR,--,--,2900,7.2
13,14,Indianapolis Colts,DST,2,IND,ARI,--,--,2300,7.2
14,84,Los Angeles Chargers,DST,2,LAC,MIA,--,--,2800,7.2
15,49,Denver Broncos,DST,2,DEN,DAL,--,--,3400,7.1
16,13,Houston Texans,DST,2,HOU,CIN,--,--,3100,7
17,64,Miami Dolphins,DST,2,MIA,LAC,--,--,2600,6.9
18,32,Los Angeles Rams,DST,2,LAR,WAS,--,--,3000,6.9
19,37,Buffalo Bills,DST,2,BUF,CAR,--,--,2700,6.8
20,34,Tennessee Titans,DST,2,TEN,JAX,--,--,3300,6.8
21,67,Minnesota Vikings,DST,2,MIN,PIT,--,--,2700,6.6
22,52,Jacksonville Jaguars,DST,2,JAX,TEN,--,--,3100,6.5
23,8,Cleveland Browns,DST,2,CLE,BAL,--,--,2400,6.3
24,26,Philadelphia Eagles,DST,2,PHI,KC,--,--,2900,6.3
25,93,San Francisco 49ers,DST,2,SF,SEA,--,--,2300,6.3
26,21,New England Patriots,DST,2,NE,NO,--,--,2500,6.2
27,11,Detroit Lions,DST,2,DET,NYG,--,--,3300,6.2
28,2,Atlanta Falcons,DST,2,ATL,GB,--,--,2500,6.2
29,38,Chicago Bears,DST,2,CHI,TB,--,--,2200,6.1
30,82,New York Jets,DST,2,NYJ,OAK,--,--,2000,4.6
31,12,Green Bay Packers,DST,2,GB,ATL,--,--,2300,4.3
32,69,New Orleans Saints,DST,2,NO,NE,--,--,2100,3.4
