Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
1,13291,Julio Jones,WR,6,ATL,MIA,6,10,8300,17.7
2,14986,DeAndre Hopkins,WR,6,HOU,CLE,21,13,8100,17.6
3,11056,Antonio Brown,WR,6,PIT,KC,25,31,9300,17.3
4,17960,Michael Thomas,WR,6,NO,DET,12,19,7300,15.8
5,15076,Keenan Allen,WR,6,LAC,OAK,15,12,7900,15.8
6,11611,Golden Tate,WR,6,DET,NO,24,22,6800,15.1
7,14005,TY Hilton,WR,6,IND,TEN,30,28,6700,15.1
8,9331,Michael Crabtree,WR,6,OAK,LAC,23,23,5800,14.7
9,16906,Stefon Diggs,WR,6,MIN,GB,13,21,7500,14.5
10,16597,Mike Evans,WR,6,TB,ARI,22,26,6900,14.4
11,6767,Pierre Garcon,WR,6,SF,WAS,11,2,6300,14.2
12,16020,Jarvis Landry,WR,6,MIA,ATL,17,7,6600,14.1
13,14828,Chris Hogan,WR,6,NE,NYJ,14,16,7000,13.9
14,14187,Alshon Jeffery,WR,6,PHI,CAR,7,14,6300,13.8
15,16568,Brandin Cooks,WR,6,NE,NYJ,14,16,7600,13.5
16,11197,Demaryius Thomas,WR,6,DEN,NYG,26,4,6000,13.4
17,18082,Tyreek Hill,WR,6,KC,PIT,1,1,6400,13.4
18,4556,Jordy Nelson,WR,6,GB,MIN,10,20,7100,13.3
19,13227,Randall Cobb,WR,6,GB,MIN,10,20,5900,13.2
20,16802,Devin Funchess,WR,6,CAR,PHI,16,29,6100,13
21,5571,Larry Fitzgerald,WR,6,ARI,TB,28,32,6800,13
22,3943,DeSean Jackson,WR,6,TB,ARI,22,26,5800,12.8
23,11063,Emmanuel Sanders,WR,6,DEN,NYG,26,4,6100,12.8
24,16550,Kelvin Benjamin,WR,6,CAR,PHI,16,29,6400,12.7
25,15534,Adam Thielen,WR,6,MIN,GB,13,21,6000,12.5
26,16470,Davante Adams,WR,6,GB,MIN,10,20,5700,12.4
27,13693,Terrelle Pryor,WR,6,WAS,SF,27,24,5700,12
28,13788,Rishard Matthews,WR,6,TEN,IND,31,30,5400,11.9
29,17048,Tyrell Williams,WR,6,LAC,OAK,15,12,5400,11.8
30,16141,Willie Snead,WR,6,NO,DET,12,19,4700,11.5
31,13870,Marvin Jones,WR,6,DET,NO,24,22,4600,11.4
32,16775,Devante Parker,WR,6,MIA,ATL,17,7,6200,11.3
33,9906,Danny Amendola,WR,6,NE,NYJ,14,16,5600,11
34,16765,Amari Cooper,WR,6,OAK,LAC,23,23,5000,10.7
35,8914,Jeremy Maclin,WR,6,BAL,CHI,18,18,4400,10.6
36,14749,Jermaine Kearse,WR,6,NYJ,NE,32,27,4800,10.5
37,13878,Mohamed Sanu,WR,6,ATL,MIA,6,10,4800,10.1
38,17916,Will Fuller,WR,6,HOU,CLE,21,13,5200,10.1
39,16146,Martavis Bryant,WR,6,PIT,KC,25,31,4700,10
40,16866,Jamison Crowder,WR,6,WAS,SF,27,24,4000,10
41,18882,Cooper Kupp,WR,6,LAR,JAX,3,3,4000,10
42,15509,Jaron Brown,WR,6,ARI,TB,28,32,4900,9.9
43,18036,Ricardo Louis,WR,6,CLE,HOU,19,17,3900,9.9
44,16640,John Brown,WR,6,ARI,TB,28,32,4500,9.8
45,8529,Mike Wallace,WR,6,BAL,CHI,18,18,4300,9.7
46,16919,JJ Nelson,WR,6,ARI,TB,28,32,4400,9.5
47,18187,Robby Anderson,WR,6,NYJ,NE,32,27,4400,9.3
48,16003,Sammy Watkins,WR,6,LAR,JAX,3,3,4100,9.2
49,15196,Kenny Stills,WR,6,MIA,ATL,17,7,4200,9.1
50,12109,Ted Ginn,WR,6,NO,DET,12,19,3600,9
51,17290,Adam Humphries,WR,6,TB,ARI,22,26,4000,9
52,11182,Eric Decker,WR,6,TEN,IND,31,30,4200,9
53,13957,Kendall Wright,WR,6,CHI,BAL,9,6,4000,9
54,16129,Taylor Gabriel,WR,6,ATL,MIA,6,10,4600,9
55,19539,Travis Rudolph,WR,6,NYG,DEN,8,15,3300,9
56,12794,Jeremy Kerley,WR,6,NYJ,NE,32,27,4000,8.8
57,14865,Marquise Goodwin,WR,6,SF,WAS,11,2,4100,8.7
58,16258,Marqise Lee,WR,6,JAX,LAR,20,8,4200,8.7
59,16253,Allen Hurns,WR,6,JAX,LAR,20,8,4300,8.6
60,16232,Donte Moncrief,WR,6,IND,TEN,30,28,3700,8.6
61,16781,Nelson Agholor,WR,6,PHI,CAR,7,14,4200,8.4
62,18883,Juju Smith-Schuster,WR,6,PIT,KC,25,31,3600,8.3
63,16664,Bruce Ellington,WR,6,HOU,CLE,21,13,3700,7.8
64,16308,Albert Wilson,WR,6,KC,PIT,1,1,3300,7.8
65,13887,Travis Benjamin,WR,6,LAC,OAK,15,12,4300,7.8
66,12830,Torrey Smith,WR,6,PHI,CAR,7,14,3800,7.8
67,17961,Sterling Shepard,WR,6,NYG,DEN,8,15,5100,7.7
68,18879,Corey Davis,WR,6,TEN,IND,31,30,4200,7.4
69,14871,Robert Woods,WR,6,LAR,JAX,3,3,3700,7.3
70,15038,Tavarres King,WR,6,NYG,DEN,8,15,3300,7.1
71,16456,TJ Jones,WR,6,DET,NO,24,22,3000,6.9
72,16868,Justin Hardy,WR,6,ATL,MIA,6,10,3900,6.7
73,18977,Kenny Golladay,WR,6,DET,NO,24,22,4000,6.7
74,8532,Kenny Britt,WR,6,CLE,HOU,19,17,4000,6.7
75,16276,Bennie Fowler,WR,6,DEN,NYG,26,4,3300,6.7
76,14478,Michael Floyd,WR,6,MIN,GB,13,21,3500,6.6
77,18285,Roger Lewis,WR,6,NYG,DEN,8,15,3800,6.2
78,16326,Seth Roberts,WR,6,OAK,LAC,23,23,3600,6.1
79,19064,Trent Taylor,WR,6,SF,WAS,11,2,3400,6.1
80,14973,Markus Wheaton,WR,6,CHI,BAL,9,6,3300,5.5
81,16787,Breshad Perriman,WR,6,BAL,CHI,18,18,3000,5.5
82,16411,Ryan Grant,WR,6,WAS,SF,27,24,3800,5.4
83,18089,Rashard Higgins,WR,6,CLE,HOU,19,17,3300,5.4
84,17939,Josh Doctson,WR,6,WAS,SF,27,24,3600,5.3
85,15215,Tavon Austin,WR,6,LAR,JAX,3,3,3100,5.2
86,16567,Brandon Coleman,WR,6,NO,DET,12,19,3300,5
87,14795,Josh Bellamy,WR,6,CHI,BAL,9,6,3000,4.9
88,12722,Kamar Aiken,WR,6,IND,TEN,30,28,3000,4.8
89,15268,Nick Williams,WR,6,ATL,MIA,6,10,3200,4.7
90,13856,Deonte Thompson,WR,6,CHI,BAL,9,6,3100,4.6
91,19514,Keelan Cole,WR,6,JAX,LAR,20,8,3000,4.3
92,17480,Eli Rogers,WR,6,PIT,KC,25,31,3000,4.2
93,14850,Russell Shepard,WR,6,CAR,PHI,16,29,3800,3.9
94,18361,Chester Rogers,WR,6,IND,TEN,30,28,3000,3.9
95,18971,Taywan Taylor,WR,6,TEN,IND,31,30,3300,3.7
96,17004,Tre McBride,WR,6,CHI,BAL,9,6,3000,3.7
97,18257,Jalin Marshall,WR,6,NYJ,NE,32,27,3000,3.6
98,19015,Jehu Chesson,WR,6,KC,PIT,1,1,3000,3.2
99,13171,Aldrick Robinson,WR,6,SF,WAS,11,2,3100,3.2
100,16305,De'Anthony Thomas,WR,6,KC,PIT,1,1,3000,3.2
101,18269,Geronimo Allison,WR,6,GB,MIN,10,20,4000,3.1
102,18928,Curtis Samuel,WR,6,CAR,PHI,16,29,3700,3.1
103,18914,Mike Williams,WR,6,LAC,OAK,15,12,3700,3
104,15150,Cordarrelle Patterson,WR,6,OAK,LAC,23,23,3000,3
105,18047,Demarcus Robinson,WR,6,KC,PIT,1,1,3000,3
106,16081,Michael Campanaro,WR,6,BAL,CHI,18,18,3000,2.9
107,16790,Phillip Dorsett,WR,6,NE,NYJ,14,16,3700,2.8
108,16831,Jaelen Strong,WR,6,JAX,LAR,20,8,3200,2.8
109,16848,Sammie Coates,WR,6,CLE,HOU,19,17,3000,2.8
110,18880,Chris Godwin,WR,6,TB,ARI,22,26,3000,2.8
111,18401,Tommylee Lewis,WR,6,NO,DET,12,19,3000,2.7
112,18103,Jakeem Grant,WR,6,MIA,ATL,17,7,3300,2.5
113,17079,Kasen Williams,WR,6,CLE,HOU,19,17,3300,2.5
114,17914,Laquon Treadwell,WR,6,MIN,GB,13,21,3100,2.4
115,18965,Ardarius Stewart,WR,6,NYJ,NE,32,27,3000,2.4
116,16469,Jared Abbrederis,WR,6,DET,NO,24,22,3000,2.3
117,19043,Isaiah McKenzie,WR,6,DEN,NYG,26,4,3000,2
118,11565,Andre Roberts,WR,6,ATL,MIA,6,10,3500,1.9
119,16731,Chris Matthews,WR,6,BAL,CHI,18,18,3000,1.9
120,14465,Jarius Wright,WR,6,MIN,GB,13,21,3000,1.9
121,17964,Braxton Miller,WR,6,HOU,CLE,21,13,3000,1.7
122,17153,Jordan Taylor,WR,6,DEN,NYG,26,4,3000,1.7
123,18039,Pharoh Cooper,WR,6,LAR,JAX,3,3,3000,1.5
124,14978,Justin Hunter,WR,6,PIT,KC,25,31,3000,1.3
125,18209,Marcus Johnson,WR,6,PHI,CAR,7,14,3000,1.3
126,18241,Johnny Holton,WR,6,OAK,LAC,23,23,3000,1.3
127,16278,Cody Latimer,WR,6,DEN,NYG,26,4,3000,1.1
128,19023,Mack Hollins,WR,6,PHI,CAR,7,14,3000,1.1
129,19317,Victor Bolden Jr.,WR,6,SF,WAS,11,2,3000,1.1
130,18014,Leonte Carroo,WR,6,MIA,ATL,17,7,3000,1
131,16536,Bernard Reedy,WR,6,TB,ARI,22,26,3000,1
132,3601,Eric Weems,WR,6,TEN,IND,31,30,3000,1
133,14424,Brian Quick,WR,6,WAS,SF,27,24,3000,0.9
134,19276,Austin Carr,WR,6,NO,DET,12,19,3000,0.9
135,19017,Josh Reynolds,WR,6,LAR,JAX,3,3,3000,0.8
136,16728,Dontrelle Inman,WR,6,LAC,OAK,15,12,3100,0.8
137,11501,Arrelious Benn,WR,6,JAX,LAR,20,8,3000,0.8
138,15725,Brittan Golden,WR,6,ARI,TB,28,32,3000,0.8
139,18660,Maxwell McCaffrey,WR,6,JAX,LAR,20,8,3000,0.7
140,19060,Shelton Gibson,WR,6,PHI,CAR,7,14,3000,0.6
141,18080,Trevor Davis,WR,6,GB,MIN,10,20,3000,0.6
142,17355,Quan Bray,WR,6,IND,TEN,30,28,3000,0.6
143,16884,Vince Mayle,WR,6,BAL,CHI,18,18,2500,0.6
144,18974,Chad Williams,WR,6,ARI,TB,28,32,3000,0.5
145,16480,Jeff Janis,WR,6,GB,MIN,10,20,3300,0.5
146,8771,Darrius Heyward-Bey,WR,6,PIT,KC,25,31,3000,0.5
147,19627,Chris Thompson,WR,6,HOU,CLE,21,13,3000,0.4
148,19021,Chad Hansen,WR,6,NYJ,NE,32,27,3000,0.4
149,18445,Mike Thomas,WR,6,LAR,JAX,3,3,3000,0.4
150,17070,Darius Jennings,WR,6,TEN,IND,31,30,3000,0.4
151,18030,Chris Moore,WR,6,BAL,CHI,18,18,3000,0.3
152,7651,Matthew Slater,WR,6,NE,NYJ,14,16,3000,0.2
153,18221,Rashawn Scott,WR,6,MIA,ATL,17,7,3000,0
154,17219,Daniel Brown,WR,6,CHI,BAL,9,6,2500,0
155,17938,Corey Coleman,WR,6,CLE,HOU,19,17,4800,0
156,19054,Rodney Adams,WR,6,MIN,GB,13,21,3000,0
157,19100,Stacy Coley,WR,6,MIN,GB,13,21,3000,0
158,18034,Malcolm Mitchell,WR,6,NE,NYJ,14,16,3600,0
159,14847,Ifeanyi Momah,WR,6,ARI,TB,28,32,2500,0
160,16837,Chris Conley,WR,6,KC,PIT,1,1,3200,0
161,11667,Brandon Marshall,WR,6,NYG,DEN,8,15,4000,0
162,13117,Dwayne Harris,WR,6,NYG,DEN,8,15,3000,0
163,16389,Odell Beckham Jr,WR,6,NYG,DEN,8,15,6500,0
164,19403,Krishawn Hogan,WR,6,IND,TEN,30,28,3000,0
165,18611,Bryce Treggs,WR,6,CLE,HOU,19,17,3000,0
