Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
1,4314,Tom Brady,QB,7,NE,ATL,16,12,8000,21.2
2,18055,Dak Prescott,QB,7,DAL,SF,28,25,7300,19.5
3,7242,Drew Brees,QB,7,NO,GB,14,13,7600,18.8
4,732,Matt Ryan,QB,7,ATL,NE,32,32,7500,18.7
5,16763,Marcus Mariota,QB,7,TEN,CLE,21,31,6900,18.4
6,13320,Cam Newton,QB,7,CAR,CHI,13,9,7000,18.2
7,17920,Carson Wentz,QB,7,PHI,WAS,12,17,6700,18.1
8,6739,Alex Smith,QB,7,KC,OAK,18,18,6400,17.9
9,14252,Kirk Cousins,QB,7,WAS,PHI,17,22,6500,17.7
10,14536,Russell Wilson,QB,7,SEA,NYG,24,23,6400,17
11,2428,Carson Palmer,QB,7,ARI,LAR,20,15,6600,16.5
12,12831,Tyrod Taylor,QB,7,BUF,TB,30,30,5100,16.2
13,16311,Derek Carr,QB,7,OAK,KC,23,23,6000,15.7
14,3807,Ben Roethlisberger,QB,7,PIT,CIN,3,7,6200,15.6
15,17922,Jared Goff,QB,7,LAR,ARI,26,27,5800,15.6
16,16762,Jameis Winston,QB,7,TB,BUF,4,3,6000,15.4
17,8244,Philip Rivers,QB,7,LAC,DEN,7,13,5300,15.1
18,16245,Blake Bortles,QB,7,JAX,IND,31,29,4700,14.8
19,5282,Josh McCown,QB,7,NYJ,MIA,8,10,5200,14.3
20,16907,Brett Hundley,QB,7,GB,NO,23,20,5100,14.3
21,12841,Andy Dalton,QB,7,CIN,PIT,1,2,5700,14
22,17009,Trevor Siemian,QB,7,DEN,LAC,18,11,5400,13.8
23,8972,Jay Cutler,QB,7,MIA,NYJ,19,18,4700,13.8
24,18868,Deshone Kizer,QB,7,CLE,TEN,25,26,4900,13.8
25,18973,CJ Beathard,QB,7,SF,DAL,27,24,4900,13.5
26,4932,Eli Manning,QB,7,NYG,SEA,5,5,4800,13
27,15694,Case Keenum,QB,7,MIN,BAL,9,4,5000,13
28,18018,Jacoby Brissett,QB,7,IND,JAX,2,1,5000,12.2
29,18811,Mitch Trubisky,QB,7,CHI,CAR,10,16,4600,11.4
30,611,Joe Flacco,QB,7,BAL,MIN,6,6,4700,11.1
31,8283,Ryan Fitzpatrick,QB,7,TB,BUF,4,3,5000,1.2
32,18079,Kevin Hogan,QB,7,CLE,TEN,25,26,5000,0.9
33,14053,Brock Osweiler,QB,7,DEN,LAC,18,11,4100,0.4
34,8358,Brian Hoyer,QB,7,SF,DAL,27,24,4800,0.3
35,5834,Matt Moore,QB,7,MIA,NYJ,19,18,4500,0.3
36,16864,Bryce Petty,QB,7,NYJ,MIA,8,10,4000,0.3
37,13723,Nick Foles,QB,7,PHI,WAS,12,17,4400,0.3
38,15201,Mike Glennon,QB,7,CHI,CAR,10,16,4400,0.3
39,14895,Geno Smith,QB,7,NYG,SEA,5,5,4500,0.3
40,4737,Drew Stanton,QB,7,ARI,LAR,20,15,4000,0.2
41,14971,Landry Jones,QB,7,PIT,CIN,3,7,4500,0.2
42,16116,AJ McCarron,QB,7,CIN,PIT,1,2,4700,0.2
43,14404,Austin Davis,QB,7,SEA,NYG,24,23,4300,0.2
44,16041,Jimmy Garoppolo,QB,7,NE,ATL,16,12,5500,0.2
45,14868,EJ Manuel,QB,7,OAK,KC,23,23,4800,0.2
46,11047,Colt McCoy,QB,7,WAS,PHI,17,22,4700,0.2
47,12083,Derek Anderson,QB,7,CAR,CHI,13,9,5600,0.2
48,16850,Sean Mannion,QB,7,LAR,ARI,26,27,4200,0.2
49,12771,Ryan Mallett,QB,7,BAL,MIN,6,6,4000,0.2
50,18890,Patrick Mahomes,QB,7,KC,OAK,18,18,4700,0.2
51,14219,Kellen Moore,QB,7,DAL,SF,28,25,4000,0.2
52,9902,Chase Daniel,QB,7,NO,GB,14,13,4600,0.2
53,2405,Chad Henne,QB,7,JAX,IND,31,29,4300,0.2
54,5054,Kellen Clemens,QB,7,LAC,DEN,7,13,4000,0.2
55,8723,Matt Cassel,QB,7,TEN,CLE,21,31,5000,0.2
56,17966,Cody Kessler,QB,7,CLE,TEN,25,26,4000,0.2
57,17929,Paxton Lynch,QB,7,DEN,LAC,18,11,4000,0.1
58,4633,Matt Schaub,QB,7,ATL,NE,32,32,4300,0.1
59,13103,Scott Tolzien,QB,7,IND,JAX,2,1,4300,0.1
60,12982,Blaine Gabbert,QB,7,ARI,LAR,20,15,4300,0.1
61,19029,Nathan Peterman,QB,7,BUF,TB,30,30,4000,0
62,18525,Joe Callahan,QB,7,GB,NO,23,20,4500,0
63,15293,Tyler Bray,QB,7,KC,OAK,18,18,4000,0
64,17932,Connor Cook,QB,7,OAK,KC,23,23,4000,0
65,15190,Ryan Griffin,QB,7,TB,BUF,4,3,4000,0
66,8415,Mark Sanchez,QB,7,CHI,CAR,10,16,4000,0
67,2593,Aaron Rodgers,QB,7,GB,NO,23,20,6800,0
68,19238,Taysom Hill,QB,7,NO,GB,14,13,4000,0
69,14008,Andrew Luck,QB,7,IND,JAX,2,1,5500,0
70,17927,Christian Hackenberg,QB,7,NYJ,MIA,8,10,4000,0
71,11527,Sam Bradford,QB,7,MIN,BAL,9,4,5900,0
72,16497,Teddy Bridgewater,QB,7,MIN,BAL,9,4,4000,0
73,18123,Jeff Driskel,QB,7,CIN,PIT,1,2,4000,0
74,19025,Joshua Dobbs,QB,7,PIT,CIN,3,7,4000,0
75,19461,Cooper Rush,QB,7,DAL,SF,28,25,4500,0
76,17971,Cardale Jones,QB,7,LAC,DEN,7,13,4500,0
77,18907,Davis Webb,QB,7,NYG,SEA,5,5,4000,0
78,11422,Joe Webb,QB,7,BUF,TB,30,30,4000,0
79,18118,Brandon Allen,QB,7,LAR,ARI,26,27,4000,0
80,19475,Kyle Sloter,QB,7,MIN,BAL,9,4,4000,0
81,13910,Brandon Weeden,QB,7,TEN,CLE,21,31,4000,0
