Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
59,16919,JJ Nelson,WR,16,ARI,SEA,2,18,4400,9
60,12794,Jeremy Kerley,WR,16,SF,LAR,16,27,3500,9
61,12109,Ted Ginn,WR,16,CAR,ATL,30,19,4500,9
62,17480,Eli Rogers,WR,16,PIT,BAL,5,22,3800,8.2
63,17938,Corey Coleman,WR,16,CLE,LAC,22,10,3900,8.2
64,17290,Adam Humphries,WR,16,TB,NO,29,14,3700,8.2
65,14871,Robert Woods,WR,16,BUF,MIA,23,22,3400,7.9
66,13887,Travis Benjamin,WR,16,LAC,CLE,31,24,4800,7.9
67,16640,John Brown,WR,16,ARI,SEA,2,18,3900,7.9
68,17916,Will Fuller,WR,16,HOU,CIN,17,4,3900,7.8
69,16063,Quincy Enunwa,WR,16,NYJ,NE,7,8,4000,7.8
70,15196,Kenny Stills,WR,16,MIA,BUF,13,9,3900,7.3
71,17219,Daniel Brown,WR,16,CHI,WAS,28,11,2500,7
72,13957,Kendall Wright,WR,16,TEN,JAX,10,6,3100,6.7
73,14424,Brian Quick,WR,16,LAR,SF,32,31,3300,6.6
74,15150,Cordarrelle Patterson,WR,16,MIN,GB,19,28,3900,6.5
75,15088,Terrance Williams,WR,16,DAL,DET,16,11,3200,6.3
76,16801,Dorial Green-Beckham,WR,16,PHI,NYG,6,9,3500,6.2
77,16326,Seth Roberts,WR,16,OAK,IND,25,12,3000,6.1
78,16790,Phillip Dorsett,WR,16,IND,OAK,24,17,3900,5.9
79,12246,Victor Cruz,WR,16,NYG,PHI,12,31,3300,5.8
80,18058,Tajae Sharpe,WR,16,TEN,JAX,10,6,3200,5.8
81,16802,Devin Funchess,WR,16,CAR,ATL,30,19,3400,5.7
82,14749,Jermaine Kearse,WR,16,SEA,ARI,8,21,3000,5.7
83,13595,Bryan Walters,WR,16,JAX,TEN,20,30,3000,5.7
84,13856,Deonte Thompson,WR,16,CHI,WAS,28,11,3500,5.2
85,14850,Russell Shepard,WR,16,TB,NO,29,14,3400,5.2
86,16781,Nelson Agholor,WR,16,PHI,NYG,6,9,3000,4.6
87,12847,Andrew Hawkins,WR,16,CLE,LAC,22,10,3000,4.6
88,14865,Marquise Goodwin,WR,16,BUF,MIA,23,22,3100,4.5
89,16787,Breshad Perriman,WR,16,BAL,PIT,8,2,3000,4.5
90,16837,Chris Conley,WR,16,KC,DEN,1,1,3000,4.4
91,14795,Josh Bellamy,WR,16,CHI,WAS,28,11,3200,4.1
92,15141,Charles Johnson,WR,16,MIN,GB,19,28,3400,4.1
93,17189,Chris Harper,WR,16,SF,LAR,16,27,3000,3.8
94,14920,Cobi Hamilton,WR,16,PIT,BAL,5,22,3000,3.7
95,14978,Justin Hunter,WR,16,BUF,MIA,23,22,3000,3.7
96,12722,Kamar Aiken,WR,16,BAL,PIT,8,2,3000,3.6
97,16308,Albert Wilson,WR,16,KC,DEN,1,1,3000,3.6
98,13264,Andre Holmes,WR,16,OAK,IND,25,12,3000,3.4
99,16694,Paul Richardson,WR,16,SEA,ARI,8,21,3000,3.3
100,14111,Rod Streater,WR,16,SF,LAR,16,27,3000,3.2
101,16553,Corey Brown,WR,16,CAR,ATL,30,19,3000,3.2
102,16276,Bennie Fowler,WR,16,DEN,KC,14,25,3000,3.2
103,13171,Aldrick Robinson,WR,16,ATL,CAR,27,26,4100,3.1
104,11565,Andre Roberts,WR,16,DET,DAL,12,15,3000,3.1
105,12551,Jordan Norwood,WR,16,DEN,KC,14,25,3000,3.1
106,17153,Jordan Taylor,WR,16,DEN,KC,14,25,3000,2.9
107,18039,Pharoh Cooper,WR,16,LAR,SF,32,31,3000,2.9
108,16529,Freddie Martino,WR,16,TB,NO,29,14,3000,2.8
109,16567,Brandon Coleman,WR,16,NO,TB,21,16,3000,2.8
110,15066,Brice Butler,WR,16,DAL,DET,16,11,3000,2.8
111,16964,Darren Waller,WR,16,BAL,PIT,8,2,2500,2.8
112,16868,Justin Hardy,WR,16,ATL,CAR,27,26,3100,2.7
113,6211,Harry Douglas,WR,16,TEN,JAX,10,6,3000,2.6
114,8771,Darrius Heyward-Bey,WR,16,PIT,BAL,5,22,3000,2.5
115,15725,Brittan Golden,WR,16,ARI,SEA,2,18,3000,2.5
116,16480,Jeff Janis,WR,16,GB,MIN,3,2,3000,2.3
117,18602,Tanner McEvoy,WR,16,SEA,ARI,8,21,3000,2.1
118,18129,Aaron Burbridge,WR,16,SF,LAR,16,27,3000,2
119,18323,Wendall Williams,WR,16,HOU,CIN,17,4,3000,2
120,16798,Devin Smith,WR,16,NYJ,NE,7,8,3000,1.9
121,18285,Roger Lewis,WR,16,NYG,PHI,12,31,3000,1.9
122,14478,Michael Floyd,WR,16,NE,NYJ,26,20,3600,1.9
123,16411,Ryan Grant,WR,16,WAS,CHI,12,29,3000,1.8
124,18241,Johnny Holton,WR,16,OAK,IND,25,12,3000,1.7
125,16935,Keith Mumphery,WR,16,HOU,CIN,17,4,3000,1.7
126,18611,Bryce Treggs,WR,16,PHI,NYG,6,9,3000,1.7
127,16081,Michael Campanaro,WR,16,BAL,PIT,8,2,3000,1.7
128,18036,Ricardo Louis,WR,16,CLE,LAC,22,10,3000,1.6
129,15971,Josh Huff,WR,16,TB,NO,29,14,3000,1.5
130,18157,Charone Peake,WR,16,NYJ,NE,7,8,3000,1.5
131,17292,Donteea Dye,WR,16,TB,NO,29,14,3000,1.3
132,18197,Alex Erickson,WR,16,CIN,HOU,4,3,3000,1.3
133,16122,James Wright,WR,16,CIN,HOU,4,3,3000,1.2
134,16456,TJ Jones,WR,16,DET,DAL,12,15,3000,1.1
135,8373,Brandon Tate,WR,16,BUF,MIA,23,22,3000,1.1
136,18116,Cody Core,WR,16,CIN,HOU,4,3,3000,1.1
137,16278,Cody Latimer,WR,16,DEN,KC,14,25,3000,1
138,16884,Vince Mayle,WR,16,DAL,DET,16,11,3000,0.9
139,17071,Shane Wynn,WR,16,JAX,TEN,20,30,3000,0.8
140,18361,Chester Rogers,WR,16,IND,OAK,24,17,3000,0.8
141,14465,Jarius Wright,WR,16,MIN,GB,19,28,3000,0.8
142,18443,Maurice Harris,WR,16,WAS,CHI,12,29,3000,0.8
143,11084,Marc Mariani,WR,16,TEN,JAX,10,6,3000,0.7
144,18089,Rashard Higgins,WR,16,CLE,LAC,22,10,3000,0.7
145,16305,De'Anthony Thomas,WR,16,KC,DEN,1,1,3000,0.6
146,18145,Demarcus Ayers,WR,16,PIT,BAL,5,22,3000,0.6
147,18047,Demarcus Robinson,WR,16,KC,DEN,1,1,3000,0.6
148,18269,Geronimo Allison,WR,16,GB,MIN,3,2,3000,0.5
149,18030,Chris Moore,WR,16,BAL,PIT,8,2,3000,0.5
150,18080,Trevor Davis,WR,16,GB,MIN,3,2,3000,0.5
151,18401,Tommylee Lewis,WR,16,NO,TB,21,16,3000,0.5
152,3601,Eric Weems,WR,16,ATL,CAR,27,26,3000,0.4
153,13117,Dwayne Harris,WR,16,NYG,PHI,12,31,3000,0.4
154,16946,Geremy Davis,WR,16,LAC,CLE,31,24,3000,0.4
155,14787,Jeremy Ross,WR,16,ARI,SEA,2,18,3000,0.4
156,17271,Bradley Marquez,WR,16,LAR,SF,32,31,3000,0.3
157,18103,Jakeem Grant,WR,16,MIA,BUF,13,9,3000,0.2
158,15659,Rashad Ross,WR,16,DET,DAL,12,15,3000,0.2
159,16274,Isaiah Burse,WR,16,LAC,CLE,31,24,3000,0
160,7389,Eddie Royal,WR,16,CHI,WAS,28,11,3000,0
161,7651,Matthew Slater,WR,16,NE,NYJ,26,20,3000,0
162,9906,Danny Amendola,WR,16,NE,NYJ,26,20,3300,0
163,11501,Arrelious Benn,WR,16,JAX,TEN,20,30,3000,0
164,12830,Torrey Smith,WR,16,SF,LAR,16,27,3400,0
165,12845,AJ Green,WR,16,CIN,HOU,4,3,7200,0
166,13227,Randall Cobb,WR,16,GB,MIN,3,2,4000,0
167,15038,Tavarres King,WR,16,NYG,PHI,12,31,3000,0
168,15241,Quinton Patton,WR,16,SF,LAR,16,27,3200,0
169,15268,Nick Williams,WR,16,ATL,CAR,27,26,3000,0
170,15714,Brenton Bersin,WR,16,CAR,ATL,30,19,3000,0
171,16080,Jeremy Butler,WR,16,LAC,CLE,31,24,3000,0
172,16253,Allen Hurns,WR,16,JAX,TEN,20,30,3900,0
173,16381,Devin Street,WR,16,IND,OAK,24,17,3000,0
174,16574,Je'Ron Hamm,WR,16,SF,LAR,16,27,2500,0
175,16848,Sammie Coates,WR,16,PIT,BAL,5,22,3000,0
176,16979,Neal Sterling,WR,16,JAX,TEN,20,30,2500,0
177,16993,Dezmin Lewis,WR,16,BUF,MIA,23,22,3000,0
178,16997,Mario Alford,WR,16,CLE,LAC,22,10,3000,0
179,17004,Tre McBride,WR,16,TEN,JAX,10,6,3000,0
180,17914,Laquon Treadwell,WR,16,MIN,GB,19,28,3000,0
181,18014,Leonte Carroo,WR,16,MIA,BUF,13,9,3000,0
182,18146,Daniel Braverman,WR,16,CHI,WAS,28,11,3000,0
183,18221,Rashawn Scott,WR,16,MIA,BUF,13,9,3000,0
184,18257,Jalin Marshall,WR,16,NYJ,NE,7,8,3000,0
185,18445,Mike Thomas,WR,16,LAR,SF,32,31,3000,0
186,18596,Paul Turner,WR,16,PHI,NYG,6,9,3100,0
187,18686,Jake Lampman,WR,16,NO,TB,21,16,3000,0
