Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
74,14865,Marquise Goodwin,WR,17,BUF,NYJ,26,17,3200,5.4
75,18058,Tajae Sharpe,WR,17,TEN,HOU,3,5,3100,5.3
76,13595,Bryan Walters,WR,17,JAX,IND,28,11,3000,5.3
77,14111,Rod Streater,WR,17,SF,SEA,4,21,3000,5.2
78,17219,Daniel Brown,WR,17,CHI,MIN,6,4,2500,5
79,16694,Paul Richardson,WR,17,SEA,SF,32,27,3400,4.9
80,16868,Justin Hardy,WR,17,ATL,NO,30,16,3000,4.9
81,12847,Andrew Hawkins,WR,17,CLE,PIT,8,3,3000,4.8
82,16837,Chris Conley,WR,17,KC,LAC,16,8,3000,4.8
83,13171,Aldrick Robinson,WR,17,ATL,NO,30,16,3400,4.8
84,13856,Deonte Thompson,WR,17,CHI,MIN,6,4,3600,4.8
85,16326,Seth Roberts,WR,17,OAK,DEN,1,1,3000,4.6
86,16787,Breshad Perriman,WR,17,BAL,CIN,13,2,3000,4.4
87,12246,Victor Cruz,WR,17,NYG,WAS,25,13,3800,4.3
88,14978,Justin Hunter,WR,17,BUF,NYJ,26,17,3000,4.2
89,18285,Roger Lewis,WR,17,NYG,WAS,25,13,3000,4
90,14795,Josh Bellamy,WR,17,CHI,MIN,6,4,3100,4
91,16553,Corey Brown,WR,17,CAR,TB,20,14,3000,3.9
92,18039,Pharoh Cooper,WR,17,LAR,ARI,9,28,3000,3.8
93,8771,Darrius Heyward-Bey,WR,17,PIT,CLE,31,23,3000,3.8
94,16308,Albert Wilson,WR,17,KC,LAC,16,8,3000,3.7
95,16276,Bennie Fowler,WR,17,DEN,OAK,23,18,3000,3.3
96,17189,Chris Harper,WR,17,SF,SEA,4,21,3000,3.3
97,12722,Kamar Aiken,WR,17,BAL,CIN,13,2,3000,3.2
98,16456,TJ Jones,WR,17,DET,GB,22,32,3000,3.1
99,16567,Brandon Coleman,WR,17,NO,ATL,29,20,3000,3
100,16122,James Wright,WR,17,CIN,BAL,7,24,3000,3
101,15725,Brittan Golden,WR,17,ARI,LAR,15,26,3000,2.9
102,18116,Cody Core,WR,17,CIN,BAL,7,24,3000,2.9
103,6211,Harry Douglas,WR,17,TEN,HOU,3,5,3000,2.8
104,18602,Tanner McEvoy,WR,17,SEA,SF,32,27,3000,2.8
105,16529,Freddie Martino,WR,17,TB,CAR,27,22,3000,2.8
106,16964,Darren Waller,WR,17,BAL,CIN,13,2,2500,2.8
107,13264,Andre Holmes,WR,17,OAK,DEN,1,1,3000,2.7
108,18611,Bryce Treggs,WR,17,PHI,DAL,11,12,3000,2.6
109,13117,Dwayne Harris,WR,17,NYG,WAS,25,13,3000,2.6
110,16935,Keith Mumphery,WR,17,HOU,TEN,22,30,3000,2.5
111,11565,Andre Roberts,WR,17,DET,GB,22,32,3000,2.5
112,14465,Jarius Wright,WR,17,MIN,CHI,18,29,3000,2.4
113,18157,Charone Peake,WR,17,NYJ,BUF,17,10,3000,2.4
114,17153,Jordan Taylor,WR,17,DEN,OAK,23,18,3000,2.3
115,18361,Chester Rogers,WR,17,IND,JAX,10,6,3000,2.3
116,16411,Ryan Grant,WR,17,WAS,NYG,5,9,3000,2.3
117,18197,Alex Erickson,WR,17,CIN,BAL,7,24,3000,2.3
118,18145,Demarcus Ayers,WR,17,PIT,CLE,31,23,3000,2.2
119,11501,Arrelious Benn,WR,17,JAX,IND,28,11,3000,2.2
120,16798,Devin Smith,WR,17,NYJ,BUF,17,10,3000,2.1
121,15714,Brenton Bersin,WR,17,CAR,TB,20,14,3000,2.1
122,18445,Mike Thomas,WR,17,LAR,ARI,9,28,3000,1.9
123,15971,Josh Huff,WR,17,TB,CAR,27,22,3000,1.9
124,8373,Brandon Tate,WR,17,BUF,NYJ,26,17,3000,1.3
125,18129,Aaron Burbridge,WR,17,SF,SEA,4,21,3000,1.3
126,18323,Wendall Williams,WR,17,HOU,TEN,22,30,3000,1.3
127,16081,Michael Campanaro,WR,17,BAL,CIN,13,2,3000,1.2
128,18036,Ricardo Louis,WR,17,CLE,PIT,8,3,3000,1.2
129,15038,Tavarres King,WR,17,NYG,WAS,25,13,3000,1
130,16480,Jeff Janis,WR,17,GB,DET,19,18,3000,1
131,3601,Eric Weems,WR,17,ATL,NO,30,16,3000,0.9
132,17004,Tre McBride,WR,17,TEN,HOU,3,5,3000,0.9
133,11084,Marc Mariani,WR,17,TEN,HOU,3,5,3000,0.9
134,18241,Johnny Holton,WR,17,OAK,DEN,1,1,3000,0.9
135,15268,Nick Williams,WR,17,ATL,NO,30,16,3000,0.8
136,18596,Paul Turner,WR,17,PHI,DAL,11,12,3000,0.7
137,16080,Jeremy Butler,WR,17,LAC,KC,12,19,3000,0.7
138,18443,Maurice Harris,WR,17,WAS,NYG,5,9,3000,0.7
139,18269,Geronimo Allison,WR,17,GB,DET,19,18,3000,0.6
140,16278,Cody Latimer,WR,17,DEN,OAK,23,18,3000,0.6
141,16893,DeAndre Smelter,WR,17,SF,SEA,4,21,3000,0.6
142,18080,Trevor Davis,WR,17,GB,DET,19,18,3000,0.6
143,18047,Demarcus Robinson,WR,17,KC,LAC,16,8,3000,0.6
144,18089,Rashard Higgins,WR,17,CLE,PIT,8,3,3000,0.6
145,18030,Chris Moore,WR,17,BAL,CIN,13,2,3000,0.5
146,16381,Devin Street,WR,17,IND,JAX,10,6,3000,0.5
147,7651,Matthew Slater,WR,17,NE,MIA,24,25,3000,0.5
148,17071,Shane Wynn,WR,17,JAX,IND,28,11,3000,0.4
149,16305,De'Anthony Thomas,WR,17,KC,LAC,16,8,3000,0.4
150,16946,Geremy Davis,WR,17,LAC,KC,12,19,3000,0.4
151,14787,Jeremy Ross,WR,17,ARI,LAR,15,26,3000,0.4
152,18401,Tommylee Lewis,WR,17,NO,ATL,29,20,3000,0.3
153,18103,Jakeem Grant,WR,17,MIA,NE,2,7,3000,0.2
154,16274,Isaiah Burse,WR,17,LAC,KC,12,19,3000,0
155,8532,Kenny Britt,WR,17,LAR,ARI,9,28,5000,0
156,9906,Danny Amendola,WR,17,NE,MIA,24,25,3300,0
157,11056,Antonio Brown,WR,17,PIT,CLE,31,23,8700,0
158,11667,Brandon Marshall,WR,17,NYJ,BUF,17,10,4600,0
159,12551,Jordan Norwood,WR,17,DEN,OAK,23,18,3000,0
160,12845,AJ Green,WR,17,CIN,BAL,7,24,6800,0
161,13227,Randall Cobb,WR,17,GB,DET,19,18,4100,0
162,13887,Travis Benjamin,WR,17,LAC,KC,12,19,4400,0
163,13957,Kendall Wright,WR,17,TEN,HOU,3,5,3000,0
164,15123,Corey Fuller,WR,17,NO,ATL,29,20,3000,0
165,15974,Jordan Matthews,WR,17,PHI,DAL,11,12,4700,0
166,16129,Taylor Gabriel,WR,17,ATL,NO,30,16,5100,0
167,16232,Donte Moncrief,WR,17,IND,JAX,10,6,5100,0
168,16253,Allen Hurns,WR,17,JAX,IND,28,11,3600,0
169,16574,Je'Ron Hamm,WR,17,SF,SEA,4,21,2500,0
170,16802,Devin Funchess,WR,17,CAR,TB,20,14,3300,0
171,16830,Tyler Lockett,WR,17,SEA,SF,32,27,4800,0
172,16884,Vince Mayle,WR,17,BAL,CIN,13,2,3000,0
173,16906,Stefon Diggs,WR,17,MIN,CHI,18,29,5400,0
174,16979,Neal Sterling,WR,17,JAX,IND,28,11,2500,0
175,16993,Dezmin Lewis,WR,17,BUF,NYJ,26,17,3000,0
176,17914,Laquon Treadwell,WR,17,MIN,CHI,18,29,3000,0
177,18014,Leonte Carroo,WR,17,MIA,NE,2,7,3000,0
178,18034,Malcolm Mitchell,WR,17,NE,MIA,24,25,4700,0
179,18146,Daniel Braverman,WR,17,CHI,MIN,6,4,3000,0
180,18221,Rashawn Scott,WR,17,MIA,NE,2,7,3000,0
181,18257,Jalin Marshall,WR,17,NYJ,BUF,17,10,3000,0
182,18686,Jake Lampman,WR,17,NO,ATL,29,20,3000,0
183,16997,Mario Alford,WR,17,CLE,PIT,8,3,3000,0
